Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_prefill_tokens_cached,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_arrived_at,replica
0,12.176001,0.024352,12.176001,0.024352,12.176001,0.024352,0.000000,0.000000,12.176001,0.024352,0.346788,0.000048,0.346788,0.000048,0.023658,0.185878,7770,7270,0,500,14.540000,0,0.185878,0
3,7.303383,0.023112,7.299446,0.023100,7.299446,0.023100,0.000000,0.003937,7.299446,0.023100,0.109843,0.000039,0.105906,0.000038,0.022764,0.466150,3118,2802,512,316,8.867089,0,0.652029,0
5,4.247184,0.024550,4.243225,0.024527,4.243225,0.024527,0.000000,0.003958,4.243225,0.024527,0.238638,0.000045,0.234680,0.000044,0.023171,0.387364,5519,5346,512,173,30.901734,0,1.039393,0
7,13.724979,0.029967,13.720746,0.029958,13.720746,0.029958,0.000000,0.004233,13.720746,0.029958,1.780717,0.000065,1.776484,0.000065,0.026079,0.371745,27858,27400,512,458,59.825328,0,1.411137,0
13,10.037295,0.028354,9.122153,0.025769,9.122153,0.025769,0.000000,0.915142,9.122153,0.025769,1.054892,0.000418,0.139750,0.000055,0.025374,0.821966,2878,2524,512,354,7.129944,0,2.233103,0
16,9.922218,0.027950,9.098839,0.025631,9.098839,0.025631,0.000000,0.823379,9.098839,0.025631,0.886105,0.000621,0.062725,0.000044,0.025454,0.206558,1782,1427,512,355,4.019718,0,2.439661,0
22,11.408082,0.027162,11.401978,0.027148,11.401978,0.027148,0.000000,0.006104,11.401978,0.027148,0.309682,0.000048,0.303578,0.000047,0.026425,0.959972,6886,6466,512,420,15.395238,0,3.399633,0
24,3.024479,0.037806,3.018729,0.037734,3.018729,0.037734,0.000000,0.005750,3.018729,0.037734,0.931564,0.000059,0.925814,0.000059,0.026161,0.467858,15764,15684,512,80,196.050000,0,3.867491,0
30,12.882761,0.020948,12.433845,0.020218,12.433845,0.020218,0.000000,0.448916,12.433845,0.020218,0.526990,0.000265,0.078074,0.000039,0.020091,0.446514,2604,1989,512,615,3.234146,0,4.314005,0
34,7.831723,0.032906,7.823502,0.032872,7.823502,0.032872,0.000000,0.008220,7.823502,0.032872,1.770315,0.000066,1.762095,0.000066,0.025468,0.561384,26906,26668,512,238,112.050420,0,4.875389,0
43,9.539948,0.029444,8.601201,0.026547,8.601201,0.026547,0.000000,0.938747,8.601201,0.026547,1.056631,0.000670,0.117884,0.000075,0.026183,0.787792,1902,1578,512,324,4.870370,0,5.663182,0
47,9.018442,0.027835,8.518446,0.026291,8.518446,0.026291,0.000000,0.499996,8.518446,0.026291,0.543819,0.000386,0.043823,0.000031,0.026156,0.531150,1734,1410,512,324,4.351852,0,6.194331,0
54,9.569865,0.022949,9.569620,0.022949,9.569620,0.022949,0.000000,0.000245,9.569620,0.022949,0.966382,0.000059,0.966137,0.000059,0.020632,0.673606,16690,16273,512,417,39.023981,0,6.867937,0
59,9.216429,0.021892,8.691744,0.020645,8.691744,0.020645,0.000000,0.524686,8.691744,0.020645,0.596300,0.000412,0.071614,0.000050,0.020475,0.405612,1867,1446,512,421,3.434679,0,7.273549,0
64,5.687769,0.031954,5.683570,0.031930,5.683570,0.031930,0.000000,0.004199,5.683570,0.031930,1.279225,0.000063,1.275026,0.000063,0.024767,0.628623,20384,20206,512,178,113.516854,0,7.902172,0
76,7.064680,0.024361,6.610469,0.022795,6.610469,0.022795,0.000000,0.454210,6.610469,0.022795,0.555178,0.000287,0.100968,0.000052,0.022447,0.785574,2226,1936,512,290,6.675862,0,8.687747,0
80,9.616105,0.015288,9.607503,0.015274,9.607503,0.015274,0.000000,0.008601,9.607503,0.015274,0.994369,0.000061,0.985767,0.000060,0.013707,0.565288,16993,16364,512,629,26.015898,0,9.253035,0
94,1.641639,0.046904,1.636148,0.046747,1.636148,0.046747,0.000000,0.005491,1.636148,0.046747,1.152907,0.000064,1.147415,0.000064,0.013964,1.007787,18000,17965,512,35,513.285714,0,10.260822,0
98,7.792940,0.015161,6.886565,0.013398,6.886565,0.013398,0.000000,0.906375,6.886565,0.013398,0.996485,0.000543,0.090110,0.000049,0.013223,0.207680,2348,1834,512,514,3.568093,0,10.468502,0
99,5.356923,0.020215,4.761443,0.017968,4.761443,0.017968,0.000000,0.595479,4.761443,0.017968,0.662349,0.000464,0.066870,0.000047,0.017715,0.375000,1693,1428,512,265,5.388679,0,10.843502,0
103,6.717440,0.013223,6.713355,0.013215,6.713355,0.013215,0.000000,0.004085,6.713355,0.013215,0.132121,0.000045,0.128036,0.000044,0.012963,0.863046,3448,2940,512,508,5.787402,0,11.706547,0
104,5.686569,0.015245,5.679214,0.015226,5.679214,0.015226,0.000000,0.007355,5.679214,0.015226,0.727440,0.000060,0.720084,0.000060,0.013295,0.188558,12412,12039,512,373,32.276139,0,11.895106,0
105,6.605452,0.013080,6.069655,0.012019,6.069655,0.012019,0.000000,0.535797,6.069655,0.012019,0.607625,0.000380,0.071828,0.000045,0.011877,0.157740,2104,1599,512,505,3.166337,0,12.052846,0
113,3.279244,0.020495,3.274033,0.020463,3.274033,0.020463,0.000000,0.005211,3.274033,0.020463,0.540992,0.000056,0.535781,0.000055,0.017114,0.676267,9899,9739,512,160,60.868750,0,12.729113,0
115,3.577444,0.016042,3.335367,0.014957,3.335367,0.014957,0.000000,0.242076,3.335367,0.014957,0.322997,0.000188,0.080920,0.000047,0.014594,0.267092,1941,1718,512,223,7.704036,0,12.996205,0
117,6.151748,0.010717,6.145035,0.010706,6.145035,0.010706,0.000000,0.006713,6.145035,0.010706,0.051748,0.000037,0.045036,0.000032,0.010627,0.336502,1983,1409,512,574,2.454704,0,13.332707,0
118,6.865611,0.011145,6.864657,0.011144,6.864657,0.011144,0.000000,0.000954,6.864657,0.011144,1.651454,0.000069,1.650500,0.000069,0.008465,0.070725,24507,23891,512,616,38.784091,0,13.403432,0
126,4.477784,0.011308,3.451506,0.008716,3.451506,0.008716,0.000000,1.026277,3.451506,0.008716,1.120272,0.000789,0.093995,0.000066,0.008479,0.582927,1815,1419,512,396,3.583333,0,13.986359,0
127,4.814269,0.010966,3.739864,0.008519,3.739864,0.008519,0.000000,1.074405,3.739864,0.008519,1.120163,0.000796,0.045757,0.000032,0.008415,0.019512,1847,1408,512,439,3.207289,0,14.005872,0
