request_id,estimated_ttft,current_time,estimated_completion_time,deadline,time_until_deadline,slack,remaining_prefill_tokens,queue_position,ahead_prefill_tokens,is_violation,actual_ttft,absolute_error,relative_error,percent_error
24,10.502422289994971,3.68103570656963,14.183457996564602,103.67914042254048,99.99810471597084,89.49568242597587,11339,15,242981,False,22.079803,11.577380710005027,0.5243425727124933,52.43425727124933
28,13.30465125087964,4.0071008009509175,17.31175205183056,103.97873714941582,99.9716363484649,86.66698509758525,5710,19,316467,False,22.122357,8.81770574912036,0.3985879872167491,39.85879872167491
29,13.603552369686591,4.0071008009509175,17.61065317063751,103.99968442030848,99.99258361935756,86.38903124967095,7238,20,322177,False,22.506378,8.90282563031341,0.39556900849676524,39.55690084967652
30,14.03117340937241,4.170733854335865,18.201907263708275,104.14331041326624,99.97257655893038,85.94140314955797,10355,21,329415,False,22.996408,8.965234590627588,0.3898536932649477,38.98536932649477
31,14.09216773825855,4.3438463460568135,18.436014084315364,104.3140053440923,99.97015899803549,85.87799125977693,1477,22,339770,False,22.905041,8.812873261741451,0.3847569302207951,38.47569302207951
32,14.72672349835631,4.718740332104425,19.44546383046073,104.6890053440923,99.97026501198786,85.24354151363156,15366,23,341247,False,23.523585,8.79686150164369,0.3739592201462358,37.39592201462358
33,14.883896427090663,4.758279331747815,19.64217575883848,104.73828860522715,99.98000927347935,85.09611284638869,3806,24,356613,False,23.717247,8.833350572909337,0.37244417840356164,37.244417840356164
34,15.246145752066427,4.798110470399204,20.04425622246563,104.79613428248597,99.99802381208674,84.75187806002032,8772,25,360419,False,24.242303,8.996157247933573,0.3710933424078386,37.10933424078386
36,17.013246853871927,4.919856162065374,21.9331030159373,104.90164792406036,99.98179176199498,82.96854490812305,16635,27,395347,False,25.311098,8.297851146128075,0.32783449955936617,32.78344995593662
37,17.107938794383717,4.919856162065374,22.02779495644909,104.91904440501676,99.99918824295138,82.89124944856766,2293,28,411982,False,25.442437,8.334498205616285,0.32758254272640175,32.75825427264017
38,17.153777457256847,5.003207190472153,22.156984647729,104.99975698442462,99.99654979395248,82.84277233669562,1110,29,414275,False,25.41953,8.265752542743154,0.32517330346954304,32.5173303469543
39,17.30359968149443,5.045608757539543,22.349208439033973,105.03192685513308,99.98631809759353,82.68271841609909,3628,30,415385,False,25.620163,8.316563318505573,0.3246100861460394,32.46100861460394
40,17.387761118373202,5.1742029632537125,22.561964081626915,105.17043924648766,99.99623628323394,82.60847516486074,2038,31,419013,False,25.592546,8.204784881626797,0.3205927570327234,32.05927570327234
41,17.032779905708857,5.261944201196491,22.29472410690535,105.24228243716196,99.98033823596548,82.94755833025661,1902,31,410553,False,25.630409,8.597629094291143,0.33544642593456636,33.544642593456636
42,17.61261834300761,5.466395194055608,23.07901353706322,105.4657619810465,99.99936678699088,82.38674844398328,14041,32,412455,False,26.309174,8.696555656992388,0.33055221182513705,33.055221182513705
43,18.11209458395401,5.638938680043946,23.75103326399796,105.61636908958852,99.97743040954458,81.86533582559056,12095,33,426496,False,26.949551,8.837456416045988,0.3279259241107946,32.792592411079454
44,18.15611621874929,5.669047338055336,23.825163556804625,105.66318152609864,99.99413418804328,81.838017969294,1066,34,438591,False,26.957414,8.80129778125071,0.3264889496170037,32.64889496170037
45,17.832561332613277,5.9064533399384525,23.73901467255173,105.88634889277648,99.97989555283802,82.14733422022474,9615,34,422207,False,27.314172,9.481610667386722,0.34713154282643904,34.713154282643906
47,18.92694908468609,6.176227990708349,25.103177075394434,106.151813775842,99.97558578513365,81.04863670044756,6525,36,451798,False,27.459567,8.53261791531391,0.31073388430756793,31.073388430756793
48,18.964032975911376,6.205701703183739,25.169734679095114,106.1943310625804,99.98862935939668,81.02459638348529,898,37,458323,False,27.443685,8.479652024088622,0.3089837251844504,30.89837251844504
49,19.186660211541145,6.358590821592688,25.545251033133837,106.33773897508551,99.97914815349284,80.79248794195169,5391,38,459221,False,27.612184,8.425523788458854,0.3051378981271041,30.513789812710414
52,22.059092529979257,6.390362981940077,28.44945551191933,106.3853581547599,99.99499517281984,77.93590264284057,7543,41,526626,False,28.031682,5.972589470020743,0.2130656829661789,21.30656829661789
53,22.429683665676077,6.588650063448416,29.01833372912449,106.5786216723951,99.98997160894668,77.56028794327062,8974,42,534169,False,28.374855,5.945171334323923,0.20952252740406685,20.952252740406685
55,24.081816445464643,6.874500717729249,30.95631716319389,106.8679367133178,99.99343599558854,75.9116195501239,15761,44,567389,False,29.15669,5.074873554535358,0.17405520155186882,17.40552015518688
57,25.12239538877737,7.159687176755146,32.28208256553252,107.13439013107428,99.97470295431911,74.85230756554176,11041,45,597307,False,29.561918,4.439522611222628,0.15017708293564133,15.017708293564134
58,25.32210329297057,7.245833582149316,32.56793687511989,107.2395209930322,99.99368741088288,74.67158411791229,4836,46,608348,False,29.736286,4.414182707029429,0.14844431840040243,14.844431840040242
59,25.41914911076504,7.275396499360705,32.69454561012574,107.2583443516448,99.98294785228408,74.56379874151904,2350,47,613184,False,29.85115,4.43200088923496,0.14847002173232723,14.847002173232724
60,25.45771966132676,7.275396499360705,32.73311616068746,107.2735489497129,99.9981524503522,74.54043278902543,934,48,615534,False,29.888461,4.43074133867324,0.14824253877351665,14.824253877351664
61,26.03920994233265,7.429014404713654,33.4682243470463,107.41152829816012,99.98251389344648,73.94330395111382,14081,49,616468,False,30.669185,4.629975057667348,0.1509650503483333,15.09650503483333
62,26.366894437736512,7.492774635808433,33.85966907354494,107.4911468891386,99.99837225333016,73.63147781559366,7935,50,630549,False,31.059809,4.692914562263489,0.15109283390195635,15.109283390195635
63,26.9403319806701,7.624021337741992,34.56435331841209,107.59526591023464,99.97124457249264,73.03091259182256,13886,51,638484,False,31.873308,4.932976019329903,0.15476824744171214,15.476824744171214
65,24.190962018413902,7.917954460703889,32.108916479117795,107.9021723352086,99.98421787450472,75.79325585609081,19694,52,566099,False,32.920088,8.729125981586098,0.2651610767743421,26.51610767743421
66,24.322448777502235,8.031337642381448,32.35378641988368,108.00298405064612,99.97164640826468,75.64919763076246,3184,53,585793,False,32.982223,8.659774222497763,0.26255884033340515,26.255884033340514
67,24.431924719192928,8.120937516447619,32.552862235640546,108.1053815839162,99.9844440674686,75.55251934827567,2651,54,588977,False,33.041997,8.610072280807074,0.26057965808807115,26.057965808807115
69,25.6321956528934,8.182526820438397,33.8147224733318,108.15458616073744,99.97205934029904,74.33986368740565,5922,56,614771,False,33.333893,7.701697347106602,0.23104704113337743,23.104704113337743
70,25.98028041808044,8.245652185869178,34.225932603949616,108.226332886218,99.98068070034884,74.00040028226839,8429,57,620693,False,33.761857,7.781576581919559,0.23048425866857855,23.048425866857855
71,26.32518538413123,8.277839879272568,34.6030252634038,108.25652571395575,99.9786858346832,73.65350045055196,8352,58,629122,False,34.229169,7.903983615868768,0.23091368697466094,23.091368697466095
72,26.82730457500906,8.343143771935347,35.170448346944404,108.32216846674405,99.97902469480869,73.15172011979962,12159,59,637474,False,34.935535,8.108230424990943,0.23209120527253818,23.20912052725382
75,29.191010327740784,8.619256564218466,37.81026689195925,108.60299771717666,99.9837411529582,70.79273082521742,2133,62,704738,False,34.789509,5.598498672259218,0.16092491193995345,16.092491193995347
77,30.753902251251123,8.692076051633245,39.44597830288437,108.68774681490464,99.9956707632714,69.24176851202027,1424,64,743293,False,34.784994,4.031091748748874,0.11588594060843807,11.588594060843807
78,31.501031159990465,8.842420348300518,40.34345150829098,108.8233046169232,99.98088426862267,68.47985310863223,18092,65,744717,False,35.881543,4.380511840009536,0.12208259382851891,12.20825938285189
81,33.64561984497009,9.286858108025806,42.932477952995896,109.25303480802344,99.96617669999765,66.32055685502755,15852,68,798889,False,36.527772,2.8821521550299067,0.07890303725696456,7.890303725696455
82,34.027278333504746,9.329676801493196,43.35695513499794,109.3182257397336,99.9885489382404,65.96127060473566,9242,69,814741,False,37.03595,3.0086716664952533,0.08123651928721291,8.12365192872129
83,34.561112923559655,9.548897129630143,44.1100100531898,109.52849051551532,99.97959338588517,65.4184804623255,12927,70,823983,False,37.646027,3.0849140764403415,0.08194527609620908,8.194527609620907
84,35.2961420771442,9.593715279353534,44.88985735649773,109.55132665654398,99.95761137719045,64.66146930004625,17799,71,836910,False,38.828243,3.532100922855804,0.09096731270729412,9.096731270729412
85,35.62791488572323,9.593715279353534,45.22163016507676,109.55419840220314,99.9604831228496,64.33256823712638,8034,72,854709,False,39.337374,3.7094591142767683,0.09429859538353447,9.429859538353448
86,36.07197177029509,9.593715279353534,45.66568704964863,109.5659938115923,99.97227853223878,63.90030676194368,10753,73,862743,False,40.016197,3.944225229704905,0.09856571901884893,9.856571901884893
87,36.25949732714814,9.731076301323702,45.99057362847184,109.72617226527989,99.99509596395616,63.73559863680804,4541,74,873496,False,40.115835,3.8563376728518577,0.09613006118037573,9.613006118037573
90,39.01964556959342,9.91913816664926,48.93878373624269,109.9125192680688,99.99338110141952,60.97373553182611,13616,77,931259,False,40.803426,1.7837804304065799,0.0437164376934079,4.37164376934079
92,41.7853687845503,10.112813200614818,51.89818198516512,110.08214736247602,99.9693341618612,58.1839653773109,17071,79,994777,False,41.810911,0.025542215449696926,0.0006108983238776339,0.061089832387763394
99,54.09523845889766,10.517691097025931,64.6129295559236,110.46850179942864,99.95081070240272,45.85557224350506,1322,86,1308614,False,44.118179,-9.977059458897664,-0.22614395437530782,-22.61439543753078
100,54.133065679791166,10.888333011265663,65.02139869105683,110.84350179942864,99.955168788163,45.82210310837183,916,87,1309936,False,43.793954,-10.339111679791166,-0.23608536648212142,-23.60853664821214
101,54.25220490716863,11.163699124234611,65.41590403140324,111.14253911960738,99.97883999537277,45.72663508820414,2885,88,1310852,False,43.662885,-10.58931990716863,-0.24252451268780403,-24.252451268780405
102,54.608135929964575,11.33415572994878,65.94229165991335,111.29291375209344,99.95875802214468,45.3506220921801,8619,89,1313737,False,44.009375,-10.598760929964577,-0.24082961709782466,-24.082961709782467
103,54.679536874205695,11.33415572994878,66.01369260415447,111.33154738982286,99.99739165987408,45.31785478566839,1729,90,1322356,False,44.073244,-10.606292874205693,-0.2406515135170375,-24.06515135170375
104,54.779803787229085,11.744322387356508,66.52412617458559,111.70654738982286,99.96222500246635,45.18242121523727,2428,91,1324085,False,43.836517,-10.943286787229084,-0.24963860124263715,-24.963860124263714
105,55.2558238475341,11.925706674606676,67.18153052214078,111.8951056499258,99.96939897531914,44.71357512778504,11527,92,1326513,False,44.367283,-10.888540847534102,-0.24541824766538223,-24.541824766538223
106,55.300712700275625,12.110308332992846,67.41102103326847,112.05284570397926,99.9425373709864,44.64182467071079,1087,93,1338040,False,44.263103,-11.037609700275624,-0.2493636675285875,-24.93636675285875
107,55.399492953962586,12.172851801884237,67.57234475584681,112.12743030009077,99.95457849820652,44.55508554424393,2392,94,1339127,False,44.324906,-11.074586953962587,-0.24985020732954488,-24.98502073295449
108,55.89504606610453,12.172851801884237,68.06789786798876,112.16715356278698,99.99430176090274,44.09925569479821,12000,95,1341519,False,45.032696,-10.862350066104526,-0.2412102989815339,-24.121029898153388
110,57.01974515020336,12.490261964261183,69.51000711446454,112.47094258356248,99.98068061930132,42.960935469097954,13689,97,1367065,False,45.613075,-11.406670150203361,-0.25007457072787487,-25.00745707278749
113,58.99200524043562,12.685211187703354,71.67721642813898,112.62090731275347,99.93569612505011,40.94369088461449,8487,100,1420026,False,45.968412,-13.023593240435616,-0.2833161441477599,-28.33161441477599
114,59.3730442875801,12.751041534802743,72.12408582238284,112.72911282810092,99.97807129329816,40.60502700571807,9227,101,1428513,False,46.431165,-12.9418792875801,-0.27873259883916546,-27.873259883916546
115,59.51902597519858,12.817320592558133,72.33634656775672,112.75342820716288,99.93610761460477,40.41708163940617,3535,102,1437740,False,46.599762,-12.919263975198582,-0.2772388403013428,-27.723884030134283
116,59.568829062968845,13.017899002048305,72.58672806501716,112.99620532790117,99.97830632585286,40.40947726288401,1206,103,1441275,False,46.436657,-13.132172062968849,-0.28279753348672043,-28.279753348672042
117,59.92067177258963,13.222266682578471,73.1429384551681,113.17382616265644,99.95155948007798,40.03088770748835,8520,104,1442481,False,46.76037,-13.160301772589627,-0.2814413524227808,-28.14413524227808
118,59.95771436772224,13.360474472329251,73.31818884005149,113.3327073499556,99.97223287762634,40.0145185099041,897,105,1451001,False,46.653893,-13.303821367722243,-0.28515994083756835,-28.515994083756834
121,64.73629173201434,13.64079697637481,78.37708870838915,113.6364709022332,99.99567392585836,35.25938219384403,5164,108,1562449,False,46.628861,-18.107430732014336,-0.388330968067488,-38.8330968067488
122,64.98625698099728,13.783637544877587,78.76989452587488,113.76764389463868,99.98400634976107,34.99774936876379,6053,109,1567613,False,46.865981,-18.120275980997285,-0.38664027924641725,-38.66402792464172
123,65.62444679725074,13.783637544877587,79.40808434212833,113.77867190698086,99.99503436210328,34.37058756485253,15454,110,1573666,False,47.845532,-17.778914797250742,-0.3715898654288292,-37.15898654288292
125,69.04491956162516,13.855573666056978,82.90049322768215,113.85117558204804,99.99560191599106,30.95068235436589,13183,112,1658765,False,48.647974,-20.396945561625166,-0.41927636208704533,-41.927636208704534
126,69.12317565725093,14.00070142457576,83.12387708182669,113.93632564030726,99.93562421573152,30.812448558480583,1895,113,1671948,False,48.642933,-20.480242657250926,-0.4210322321076101,-42.10322321076101
127,69.16063121331031,14.00070142457576,83.16133263788606,113.98635944559187,99.98565802101612,30.82502680770581,907,114,1673843,False,48.644936,-20.51569521331031,-0.42174369832268477,-42.174369832268475
128,69.19763251235025,14.073493060891147,83.2711255732414,114.00587162816517,99.932378567274,30.734746054923747,896,115,1674750,False,48.677369,-20.520263512350255,-0.4215565453496522,-42.15565453496522
130,70.58014310304092,14.14659481560654,84.72673791864746,114.13024892440087,99.98365410879435,29.40351100575343,6326,117,1702798,False,48.921176,-21.658967103040922,-0.4427319388855436,-44.27319388855436
131,70.66926007104111,14.220179935185929,84.88944000622703,114.15362945608024,99.93344952089431,29.26418944985322,2158,118,1709124,False,49.030964,-21.63829607104111,-0.4413190014179838,-44.13190014179838
132,71.13359333711811,14.51868150153762,85.65227483865573,114.47761320954284,99.95893170800522,28.82533837088711,11244,119,1711282,False,49.410314,-21.723279337118115,-0.439650704043656,-43.965070404365605
133,71.77029649403516,14.59420313618901,86.36449963022417,114.58636699552366,99.99216385933464,28.221867365299488,15418,120,1722526,False,50.329593,-21.440703494035162,-0.42600589863770927,-42.60058986377093
134,71.89517587829494,14.6701185664244,86.56529444471934,114.63961434415884,99.96949577773444,28.0743198994395,3024,121,1737944,False,50.333245,-21.561930878294937,-0.42838348448018676,-42.83834844801868
136,73.46698775782383,14.82283559035118,88.289823348175,114.75422702202668,99.93139143167552,26.46440367385168,914,123,1778116,False,50.271663,-23.195324757823833,-0.4613995912135199,-46.13995912135199
138,74.39433281501212,15.211972760472127,89.60630557548424,115.21152277127244,99.99955001080032,25.6052171957882,1177,125,1800309,False,50.281719,-24.112613815012118,-0.4795503076378935,-47.95503076378935
140,74.51652795324779,15.449490438058296,89.96601839130608,115.4131467625092,99.96365632445092,25.44712837120312,945,127,1803500,False,50.132389,-24.384138953247785,-0.4863949123439496,-48.63949123439496
141,74.63983808598577,15.529259936005683,90.16909802199146,115.49649846672764,99.96723853072196,25.327400444736185,2986,128,1804445,False,50.209775,-24.430063085985772,-0.486559899660689,-48.6559899660689
142,74.68456175435658,15.609323604577074,90.29388535893364,115.58083993903465,99.97151633445758,25.286954580101,1083,129,1807431,False,50.176914,-24.507647754356583,-0.4884247714866758,-48.84247714866758
143,75.23140461360522,15.934516729397032,91.16592134300224,115.92806815039124,99.99355142099422,24.762146807389,13242,130,1808514,False,50.691718,-24.53968661360522,-0.48409656610188706,-48.409656610188705
146,77.98056809539803,16.1818760935112,94.16244418890923,116.15307528614856,99.97119919263736,21.99063109723933,898,133,1887430,False,50.518771,-27.461797095398026,-0.5435959060721811,-54.35959060721811
147,78.02537435595418,16.26499546205059,94.29036981800478,116.20342804864195,99.93843258659136,21.913058230637176,1085,134,1888328,False,50.520219,-27.505155355954187,-0.5444385614392168,-54.44385614392168
148,78.25886246395841,16.349002382589976,94.60786484654838,116.29534942309871,99.94634704050874,21.68748457655033,5654,135,1889413,False,50.7625,-27.496362463958405,-0.5416668301198405,-54.16668301198405
149,78.504119958376,16.43308324992403,94.93720320830002,116.36758399324174,99.9345007433177,21.430380784941704,5939,136,1895067,False,51.027075,-27.47704495837599,-0.5384797180394132,-53.84797180394132
150,78.71473003103631,16.43308324992403,95.14781328096036,116.3703151233982,99.93723187347416,21.22250184243785,5100,137,1901006,False,51.299322,-27.415408031036314,-0.534420475012054,-53.4420475012054
152,79.19409507484829,16.945210957096368,96.13930603194466,116.87222644502384,99.92701548792748,20.732920413079185,2187,139,1915527,False,50.927814,-28.266281074848294,-0.5550263962801996,-55.502639628019956
153,79.63612845087891,16.945210957096368,96.58133940797528,116.89111551628112,99.94590455918475,20.30977610830585,10704,140,1917714,False,51.561445,-28.074683450878915,-0.5444898499427027,-54.44898499427027
154,80.02261858225695,17.032033246851757,97.0546518291087,116.99205518747752,99.96002194062578,19.937403358368822,9359,141,1928418,False,52.044448,-27.97817058225695,-0.5375822332145198,-53.75822332145198
155,80.06292356871116,17.032033246851757,97.09495681556292,117.00642203803976,99.97438879118802,19.911465222476863,976,142,1937777,False,52.081723,-27.98120056871116,-0.5372556620047144,-53.72556620047144
157,80.91923934649245,17.206978435386535,98.12621778187898,117.18713366992964,99.9801552345431,19.06091588805066,2016,144,1957473,False,52.005944,-28.913295346492447,-0.5559613598494135,-55.596135984941355
158,81.1898939379073,17.383032273905314,98.5729262118126,117.32177279096852,99.9387405170632,18.74884657915589,6554,145,1959489,False,52.233508,-28.9563859379073,-0.5543641820478016,-55.43641820478016
160,81.20125036339388,17.73944138889487,98.94069175228876,117.66703235080844,99.92759096191357,18.72634059851967,5682,146,1960636,False,52.218687,-28.98256336339388,-0.5550228285784718,-55.502282857847185
161,81.27979553166838,17.73944138889487,99.01923692056326,117.68128219696264,99.94184080806777,18.662045276399382,1902,147,1966318,False,52.308159,-28.97163653166838,-0.5538645803165885,-55.38645803165885
162,81.33690802784274,18.016670587632767,99.3535786154755,117.99091713491578,99.974246547283,18.637338519440263,1383,148,1968220,False,52.075492,-29.261416027842742,-0.5619037843721715,-56.19037843721715
163,81.37378543860464,18.04688653217216,99.4206719707768,118.02362247404224,99.97673594187007,18.602950503265447,893,149,1969603,False,52.096151,-29.277634438604643,-0.5619922753718339,-56.1992275371834
164,81.84385886156396,18.04688653217216,99.89074539373613,118.02838876981984,99.98150223764767,18.13764337608373,11383,150,1970496,False,52.840469,-29.00338986156396,-0.5488859279724402,-54.888592797244016
165,81.8729726069023,18.15543241608331,100.0284050229856,118.12955746010763,99.97412504402432,18.101152437122025,2717,150,1979867,False,52.877689,-28.995283606902298,-0.5483462714662568,-54.83462714662568
169,83.32601692388783,18.687510592795714,102.01352751668357,118.66296440869876,99.97545381590304,16.649436892015217,18306,152,1999464,False,53.637843,-29.688173923887838,-0.5534930613053892,-55.34930613053892
171,84.51303181183852,19.103293349915177,103.6163251617537,119.08093739307596,99.97764404316078,15.464612231322263,7103,154,2039411,False,53.667102,-30.845929811838516,-0.5747642161083808,-57.47642161083808
172,84.00789800619515,19.195113092141348,103.2030110983365,119.1714029164776,99.97628982433623,15.9683918181411,1529,153,2032753,False,53.658922,-30.34897600619515,-0.5655904903604876,-56.55904903604876
173,84.45959466791254,19.221148833160736,103.68074350107328,119.2083613319738,99.98721249881308,15.527617830900525,10938,154,2034282,False,54.319858,-30.139736667912537,-0.554856691044968,-55.48566910449681
174,84.95324815979127,19.569375786449413,104.52262394624069,119.55205548315816,99.98267969670874,15.029431536917471,11954,155,2045220,False,54.735146,-30.218102159791272,-0.5520785887698422,-55.20785887698422
175,84.99367703452351,19.601235830572804,104.59491286509632,119.57453723126488,99.97330140069208,14.97962436616855,979,156,2057174,False,54.764129,-30.229548034523518,-0.5519954135401938,-55.199541354019374
176,85.3011677406076,19.601235830572804,104.9024035711804,119.58028102509256,99.97904519451976,14.67787745391216,7446,157,2058153,False,55.185552,-30.115615740607595,-0.5457155840464837,-54.57155840464837
177,85.34547844805162,19.665958029795583,105.0114364778472,119.65166869386869,99.98571066407308,14.64023221602146,1073,158,2065599,False,55.16861,-30.17686844805162,-0.5469934524007696,-54.69934524007696
181,93.0848617691138,20.78747033021021,113.87233209932404,120.75390463989046,99.96643430968024,6.881572540566438,15233,161,2238851,False,55.075214,-38.0096477691138,-0.6901407186382208,-69.01407186382208
182,93.50261304264949,21.0448826625528,114.54749570520228,121.03379331284152,99.98891065028872,6.486297607639244,10116,162,2254084,False,55.414034,-38.088579042649485,-0.6873453580847315,-68.73453580847315
183,93.70434445538392,21.160714594913824,114.86505905029776,121.12524251073812,99.96452791582428,6.260183460440359,4885,163,2264200,False,55.626108,-38.078236455383916,-0.6845389300898764,-68.45389300898765
184,93.8933566715734,21.200115198909213,115.09347187048262,121.17270421590624,99.97258901699703,6.079232345423634,4577,164,2269085,False,55.825723,-38.0676336715734,-0.6819013104688926,-68.19013104688926
185,93.9302340823353,21.36122037482677,115.29145445716208,121.35751223819588,99.9962918633691,6.066057781033791,893,165,2273662,False,55.692372,-38.237862082335305,-0.6865906534262054,-68.65906534262054
187,94.5009873792448,21.568009173674504,116.06899655291927,121.5514579886561,99.9834488149816,5.482461435736795,9921,166,2278455,False,56.088667,-38.412320379244804,-0.6848499426674698,-68.48499426674698
189,94.93240765945704,21.750344112846843,116.68275177230387,121.73555370764718,99.98520959480034,5.052801935343311,9271,168,2289552,False,56.490435,-38.44197265945704,-0.6805041005518376,-68.05041005518376
192,98.04538971774736,22.15839281231152,120.20378253005887,122.1532798909279,99.9948870786164,1.9494973608690171,2103,171,2372102,False,56.177734,-41.867655717747354,-0.7452713510613894,-74.52713510613894
193,98.72900523594718,22.194896729202917,120.9239019651501,122.16965142929304,99.97475470009012,1.2457494641429463,16554,172,2374205,False,57.289501,-41.43950423594718,-0.7233350528912301,-72.33350528912301
194,99.43215380598392,22.41467141851925,121.84682522450318,122.39196686496372,99.97729544644449,0.5451416404605567,17027,173,2390759,False,58.202569,-41.22958480598392,-0.7083808415051907,-70.83808415051907
195,99.49925995658649,22.41467141851925,121.91393137510572,122.4127656544091,99.99809423588984,0.4988342793033666,1625,174,2407786,False,58.260639,-41.23862095658649,-0.7078298773308423,-70.78298773308424
196,99.56264945884796,22.4526045818015,122.01525404064948,122.43746053309265,99.98485595129117,0.4222064924431805,1535,175,2409411,False,58.313842,-41.248807458847956,-0.7073587684181049,-70.73587684181048
197,98.82332551162489,22.571125757207056,121.39445126883192,122.55180414558144,99.98067838837436,1.1573528767494992,8450,175,2384593,False,58.721593,-40.10173251162489,-0.6829128854120986,-68.29128854120987
198,99.52098170133536,22.837312352589564,122.35829405392494,122.8112971445744,99.97398479198483,0.4530030906494602,16894,176,2393043,False,59.560093,-39.96088870133536,-0.6709339540711489,-67.09339540711488
201,99.20068920652096,23.09733392490468,122.29802313142564,123.07287592496372,99.97554200005902,0.7748527935380594,1577,178,2400604,False,59.376442,-39.824247206520965,-0.6707078744550063,-67.07078744550063
202,99.23562570092696,23.45215331781858,122.68777901874556,123.44787592496372,99.99572260714513,0.760096906218152,846,179,2402181,False,59.591447,-39.64417870092696,-0.6652662537448865,-66.52662537448865
