cdf,request_model_execution_time_normalized
0.0,0.008519051607750731
0.01,0.008574176097111611
0.02,0.008629300586472493
0.03,0.008684425075833373
0.04,0.00895469010725863
0.05,0.009511809194769717
0.06,0.010068928282280806
0.07,0.010626047369791895
0.08,0.01081082501743484
0.09,0.010933545758433093
0.1,0.011056266499431349
0.11,0.011213939785159352
0.12,0.011458994432711722
0.13,0.011704049080264092
0.14,0.011949103727816462
0.15,0.012258348616136788
0.16,0.012593269600764297
0.17,0.012928190585391805
0.18,0.01322257455828649
0.19,0.013273736460784245
0.2,0.013324898363282002
0.21,0.013376060265779756
0.22,0.013647397634411328
0.23,0.014083866602643262
0.24,0.014520335570875193
0.25,0.014956804539107128
0.26,0.015032116329824562
0.27,0.015107428120541994
0.28,0.015182739911259428
0.29,0.015231592209619133
0.3,0.015245165184835202
0.31,0.015258738160051273
0.32,0.015272311135267343
0.33,0.015920680733590237
0.34,0.016674849769097604
0.35000000000000003,0.01742901880460496
0.36,0.018147704764730568
0.37,0.018777683036401763
0.38,0.019407661308072966
0.39,0.020037639579744162
0.4,0.020266648106289118
0.41000000000000003,0.020335268734783578
0.42,0.020403889363278038
0.43,0.020470017642479583
0.44,0.020521191825923664
0.45,0.020572366009367744
0.46,0.020623540192811825
0.47000000000000003,0.020989352004341898
0.48,0.02159114203693646
0.49,0.022192932069531025
0.5,0.022794722102125593
0.51,0.022837844363402506
0.52,0.022880966624679415
0.53,0.022924088885956328
0.54,0.02296682393387748
0.55,0.023009042697324286
0.56,0.023051261460771095
0.5700000000000001,0.0230934802242179
0.58,0.023400109066942988
0.59,0.02375080625621446
0.6,0.024101503445485926
0.61,0.024366026460070113
0.62,0.024415114037936093
0.63,0.02446420161580207
0.64,0.02451328919366805
0.65,0.0247479575923113
0.66,0.025056858319265463
0.67,0.025365759046219623
0.68,0.02563606164273589
0.6900000000000001,0.025674775456624815
0.7000000000000001,0.02571348927051374
0.71,0.025752203084402663
0.72,0.025852427436615727
0.73,0.02599878469257189
0.74,0.02614514194852805
0.75,0.026291499204484217
0.76,0.026363016236786777
0.77,0.026434533269089334
0.78,0.02650605030139189
0.79,0.02661899506782709
0.8,0.026787176813105808
0.81,0.02695535855838452
0.8200000000000001,0.02712354030366324
0.8300000000000001,0.02782206088803202
0.84,0.028608971278915818
0.85,0.029395881669799614
0.86,0.03011573705258647
0.87,0.030667954915131003
0.88,0.031220172777675536
0.89,0.03177239064022007
0.9,0.03211850548751227
0.91,0.03238217912870356
0.92,0.03264585276989484
0.93,0.033066349068900144
0.9400000000000001,0.034427781314789525
0.9500000000000001,0.035789213560678906
0.96,0.03715064580656831
0.97,0.03917619086685146
0.98,0.041699820537929894
0.99,0.04422345020900836
1.0,0.04674707988008683
