cdf,request_scheduling_delay
0.0,0.0
0.01,6.850612463360052e-05
0.02,0.00013701224926720103
0.03,0.0002055183739008015
0.04,0.00032979904306820637
0.05,0.0005284457716140168
0.06,0.0007270925001598271
0.07,0.0009257392287056377
0.08,0.0016700342875177216
0.09,0.0025052707347075166
0.1,0.0033405071818973127
0.11,0.003938791802704453
0.12,0.003944696857554959
0.13,0.003950601912405465
0.14,0.003956506967255971
0.15,0.003983536792855347
0.16,0.004019016526754271
0.17,0.0040544962606531955
0.18,0.004089487243853007
0.19,0.004121545722858144
0.2,0.004153604201863281
0.21,0.004185662680868419
0.22,0.004204735790633763
0.23,0.004214069873469261
0.24,0.004223403956304761
0.25,0.00423273803914026
0.26,0.004506574489383244
0.27,0.004780410939626228
0.28,0.005054247389869212
0.29,0.0052444123133466285
0.3,0.005323015201136628
0.31,0.005401618088926625
0.32,0.0054802209767166234
0.33,0.005553394278525481
0.34,0.005625662649337482
0.35000000000000003,0.005697931020149483
0.36,0.005777899481076201
0.37,0.005877118167289712
0.38,0.0059763368535032235
0.39,0.006075555539716735
0.4,0.006225675291894107
0.41000000000000003,0.00639615547045702
0.42,0.006566635649019936
0.43,0.006738461505605712
0.44,0.0069183614303286595
0.45,0.007098261355051605
0.46,0.007278161279774552
0.47000000000000003,0.007493683931825288
0.48,0.007735923629371868
0.49,0.007978163326918447
0.5,0.008220403024465028
0.51,0.008327072902469652
0.52,0.008433742780474277
0.53,0.008540412658478899
0.54,0.03661836364644851
0.55,0.10199135611437114
0.56,0.16736434858229338
0.5700000000000001,0.2327373410502156
0.58,0.2917178701379986
0.59,0.3496329886624259
0.6,0.4075481071868532
0.61,0.44933957421952464
0.62,0.4508219125228076
0.63,0.45230425082609066
0.64,0.45378658912937364
0.65,0.46336733316652495
0.66,0.47618743949722375
0.67,0.48900754582792255
0.68,0.500983790699321
0.6900000000000001,0.5078968668149173
0.7000000000000001,0.5148099429305137
0.71,0.5217230190461102
0.72,0.5264634989728301
0.73,0.5295745317578926
0.74,0.5326855645429551
0.75,0.5357965973280177
0.76,0.5525077119935006
0.77,0.5692188266589835
0.78,0.5859299413244661
0.79,0.6228271549251508
0.8,0.6866391671061046
0.81,0.7504511792870576
0.8200000000000001,0.8142631914680105
0.8300000000000001,0.8432981136060227
0.84,0.8665368540702107
0.85,0.8897755945343989
0.86,0.9070760791167849
0.87,0.9095309239946664
0.88,0.9119857688725478
0.89,0.9144406137504293
0.9,0.9198630046019406
0.91,0.9264724138429041
0.92,0.9330818230838676
0.93,0.9422482432684223
0.9400000000000001,0.9667567291145235
0.9500000000000001,0.9912652149606247
0.96,1.0157737008067262
0.97,1.0339778403527131
0.98,1.047453720173614
0.99,1.0609295999945152
1.0,1.0744054798154163
