cdf,request_e2e_time
0.0,1.6416392457637468
0.01,2.0288343469373715
0.02,2.4160294481109963
0.03,2.803224549284621
0.04,3.055050687979309
0.05,3.1263848767020814
0.06,3.1977190654248537
0.07,3.269053254147626
0.08,3.3508118284546433
0.09,3.434307800359034
0.1,3.5178037722634254
0.11,3.631022936297856
0.12,3.8185500806573853
0.13,4.006077225016915
0.14,4.193604369376444
0.15,4.2933035531988475
0.16,4.357871552806402
0.17,4.422439552413956
0.18,4.491242975419189
0.19,4.585458938810496
0.2,4.679674902201804
0.21,4.773890865593111
0.22,4.901093683119606
0.23,5.053036641247491
0.24,5.204979599375376
0.25,5.35692255750326
0.26,5.449223678553614
0.27,5.541524799603968
0.28,5.633825920654322
0.29,5.686713387235122
0.3,5.687049314523186
0.31,5.687385241811249
0.32,5.687721169099312
0.33,5.799124012689727
0.34,5.9290380089972015
0.35000000000000003,6.058952005304673
0.36,6.188044048775552
0.37,6.315081210154943
0.38,6.442118371534336
0.39,6.569155532913728
0.4,6.627849469932721
0.41000000000000003,6.659206117207553
0.42,6.690562764482386
0.43,6.72336675137011
0.44,6.76485477593518
0.45,6.80634280050025
0.46,6.847830825065321
0.47000000000000003,6.89746230573435
0.48,6.953201378481348
0.49,7.008940451228345
0.5,7.064679523975343
0.51,7.131516421971385
0.52,7.198353319967427
0.53,7.265190217963468
0.54,7.362129592297098
0.55,7.499205601747512
0.56,7.6362816111979255
0.5700000000000001,7.773357620648338
0.58,7.802247798276633
0.59,7.813107003934574
0.6,7.823966209592516
0.61,7.926660318309474
0.62,8.258941684673982
0.63,8.591223051038487
0.64,8.923504417402993
0.65,9.058039454907894
0.66,9.113475960868954
0.67,9.168912466830012
0.68,9.229370220915936
0.6900000000000001,9.31995546375103
0.7000000000000001,9.410540706586126
0.71,9.501125949421223
0.72,9.544734908775208
0.73,9.553111655518357
0.74,9.561488402261508
0.75,9.569865149004658
0.76,9.5828122232079
0.77,9.595759297411146
0.78,9.608706371614389
0.79,9.652838263718154
0.8,9.738549913022617
0.81,9.824261562327075
0.8200000000000001,9.909973211631536
0.8300000000000001,9.949836355890465
0.84,9.982058082641805
0.85,10.014279809393143
0.86,10.146958241100426
0.87,10.53077843519758
0.88,10.914598629294733
0.89,11.298418823391888
0.9,11.561665532575127
0.91,11.776682847792802
0.92,11.991700163010481
0.93,12.20427111305709
0.9400000000000001,12.402163872077285
0.9500000000000001,12.600056631097482
0.96,12.797949390117681
0.97,13.017515465969563
0.98,13.253336529445205
0.99,13.48915759292085
1.0,13.724978656396496
