cdf,prefill_e2e_time_normalized,replica
0.96,0.015378907973080523,0
0.97,0.01903323956771947,0
0.98,0.019525822447900684,0
0.99,0.021574827176836196,0
1.0,0.02367136471323335,0
0.0,4.422204354847441e-05,1
0.01,5.080378914862897e-05,1
0.02,6.425037276405727e-05,1
0.03,7.844303346727268e-05,1
0.04,0.00010344040922572239,1
0.05,0.00019079086976544406,1
0.06,0.00023846473046970477,1
0.07,0.0002541816215876342,1
0.08,0.0002874852603012026,1
0.09,0.0003112112493099631,1
0.1,0.00036080234862841576,1
0.11,0.00041881770448261286,1
0.12,0.00044299614413486916,1
0.13,0.0005168555733795245,1
0.14,0.0005548984785640605,1
0.15,0.0007562311173851377,1
0.16,0.000797340904331321,1
0.17,0.0008561778333308826,1
0.18,0.0009011263350432548,1
0.19,0.0009771116888152977,1
0.2,0.0010140016197236615,1
0.21,0.001068500859056786,1
0.22,0.0012280825173042011,1
0.23,0.0012782428166757036,1
0.24,0.0013706371104146358,1
0.25,0.0014847409580879961,1
0.26,0.0018333130533009579,1
0.27,0.001919207638988331,1
0.28,0.00197053881377523,1
0.29,0.002029384961001281,1
0.3,0.0020664105844368733,1
0.31,0.0020949278786773725,1
0.32,0.002167149414146223,1
0.33,0.002248259455893143,1
0.34,0.0023309852580525106,1
0.35000000000000003,0.0024096511933153573,1
0.36,0.002463756838853781,1
0.37,0.0026098498871423553,1
0.38,0.002665297626334501,1
0.39,0.002725027692624793,1
0.4,0.00281276488586625,1
0.41000000000000003,0.0029685018762238597,1
0.42,0.003139465616567608,1
0.43,0.003245353222341013,1
0.44,0.0033285005767822802,1
0.45,0.003417908025064415,1
0.46,0.003731690202726204,1
0.47000000000000003,0.003818085276988036,1
0.48,0.003923081586617216,1
0.49,0.004122311066790887,1
0.5,0.0041386135773090514,1
0.51,0.004254799936190096,1
0.52,0.004405489340439068,1
0.53,0.0044792438995270275,1
0.54,0.004690364712357284,1
0.55,0.005029713092636306,1
0.56,0.005134009536556977,1
0.5700000000000001,0.005412866360165229,1
0.58,0.005682981645237674,1
0.59,0.0060315355473863005,1
0.6,0.00662464893195994,1
0.61,0.0074252498054992715,1
0.62,0.007801237731960773,1
0.63,0.00794974954576491,1
0.64,0.008046636911718657,1
0.65,0.008128348776893567,1
0.66,0.008257507020097069,1
0.67,0.008513776157828315,1
0.68,0.008727755082399717,1
0.6900000000000001,0.009054622373731393,1
0.7000000000000001,0.009630027027913745,1
0.71,0.010269175444219564,1
0.72,0.01057083483988354,1
0.73,0.010891834382780918,1
0.74,0.011642347218548189,1
0.75,0.013162840003064951,1
0.76,0.013892606131684733,1
0.77,0.015225663464236785,1
0.78,0.015648334352971957,1
0.79,0.01681631239009321,1
0.8,0.01719114313156248,1
0.81,0.017498102952116616,1
0.8200000000000001,0.019204892508276165,1
0.8300000000000001,0.019754055969393954,1
0.84,0.01997206995768128,1
0.85,0.023628575392130917,1
0.86,0.02452225178971928,1
0.87,0.02478005623997438,1
0.88,0.02661055557125828,1
0.89,0.02993005913658543,1
0.9,0.03345930131094221,1
0.91,0.03539163854543195,1
0.92,0.04033020719643103,1
0.93,0.04169250649266226,1
0.9400000000000001,0.041978238144876466,1
0.9500000000000001,0.044860895372622035,1
0.96,0.051412043117220745,1
0.97,0.05524046724081357,1
0.98,0.05683086641734708,1
0.99,0.06498424454835515,1
1.0,0.06858716824798809,1
0.0,4.821333018969899e-05,2
0.01,7.048668173451625e-05,2
0.02,0.00010530187206133885,2
0.03,0.0001304452733520374,2
0.04,0.00014002858792313454,2
0.05,0.00020091092896892977,2
0.06,0.00021997326981214486,2
0.07,0.000248133660366193,2
0.08,0.00028292904434734883,2
0.09,0.00032678764665684877,2
0.1,0.0003428290895777342,2
0.11,0.00034885584621905085,2
0.12,0.0004457548421835485,2
0.13,0.0005628677679248011,2
0.14,0.0005940793825556785,2
0.15,0.0006210630856265529,2
0.16,0.0006422356315431639,2
0.17,0.0006662047179487846,2
0.18,0.0006866282012700924,2
0.19,0.0007463543419761748,2
0.2,0.0007501113231059434,2
0.21,0.0007864702410499499,2
0.22,0.0008264911074250224,2
0.23,0.0008951059933031481,2
0.24,0.0009063947670498473,2
0.25,0.0009073620403495181,2
0.26,0.0009795910755549537,2
0.27,0.0012227718902928799,2
0.28,0.0014624258355537831,2
0.29,0.0016349338469669832,2
0.3,0.001643098181549477,2
0.31,0.0016849219278137855,2
0.32,0.0017510406970474653,2
0.33,0.0018735388784542567,2
0.34,0.0019391307699876163,2
0.35000000000000003,0.002163896786710916,2
0.36,0.002521225152966294,2
0.37,0.0026723578997924946,2
0.38,0.0027871218117028205,2
0.39,0.0030823700745912955,2
0.4,0.0031268326009385914,2
0.41000000000000003,0.0032967460066775814,2
0.42,0.003317771535436527,2
0.43,0.0033596268779551544,2
0.44,0.0033925138448672944,2
0.45,0.0038430331666302314,2
0.46,0.003997715892714112,2
0.47000000000000003,0.004095357371556728,2
0.48,0.004158344412956571,2
0.49,0.004350014894525993,2
0.5,0.004590267248369961,2
0.51,0.004831804797220397,2
0.52,0.004848839111467074,2
0.53,0.004864600264798841,2
0.54,0.004887416824549337,2
0.55,0.004952458815444972,2
0.56,0.0050487091804631515,2
0.5700000000000001,0.005122438865630413,2
0.58,0.005176865856037775,2
0.59,0.005298669617228447,2
0.6,0.005396039636121179,2
0.61,0.005773921614023009,2
0.62,0.005986564925554184,2
0.63,0.006096455166846548,2
0.64,0.006466306263177905,2
0.65,0.006605434622742883,2
0.66,0.007163841517551734,2
0.67,0.007388665537827346,2
0.68,0.008189468351441721,2
0.6900000000000001,0.008754265758171143,2
0.7000000000000001,0.009233890530930114,2
0.71,0.009654204793568946,2
0.72,0.009703411436936694,2
0.73,0.009738270179301085,2
0.74,0.010058405289744568,2
0.75,0.010650268116663345,2
0.76,0.010784695749243393,2
0.77,0.01088144800765657,2
0.78,0.011288612946964188,2
0.79,0.011312471672409128,2
0.8,0.011401345697790647,2
0.81,0.011615850507428152,2
0.8200000000000001,0.011988591134773512,2
0.8300000000000001,0.012610384360832075,2
0.84,0.013222414561609956,2
0.85,0.013790456868008715,2
0.86,0.014740573161408237,2
0.87,0.01607728684597106,2
0.88,0.01806025568181423,2
0.89,0.019471079693349828,2
0.9,0.02093305617106241,2
0.91,0.022414236895029617,2
0.92,0.023563442259535765,2
0.93,0.03309139303244455,2
0.9400000000000001,0.036970837702219206,2
0.9500000000000001,0.04134384068365693,2
0.96,0.04234336720358152,2
0.97,0.04464953826403026,2
0.98,0.04992712429059389,2
0.99,0.05574729888858711,2
1.0,0.07407552680515815,2
0.0,4.30255993776906e-05,3
0.01,8.096855464506569e-05,3
0.02,0.0002545105579391109,3
0.03,0.0004364142782941319,3
0.04,0.00045552114988188925,3
0.05,0.00046431890884600396,3
0.06,0.0005361623608279543,3
0.07,0.0006524456019891488,3
0.08,0.0006866818488767195,3
0.09,0.0007299368763735673,3
0.1,0.0007330345273802572,3
0.11,0.0009305262213193805,3
0.12,0.0009902810562030819,3
0.13,0.0010993434841329425,3
0.14,0.0011190107490935252,3
0.15,0.0011675993145695922,3
0.16,0.0011908820253912957,3
0.17,0.001210622993525487,3
0.18,0.0012812001781557316,3
0.19,0.0013243745432682324,3
0.2,0.0014690309902742674,3
0.21,0.0017251666202115741,3
0.22,0.0023122352853515715,3
0.23,0.0024642290458035438,3
0.24,0.0026168499837689193,3
0.25,0.00282598561781609,3
0.26,0.0029541886826612495,3
0.27,0.0030548724888725945,3
0.28,0.003213796258057225,3
0.29,0.0033448853453813226,3
0.3,0.0034289209507072102,3
0.31,0.0036323761258598157,3
0.32,0.0038786619307609933,3
0.33,0.003929099566811752,3
0.34,0.003990155397629032,3
0.35000000000000003,0.004151732228223217,3
0.36,0.004264606957608433,3
0.37,0.004459263192091605,3
0.38,0.004737664991283697,3
0.39,0.0047999259981770705,3
0.4,0.005041478261626462,3
0.41000000000000003,0.005235315156373689,3
0.42,0.0053540908145986894,3
0.43,0.005567752931163376,3
0.44,0.005853228574898882,3
0.45,0.005921687765631923,3
0.46,0.005987939846018341,3
0.47000000000000003,0.0063890184876327595,3
0.48,0.006583565145064133,3
0.49,0.006840737982051359,3
0.5,0.006983538000530149,3
0.51,0.007257350930535141,3
0.52,0.007536604732250391,3
0.53,0.0076416369706219,3
0.54,0.00785429960179093,3
0.55,0.00788716705565208,3
0.56,0.007981318689396832,3
0.5700000000000001,0.008021313249408054,3
0.58,0.008077439625774743,3
0.59,0.008100187960948737,3
0.6,0.00851357697855416,3
0.61,0.008554247912909077,3
0.62,0.008713783115753724,3
0.63,0.008854262380005529,3
0.64,0.008986674634802112,3
0.65,0.009507312276113468,3
0.66,0.009904796931359651,3
0.67,0.010092641138068913,3
0.68,0.01058860230501679,3
0.6900000000000001,0.010775334980664224,3
0.7000000000000001,0.010967492369465842,3
0.71,0.011159305700548175,3
0.72,0.012343405390687423,3
0.73,0.014419350116623118,3
0.74,0.01506865050556147,3
0.75,0.015965013116072665,3
0.76,0.01734405303301743,3
0.77,0.017755018283964866,3
0.78,0.01814578843469536,3
0.79,0.019291043342797753,3
0.8,0.020192884378656052,3
0.81,0.02071609508592413,3
0.8200000000000001,0.020933126179195793,3
0.8300000000000001,0.021797831822402046,3
0.84,0.02320904643486035,3
0.85,0.026303184263612115,3
0.86,0.02822750674738834,3
0.87,0.030029913578332727,3
0.88,0.0322060879241963,3
0.89,0.032487850900091486,3
0.9,0.033278487972321254,3
0.91,0.03439756152725278,3
0.92,0.035767907604251144,3
0.93,0.04070501927854493,3
0.9400000000000001,0.0416257844892581,3
0.9500000000000001,0.04317326904270775,3
0.96,0.0459100221685475,3
0.97,0.04940433235955651,3
0.98,0.05397777731458295,3
0.99,0.05767407098868889,3
1.0,0.06670680290625902,3
