Time (sec),request_completion
1.0314020808921103,1
4.205640696101921,2
5.077969020221487,3
5.522709219115598,4
6.196171519932951,5
6.259719855465134,6
7.127106629845605,7
7.735992872624178,8
8.71812230776994,9
11.29914382598187,10
11.710182591110547,11
12.016125483215378,12
12.340000902058494,13
12.994530742648767,14
13.262984357966012,15
13.940572500678039,16
14.152895314318988,17
14.365700264323504,18
14.440978310944883,19
14.612620469690011,20
15.083917821252895,21
15.110657911730234,22
15.64645507785326,23
15.910449341873148,24
15.965126127635767,25
16.039780632120262,26
16.193289569189822,27
16.398786454028002,28
16.463314982705327,29
16.976170176980556,30
17.501392409464625,31
17.5782516490419,32
17.692800015353193,33
17.792011416460266,34
18.336809586716136,35
18.671483223257756,36
18.983206785471893,37
19.6958823753783,38
20.26000470957342,39
21.18904806967472,40
21.878621478759854,41
21.930836915388216,42
22.025496662352623,43
22.025496662352623,44
22.522300399019457,45
24.44297258472504,46
24.817050262660317,47
24.891952066363096,48
24.89319190175987,49
25.617208559308526,50
26.005494408236295,51
26.053889523824587,52
26.21885630414936,53
26.29041999687614,54
27.007663655444418,55
27.241295739704594,56
27.30049178366337,57
27.36201286672615,58
27.5093221681751,59
27.54029734727449,60
27.701794586515437,61
28.300547990784768,62
28.469211435342075,63
28.499520590505465,64
28.56176826040703,65
28.931634468612312,66
29.191441184457176,67
29.291587924351955,68
29.698267898421026,69
29.774573747088414,70
29.79567682313461,71
30.236694683650676,72
30.885410839927008,73
31.021241637951956,74
31.520152155042272,75
32.14339448552998,76
32.54379425193745,77
32.57457577215684,78
32.57457577215684,79
33.3056490250747,80
33.55320189441392,81
33.83059958995643,82
33.83601071286399,83
34.12278770275274,84
34.21695635504848,85
34.21695635504848,86
34.4700456378276,87
34.54494582866764,88
35.33580130300717,89
35.45223592547909,90
35.53998869605726,91
35.63783202471646,92
36.625931511865105,93
36.938912617904236,94
37.11472032305534,95
37.181482838501076,96
37.308066248183245,97
37.75290722372228,98
37.89771996354732,99
37.94523090618578,100
38.91598221858685,101
38.943570403787234,102
39.199203613064064,103
39.35149496908692,104
39.67123416955053,105
39.688926063852286,106
40.14887134203554,107
40.40784292225616,108
40.490407338786326,109
40.607004366991895,110
41.172389748312305,111
42.02243041217529,112
42.05839732437522,113
42.132214206222,114
42.245028784928174,115
42.47071002398128,116
43.080266331339,117
43.14592645736507,118
43.2537828300845,119
43.33167532579189,120
43.34171920409751,121
44.11243130750225,122
44.14288060525764,123
44.17397268214903,124
44.5301610206072,125
45.171963621656175,126
45.39671833651933,127
45.425046748002714,128
45.87161703792217,129
45.97621712549234,130
46.02356191689343,131
46.43676591004039,132
46.82729667245477,133
47.13263388692877,134
47.41502312368294,135
47.57647521769762,136
47.95545449214605,137
48.4471758014209,138
48.48228539694423,139
50.32860112116458,140
50.84510510610389,141
51.029880872357715,142
