cdf,prefill_e2e_time,replica
0.47000000000000003,51.56481421102105,1
0.48,58.68033368563781,1
0.49,59.01317306147609,1
0.5,59.227719270235944,1
0.51,59.39566485070483,1
0.52,59.48360286583454,1
0.53,59.70753462178343,1
0.54,59.952335524493485,1
0.55,60.57106350278024,1
0.56,60.88808458811364,1
0.5700000000000001,61.614897935578746,1
0.58,65.64005262775588,1
0.59,67.87118016313096,1
0.6,68.78793680873298,1
0.61,69.46056884089845,1
0.62,69.910459718357,1
0.63,71.5861180315404,1
0.64,71.64344940258488,1
0.65,71.76916287929801,1
0.66,72.03242224552532,1
0.67,73.01878438145067,1
0.68,73.6720320010958,1
0.6900000000000001,73.8024208162144,1
0.7000000000000001,73.81507031470024,1
0.71,74.07542159242423,1
0.72,75.2375895544963,1
0.73,75.40485121056035,1
0.74,75.51697006014373,1
0.75,82.95570368998358,1
0.76,83.32755358585112,1
0.77,83.62143585270707,1
0.78,83.98881814748897,1
0.79,84.26637346338386,1
0.8,84.36815311820087,1
0.81,92.28506559162524,1
0.8200000000000001,94.02320754937546,1
0.8300000000000001,96.30957169803878,1
0.84,96.51750800790795,1
0.85,96.60930777519307,1
0.86,96.79529479977953,1
0.87,96.90708121323992,1
0.88,96.96169282188323,1
0.89,96.97680698853682,1
0.9,97.00208127730883,1
0.91,97.08313783860835,1
0.92,97.11614479082871,1
0.93,97.12682813575505,1
0.9400000000000001,97.24253422190655,1
0.9500000000000001,97.35211814090046,1
0.96,97.37426770990986,1
0.97,97.41751428249468,1
0.98,97.5154556524229,1
0.99,97.64050022651664,1
1.0,98.21346010483555,1
0.0,0.3735568823097878,2
0.01,1.3197769706764202,2
0.02,1.5077885621612177,2
0.03,1.54668938508795,2
0.04,1.9096195397613003,2
0.05,2.169246342967619,2
0.06,2.4145183683243165,2
0.07,2.463220669904402,2
0.08,2.4978507489761275,2
0.09,3.71531003166652,2
0.1,5.350301390883915,2
0.11,5.57537092535072,2
0.12,5.680551103965334,2
0.13,5.8072743750692934,2
0.14,5.950114173459593,2
0.15,8.148206779688033,2
0.16,8.354028827163933,2
0.17,10.482498782278695,2
0.18,12.49768003546695,2
0.19,12.636252232246703,2
0.2,12.660868580613414,2
0.21,13.113591042770711,2
0.22,13.476457419116855,2
0.23,13.903848855429787,2
0.24,14.270265686369905,2
0.25,14.417161443690365,2
0.26,15.896559140343154,2
0.27,16.231561028159955,2
0.28,16.508440655692304,2
0.29,16.764723207075317,2
0.3,16.857528344523157,2
0.31,16.915295860691053,2
0.32,17.09293202384323,2
0.33,17.19172669910868,2
0.34,19.183023790568075,2
0.35000000000000003,27.545046521234095,2
0.36,27.748185264180695,2
0.37,28.024665474328906,2
0.38,28.116275145794585,2
0.39,28.183289319909544,2
0.4,28.502793448033042,2
0.41000000000000003,30.71181591143843,2
0.42,30.867616491084707,2
0.43,31.402047138228536,2
0.44,31.980688374380062,2
0.45,32.192350809344454,2
0.46,32.48495531787262,2
0.47000000000000003,32.80700442690331,2
0.48,33.032716402883736,2
0.49,33.63497052111976,2
0.5,33.7574245082661,2
0.51,34.13235463093471,2
0.52,38.29108195028,2
0.53,38.46221142795659,2
0.54,40.61081823548701,2
0.55,42.11026748723107,2
0.56,46.270520234023536,2
0.5700000000000001,46.585256389343286,2
0.58,47.13001247084506,2
0.59,47.564525973678506,2
0.6,47.80386018926925,2
0.61,48.115014929216876,2
0.62,48.31013418754153,2
0.63,49.012945978824725,2
0.64,63.63695575423824,2
0.65,63.93801184634535,2
0.66,64.07808125330169,2
0.67,64.16195420822717,2
0.68,64.26233605365952,2
0.6900000000000001,64.36663871055588,2
0.7000000000000001,64.4736343429754,2
0.71,64.53443514570958,2
0.72,64.59756658714971,2
0.73,64.80064358826296,2
0.74,64.88340602946525,2
0.75,65.26963062709999,2
0.76,65.61737726090018,2
0.77,76.7978682042534,2
0.78,80.05346087744874,2
0.79,80.44656774558177,2
0.8,80.66805027644332,2
0.81,80.84922708373048,2
0.8200000000000001,85.13504817593974,2
0.8300000000000001,85.7191636375946,2
0.84,86.39696058034727,2
0.85,86.46021565639772,2
0.86,86.56242954475564,2
0.87,86.71410447470821,2
0.88,86.82510513998201,2
0.89,87.00654840084843,2
0.9,87.09706902902495,2
0.91,87.28421451738194,2
0.92,98.96331784361458,2
0.93,101.33725025659561,2
0.9400000000000001,102.61760807124139,2
0.9500000000000001,104.05796868253314,2
0.96,104.65324270936907,2
0.97,105.34259145583245,2
0.98,105.48658992066589,2
0.99,105.54918589992037,2
1.0,106.17954477507021,2
0.0,0.12055772945628906,3
0.01,4.251292059454465,3
0.02,11.006001271236464,3
0.03,11.318864365262808,3
0.04,11.411335502393188,3
0.05,11.485014361459745,3
0.06,11.636409496558665,3
0.07,11.649582188121968,3
0.08,11.961875769911005,3
0.09,12.340572007364965,3
0.1,12.45315301816644,3
0.11,12.79254672487651,3
0.12,13.115760288483127,3
0.13,13.903728625592631,3
0.14,15.910069009396835,3
0.15,16.828332199831557,3
0.16,18.20939698452592,3
0.17,20.94082409689825,3
0.18,27.95983137907072,3
0.19,29.3731311714811,3
0.2,29.91499272193732,3
0.21,30.180716829348853,3
0.22,30.445913984355983,3
0.23,40.988654170814605,3
0.24,45.989124009780426,3
0.25,46.33058377426343,3
0.26,46.44915403274661,3
0.27,46.97974883855151,3
0.28,48.14926255293053,3
0.29,48.236277783848095,3
0.3,48.50521513485283,3
0.31,48.59795453713326,3
0.32,48.79834472476455,3
0.33,49.05858562093652,3
0.34,50.09400055415008,3
0.35000000000000003,54.22393798083729,3
0.36,54.68268165923094,3
0.37,55.05927479205907,3
0.38,55.1763631085898,3
0.39,55.43010925024481,3
0.4,57.62754437105699,3
0.41000000000000003,58.448453181083735,3
0.42,59.92964443368808,3
0.43,61.894330975248785,3
0.44,62.234352131048134,3
0.45,62.62319899769922,3
0.46,62.75361080307012,3
0.47000000000000003,62.88395664692907,3
0.48,63.076863306129816,3
0.49,63.762591734603355,3
0.5,64.25596797839938,3
0.51,64.79925178059094,3
0.52,65.4273894256363,3
0.53,65.87137136571856,3
0.54,65.97898832578514,3
0.55,66.7972259668747,3
0.56,67.64905333797623,3
0.5700000000000001,72.40689928415635,3
0.58,72.66625181975508,3
0.59,72.77501662045506,3
0.6,72.82674329917036,3
0.61,73.0473582280484,3
0.62,73.14902828648555,3
0.63,73.26146476966342,3
0.64,73.56145361985104,3
0.65,73.76093255735073,3
0.66,74.00161250381868,3
0.67,74.40463480544828,3
0.68,74.83559400824579,3
0.6900000000000001,77.97014349987508,3
0.7000000000000001,80.07668040431042,3
0.71,80.53776966455128,3
0.72,80.89825398818314,3
0.73,81.5014621984732,3
0.74,81.72185173774908,3
0.75,82.01955175626145,3
0.76,82.48481769325721,3
0.77,82.69722700875217,3
0.78,83.01019418535259,3
0.79,83.40143462373227,3
0.8,83.78217311201824,3
0.81,88.95035841794648,3
0.8200000000000001,89.81814159025221,3
0.8300000000000001,90.00425698268302,3
0.84,90.21371049372239,3
0.85,90.23441566264746,3
0.86,92.25908044101942,3
0.87,92.62060929800174,3
0.88,92.81486433186343,3
0.89,92.96848632979155,3
0.9,93.04002715142278,3
0.91,93.29786550635396,3
0.92,93.92739744618773,3
0.93,94.2173550852256,3
0.9400000000000001,94.26661742487761,3
0.9500000000000001,94.46089130795151,3
0.96,94.61583054916022,3
0.97,94.71286688289551,3
0.98,94.85182981877473,3
0.99,94.9257368917989,3
1.0,95.3570494010572,3
