cdf,request_e2e_time
0.0,0.36700946594770145
0.01,3.8743851007155086
0.02,5.120088022760582
0.03,8.149790181822658
0.04,10.489432137475424
0.05,11.61879203051937
0.06,12.488724026127686
0.07,13.475412773622683
0.08,14.361722784733631
0.09,15.560351440411555
0.1,16.87790504313076
0.11,17.661060058044054
0.12,18.434096816435712
0.13,19.33927631752791
0.14,20.230672448155723
0.15,20.757033449276193
0.16,21.671794691788524
0.17,23.017556546632076
0.18,23.42234107275778
0.19,23.583946728725632
0.2,24.880370357023082
0.21,25.916838016426873
0.22,26.76556020650509
0.23,27.205223107182952
0.24,28.194671584477426
0.25,29.016774292381292
0.26,29.51936945948819
0.27,30.952528675480902
0.28,31.345526241889242
0.29,32.52513449569467
0.3,33.551969968125114
0.31,34.28937272542548
0.32,34.70647362767946
0.33,35.771542398456646
0.34,36.51789165653325
0.35000000000000003,37.192470511894506
0.36,37.69895353134795
0.37,38.69006743091884
0.38,39.155565406622
0.39,40.30846077618962
0.4,41.12383652260088
0.41000000000000003,41.62430157428567
0.42,42.10997837825425
0.43,42.92609865557831
0.44,43.84713344604847
0.45,44.45889010282799
0.46,45.06346891677179
0.47000000000000003,46.15615459985602
0.48,47.125220747390735
0.49,47.95767841177826
0.5,49.87064547366571
0.51,50.632129624258745
0.52,51.62968380719831
0.53,53.83947109235389
0.54,54.86318168996012
0.55,58.75488037739701
0.56,60.76130498039198
0.5700000000000001,62.58397353521609
0.58,64.07690955072678
0.59,65.42208245953978
0.6,66.69789132067618
0.61,67.66482151091714
0.62,69.32521588116336
0.63,70.92068156816946
0.64,72.09452706676969
0.65,72.8910289290696
0.66,74.33303980358639
0.67,74.8834443073807
0.68,75.74617707346958
0.6900000000000001,76.75495653598263
0.7000000000000001,78.03482389911736
0.71,79.92283542069217
0.72,81.79048812520865
0.73,82.63359441133869
0.74,83.79108794516333
0.75,84.66545925767137
0.76,86.3935774478778
0.77,87.51291964213281
0.78,88.96236877715971
0.79,90.46691951257216
0.8,92.37446336740474
0.81,93.29526976992486
0.8200000000000001,93.9239265301913
0.8300000000000001,94.70554077242971
0.84,97.05131333048207
0.85,97.74763733458063
0.86,98.36044017402911
0.87,98.98303668667492
0.88,100.25750883875031
0.89,101.66051762184087
0.9,102.41456493950446
0.91,102.94672121134046
0.92,104.05917205416115
0.93,104.94294420388175
0.9400000000000001,105.27411664305015
0.9500000000000001,106.58967326931801
0.96,108.08925366406604
0.97,108.90907924832133
0.98,110.12937179454133
0.99,111.76528295804411
1.0,129.82657408809968
