Request Id,decode_time_execution_plus_preemption_normalized
8,0.005178380546126515
18,0.024833696212861783
9,0.021977834453566093
14,0.02907512971905054
30,0.026822416560490055
32,0.02288794556283914
40,0.02633716346805458
28,0.02666107847851399
37,0.0
60,0.03020048500782155
20,0.025994494850221633
4,0.022966919127006206
12,0.025738991629463033
7,0.038677039132241006
48,0.031111671123192783
17,0.031884380651123964
5,0.02759072363742188
88,0.0
49,0.03351973054167572
56,0.031509494695622024
38,0.032684307226621544
61,0.026671238775581713
36,0.030612947476318108
29,0.031211645569962303
24,0.030412354871790264
92,0.031048444266987517
68,0.03210140092225983
41,0.03179652323691367
46,0.034502913475212935
45,0.03245540271748424
77,0.016606460135593675
16,0.027807599885117544
10,0.033085215698848376
19,0.030347746099968487
21,0.03211724432290824
52,0.03174541537786699
25,0.03224196451904256
26,0.03391849293392588
112,0.026403278934013945
69,0.03130191383083012
80,0.030961032390392777
13,0.03176184544546495
11,0.04113748777049011
67,0.03329150095458843
71,0.029861532690951265
53,0.0328942072961632
98,0.03059493980260665
106,0.0313451053643121
44,0.03153046614440509
62,0.03645363680709523
64,0.032246066503107323
50,0.036408040783414704
23,0.033830959554261304
15,0.03346231510445699
83,0.031223273062438144
6,0.0332054344315176
70,0.037199089241840955
78,0.037678399669975174
42,0.0360344943062757
34,0.03572080995274164
58,0.03634193926240448
35,0.034772167546273436
72,0.03257984627159009
120,0.03331010808658203
74,0.03715791888845433
152,0.02675431797756384
47,0.035916458773689555
51,0.036068021152751276
65,0.03939165857929205
33,0.03687534802143852
140,0.031560514404780034
116,0.03250028206505186
132,0.0326627641663444
108,0.03224730596123406
75,0.037965619223724954
76,0.03203713993085605
142,0.028655214085449642
90,0.039947933477492245
114,0.04047304239006467
55,0.036803416149000776
54,0.03731072459678478
66,0.03797410506765505
39,0.03660954282358701
84,0.032147722427248754
118,0.03860997334299863
154,0.02750429650389584
162,0.029195133258847067
96,0.03224381526976353
200,0.02649338643436974
86,0.038229023528706406
150,0.03151122675561879
79,0.039929982540689614
100,0.03194759769518296
63,0.04005621464627537
124,0.03252757437003038
82,0.03739442205426593
174,0.03358720304643829
73,0.05052589802730253
138,0.033396075919498905
104,0.032022270085670615
160,0.0318261523717545
43,0.04091769928948903
22,0.03666756327152735
176,0.03180874035447826
59,0.04280886035428106
148,0.03176122058055277
81,0.05569245739730001
156,0.03239935145669574
128,0.03288301388697257
144,0.03245856445930167
168,0.03235150690180728
57,0.04740327562276816
244,0.030370998054644032
136,0.03242805524176835
184,0.032268506308045064
87,0.04570741835095116
192,0.032265664688448215
133,0.027529950360125306
126,0.0444166372842585
170,0.0499475930818208
188,0.03210271606718585
232,0.03203178724093419
208,0.03207598033996688
260,0.026892103493677766
125,0.029412247156825465
31,0.039973878909459276
93,0.05045173600174752
169,0.01877318474359176
97,0.05166503579955567
137,0.030958420823337284
158,0.05156851822928435
117,0.030745462823298198
256,0.03423741957695997
94,0.04474831226204632
102,0.04593434572789704
180,0.03332687335294813
89,0.04731533618552019
85,0.0463722335278039
130,0.05104581499915078
172,0.03391281475708583
189,0.023562069065113177
27,0.042416884035484645
202,0.027218381986248968
212,0.034803016277373776
110,0.044767415643395626
296,0.01844082779426041
113,0.032947143210569935
161,0.03523001036155406
146,0.04665530306777756
123,0.023962894048619683
91,0.05044180990756852
103,0.04922896741592033
164,0.03413092069974012
95,0.05145407805292891
194,0.03333869299496206
228,0.035033114291595405
264,0.03674256085070855
252,0.036187974311041246
204,0.03457762683443316
119,0.053193419978782464
122,0.04529943503385213
166,0.04735404690555524
134,0.04539448312617052
308,0.034436026028370544
210,0.03561001849413294
224,0.03505797274699511
