cdf,request_execution_time,replica
0.8300000000000001,19.162306673650722,0
0.84,19.40062884015031,0
0.85,19.588066786185387,0
0.86,19.66748549946039,0
0.87,19.993083519016984,0
0.88,20.24805524328604,0
0.89,20.659545467773263,0
0.9,20.93531531395743,0
0.91,21.313744041722426,0
0.92,21.42914548763433,0
0.93,21.914807932495698,0
0.9400000000000001,22.488769373984233,0
0.9500000000000001,23.788817146463874,0
0.96,24.680081040701026,0
0.97,24.741661478892503,0
0.98,25.435610251915186,0
0.99,31.61943805419532,0
1.0,54.89263645566137,0
0.0,0.2265204026511176,1
0.01,0.5125087265415835,1
0.02,0.6597499142102029,1
0.03,0.8330842600402983,1
0.04,0.9523957874420569,1
0.05,0.9646948520353174,1
0.06,0.998834390986259,1
0.07,1.0340767845142989,1
0.08,1.1683955245755564,1
0.09,1.219837513323555,1
0.1,1.4175524032955926,1
0.11,1.6826885630886441,1
0.12,1.965735446173282,1
0.13,1.995015151441653,1
0.14,2.550471767424761,1
0.15,3.0002486068552363,1
0.16,3.348581066768349,1
0.17,3.593607515390221,1
0.18,3.9817348811397193,1
0.19,4.878734408854927,1
0.2,4.95995293031309,1
0.21,5.344698703453123,1
0.22,5.753505373804238,1
0.23,6.106775384724419,1
0.24,6.259955765593593,1
0.25,6.287742614755507,1
0.26,6.8015600870266635,1
0.27,7.863376508105647,1
0.28,8.269094802365956,1
0.29,8.331649599497917,1
0.3,8.48590972599284,1
0.31,9.003894164294215,1
0.32,9.16905893422497,1
0.33,9.36945405855061,1
0.34,9.677534635895132,1
0.35000000000000003,9.999488127654182,1
0.36,10.82905811690688,1
0.37,11.418017880382235,1
0.38,11.507607418095246,1
0.39,11.646188301697958,1
0.4,11.953214105045301,1
0.41000000000000003,12.053111309600176,1
0.42,12.391225069655306,1
0.43,12.933605401618369,1
0.44,13.506692994669244,1
0.45,13.884971119050416,1
0.46,13.918903317435399,1
0.47000000000000003,14.112242183196186,1
0.48,14.216686940931266,1
0.49,14.318794426037623,1
0.5,14.638227850344812,1
0.51,15.126889705002295,1
0.52,15.583475661893306,1
0.53,15.61394930412057,1
0.54,15.682498313038325,1
0.55,15.891956688243242,1
0.56,15.939995692154994,1
0.5700000000000001,16.04661223424572,1
0.58,16.33684888553998,1
0.59,16.647879125355967,1
0.6,16.945130500362488,1
0.61,17.095189566072698,1
0.62,17.82219998499102,1
0.63,18.723271922746505,1
0.64,19.015705197810693,1
0.65,19.31715995188726,1
0.66,19.473691768601498,1
0.67,19.821608396352342,1
0.68,19.949837572121478,1
0.6900000000000001,20.28766367163611,1
0.7000000000000001,20.507025673231638,1
0.71,20.644470185516205,1
0.72,20.871187665853157,1
0.73,20.97178337742061,1
0.74,21.13266187127808,1
0.75,21.45217206308341,1
0.76,21.877588509298505,1
0.77,22.158468438833342,1
0.78,22.257398309855677,1
0.79,22.66875974919246,1
0.8,22.723856476397803,1
0.81,22.801105262548198,1
0.8200000000000001,23.788190076565577,1
0.8300000000000001,24.445383388841226,1
0.84,24.810694733626807,1
0.85,25.042405656374232,1
0.86,25.228648192725036,1
0.87,25.32050187364704,1
0.88,25.592468445728322,1
0.89,25.783100339314622,1
0.9,25.889213224073742,1
0.91,27.45838436042555,1
0.92,28.789272370958848,1
0.93,29.17185501776318,1
0.9400000000000001,29.623862721067116,1
0.9500000000000001,29.85005975700209,1
0.96,31.797252357613043,1
0.97,35.39382418710525,1
0.98,38.182441197236066,1
0.99,39.51751856539833,1
1.0,70.97821768781924,1
0.0,0.4839386642718348,2
0.01,0.5434351071247272,2
0.02,0.7380257943292587,2
0.03,0.779989975684841,2
0.04,0.7836118794843513,2
0.05,0.8075872529166439,2
0.06,0.8944710003293164,2
0.07,0.9689617687082133,2
0.08,1.0754018419493265,2
0.09,1.152097525231445,2
0.1,1.2808917382439495,2
0.11,1.4375019239820557,2
0.12,1.7337800070978688,2
0.13,1.913058894433871,2
0.14,2.2580467338363106,2
0.15,2.4316265402574646,2
0.16,2.442029261123781,2
0.17,2.546076115362057,2
0.18,2.6866356152292856,2
0.19,2.860582199221298,2
0.2,2.9190382548811185,2
0.21,3.0116625811613837,2
0.22,3.7662681738266075,2
0.23,4.006747190671993,2
0.24,4.49209206155516,2
0.25,4.7930895583820465,2
0.26,5.480016832507507,2
0.27,5.902743387750346,2
0.28,6.126919147299263,2
0.29,6.263472136689587,2
0.3,6.599683787282905,2
0.31,6.793598980131523,2
0.32,6.994771894385045,2
0.33,7.169216201684688,2
0.34,7.4235517097616,2
0.35000000000000003,7.550989599460124,2
0.36,8.275814363992584,2
0.37,8.976408543826679,2
0.38,9.152499736961495,2
0.39,9.486711240562821,2
0.4,9.53399367957217,2
0.41000000000000003,11.012406936695223,2
0.42,11.524154891243201,2
0.43,12.515800509918163,2
0.44,12.738327999369071,2
0.45,12.77968697654799,2
0.46,12.98396506163275,2
0.47000000000000003,13.121115052344875,2
0.48,13.209409373252372,2
0.49,13.483662751143873,2
0.5,13.779880573703629,2
0.51,14.13899009461774,2
0.52,14.605876431418329,2
0.53,14.793011858718703,2
0.54,15.387046902459353,2
0.55,16.035414749474597,2
0.56,16.213543299333153,2
0.5700000000000001,16.62696426231413,2
0.58,17.102994066320072,2
0.59,17.276688386758963,2
0.6,17.508278038312856,2
0.61,17.779293582021293,2
0.62,18.091539056808294,2
0.63,18.44417197265062,2
0.64,18.762371843365113,2
0.65,18.94856007844342,2
0.66,19.980374140731133,2
0.67,20.250998922009234,2
0.68,20.35640743839661,2
0.6900000000000001,20.82707279642835,2
0.7000000000000001,21.08949223206266,2
0.71,21.144026302482015,2
0.72,21.163861650543573,2
0.73,21.2981772533382,2
0.74,21.566972158985703,2
0.75,21.96867276686224,2
0.76,22.056041108697322,2
0.77,22.06640550329534,2
0.78,22.174128359217658,2
0.79,23.097133065915454,2
0.8,23.46244004269566,2
0.81,23.677236603934535,2
0.8200000000000001,24.731143811516535,2
0.8300000000000001,25.144749926130018,2
0.84,25.62668766321197,2
0.85,25.80351608447483,2
0.86,26.005132972460203,2
0.87,26.5561019378363,2
0.88,26.977092860480564,2
0.89,27.196699512324834,2
0.9,27.689256913424604,2
0.91,27.951736366946847,2
0.92,28.667030699296777,2
0.93,28.921971168959725,2
0.9400000000000001,29.309157184233825,2
0.9500000000000001,30.5050567082318,2
0.96,32.11613732024773,2
0.97,32.61708519143288,2
0.98,34.06715984200758,2
0.99,35.344065742065354,2
1.0,44.31154683743046,2
0.0,0.11395655033959888,3
0.01,0.6473144262621636,3
0.02,0.7663710225351086,3
0.03,0.8980366796364107,3
0.04,1.32199716588449,3
0.05,1.3796467382967526,3
0.06,1.5345349612810695,3
0.07,1.606247726019106,3
0.08,1.7489374179284414,3
0.09,1.8583544284022564,3
0.1,1.9592056812758416,3
0.11,2.14485452377085,3
0.12,2.327727359804571,3
0.13,2.6059195594446143,3
0.14,2.848043103981655,3
0.15,3.718987507105209,3
0.16,3.924283682882432,3
0.17,4.126121666092328,3
0.18,4.624462866371816,3
0.19,4.759346426575113,3
0.2,4.966049604923115,3
0.21,5.121213925330046,3
0.22,5.867336405149972,3
0.23,6.225653832338164,3
0.24,6.821015823232194,3
0.25,7.085455135923549,3
0.26,7.476271841677292,3
0.27,8.236785506686623,3
0.28,8.96734662317549,3
0.29,9.463617215043376,3
0.3,9.64751054618769,3
0.31,9.853953968738647,3
0.32,10.054060452972788,3
0.33,10.25509058695887,3
0.34,10.32755072053223,3
0.35000000000000003,10.557154766891081,3
0.36,11.088149559771704,3
0.37,11.504987381948345,3
0.38,11.691681539076955,3
0.39,11.741006457917917,3
0.4,11.8106272922241,3
0.41000000000000003,12.00864596067171,3
0.42,12.440273087858225,3
0.43,12.758210067574218,3
0.44,12.857998403609214,3
0.45,12.971093317353308,3
0.46,13.154146722755538,3
0.47000000000000003,13.527592681850187,3
0.48,14.187076304411624,3
0.49,14.397825880973555,3
0.5,14.693997473849606,3
0.51,14.745666940292411,3
0.52,14.922484093788958,3
0.53,15.21484171566721,3
0.54,15.498339362891793,3
0.55,15.545078011763021,3
0.56,15.718486331576107,3
0.5700000000000001,15.817795474339134,3
0.58,15.976830034616752,3
0.59,16.3584560531473,3
0.6,16.439565402055734,3
0.61,16.774740219191802,3
0.62,16.98214625144311,3
0.63,17.08365012750262,3
0.64,17.41932028932384,3
0.65,17.512138507610846,3
0.66,17.7910636197633,3
0.67,17.8756920567329,3
0.68,17.961972133218215,3
0.6900000000000001,18.057756318448167,3
0.7000000000000001,18.122769270528487,3
0.71,18.34027745303712,3
0.72,18.424159600408455,3
0.73,18.528815741431195,3
0.74,18.631784553017997,3
0.75,18.799667282243032,3
0.76,19.757900471033786,3
0.77,20.420171302747328,3
0.78,20.625974710018745,3
0.79,20.885715861542785,3
0.8,21.05310905480241,3
0.81,21.527987788728296,3
0.8200000000000001,21.68592942977056,3
0.8300000000000001,21.835582353645883,3
0.84,22.110296873876447,3
0.85,22.778034299954918,3
0.86,23.285349333761275,3
0.87,23.778930215619262,3
0.88,24.137312794384517,3
0.89,24.36865724512003,3
0.9,25.026324609234035,3
0.91,26.418187425245968,3
0.92,27.00051036715311,3
0.93,27.06234836126724,3
0.9400000000000001,27.33301897915257,3
0.9500000000000001,28.565597856207134,3
0.96,30.067426445497336,3
0.97,33.035060177826985,3
0.98,35.57663070946472,3
0.99,38.8858301668367,3
1.0,42.20536579996814,3
