cdf,prefill_e2e_time_normalized
0.0,2.976573611146667e-05
0.01,4.794431495160789e-05
0.02,6.326945328636051e-05
0.03,9.336629952553609e-05
0.04,0.00011831282933207423
0.05,0.00013432069135771435
0.06,0.0002034782819314694
0.07,0.00025469250808598756
0.08,0.0002881376128082546
0.09,0.00033539437947234914
0.1,0.0003661250731013251
0.11,0.00042396891228716323
0.12,0.00046997860109281584
0.13,0.0005098840837595132
0.14,0.0005503034278333121
0.15,0.0005833073027377134
0.16,0.0006307768171905872
0.17,0.0006677370902417534
0.18,0.0007180574482530272
0.19,0.0007497856504789234
0.2,0.0007885965750903044
0.21,0.0008320374873913855
0.22,0.0009021552921813503
0.23,0.0009485443822408339
0.24,0.0010182382401872276
0.25,0.0010897009219797095
0.26,0.0011196176246507782
0.27,0.0011724861844525992
0.28,0.001213605691473825
0.29,0.0012950511277115676
0.3,0.0013575593335909482
0.31,0.0014686285584637416
0.32,0.0016046499393827989
0.33,0.0016832343678199213
0.34,0.001833564706814139
0.35000000000000003,0.001891877442793071
0.36,0.0020535445366509832
0.37,0.00215047613697671
0.38,0.0022034211702315785
0.39,0.0023645710854587835
0.4,0.0024995991456262983
0.41000000000000003,0.002680046854514127
0.42,0.0028272790378995865
0.43,0.0029984860873239145
0.44,0.003116488234325902
0.45,0.003159485654718919
0.46,0.003331848091990228
0.47000000000000003,0.0033993089739001977
0.48,0.003707976108345844
0.49,0.003831795405116615
0.5,0.003929186783980616
0.51,0.00411641824542061
0.52,0.004167248054600432
0.53,0.004355647397106672
0.54,0.004514939114928239
0.55,0.0048238440533383145
0.56,0.0048619745393704995
0.5700000000000001,0.0050742443495434535
0.58,0.005145542698144341
0.59,0.00530020759203313
0.6,0.005570821320186688
0.61,0.0057072563587046024
0.62,0.005990478123504102
0.63,0.006440529355508069
0.64,0.006677790779540415
0.65,0.007317399048273576
0.66,0.007538805633523552
0.67,0.00788978122165638
0.68,0.008015398575192404
0.6900000000000001,0.008093921276556714
0.7000000000000001,0.008251604411989062
0.71,0.008541664246239684
0.72,0.008951751582712641
0.73,0.009274596326734812
0.74,0.009713514150002135
0.75,0.010112427099707687
0.76,0.010685917388714798
0.77,0.010895129753565332
0.78,0.011242904703781099
0.79,0.011620903343689438
0.8,0.012418595491443694
0.81,0.013381775111321981
0.8200000000000001,0.01388649557232754
0.8300000000000001,0.014948581267632913
0.84,0.01584234285121933
0.85,0.017362695865418887
0.86,0.018590062847762268
0.87,0.019527972849676133
0.88,0.02021520156723894
0.89,0.02179987618595247
0.9,0.023665940221599062
0.91,0.024899061528237277
0.92,0.03002439735185566
0.93,0.032843544720025
0.9400000000000001,0.03539814966654505
0.9500000000000001,0.04096798443991239
0.96,0.04228565436281659
0.97,0.045895045208914256
0.98,0.05450099736802001
0.99,0.0580919139333319
1.0,0.07407552680515815
