cdf,request_e2e_time_normalized
0.0,0.010717330517339493
0.01,0.01078708243255967
0.02,0.010856834347779846
0.03,0.010926586263000023
0.04,0.010987927927838098
0.05,0.011038055925500034
0.06,0.011088183923161972
0.07,0.01113831192082391
0.08,0.011184367741524101
0.09,0.011229744866064
0.1,0.0112751219906039
0.11,0.011449339700820533
0.12,0.011945658875228995
0.13,0.012441978049637458
0.14,0.012938297224045922
0.15,0.01310874353625708
0.16,0.013148840703589315
0.17,0.013188937870921551
0.18,0.013300829064158639
0.19,0.013843484412824819
0.2,0.014386139761490998
0.21,0.014928795110157177
0.22,0.015174822925139202
0.23,0.015198380089858111
0.24,0.015221937254577019
0.25,0.015245494419295928
0.26,0.015257374926129233
0.27,0.015269255432962538
0.28,0.015281135939795843
0.29,0.015378455664488493
0.3,0.015589694346326935
0.31,0.015800933028165376
0.32,0.01601217171000382
0.33,0.01704373748996826
0.34,0.018212024452953706
0.35000000000000003,0.019380311415939138
0.36,0.020237239861751313
0.37,0.020315772014630303
0.38,0.020394304167509293
0.39,0.020472836320388283
0.4,0.020585734896034158
0.41000000000000003,0.020712380040786786
0.42,0.020839025185539414
0.43,0.02098534529870229
0.44,0.021249715222326677
0.45,0.021514085145951062
0.46,0.021778455069575448
0.47000000000000003,0.022060966135602218
0.48,0.02235708305843078
0.49,0.022653199981259343
0.5,0.02294931690408791
0.51,0.022994859957997528
0.52,0.023040403011907146
0.53,0.023085946065816765
0.54,0.023260774360423456
0.55,0.023607982975959577
0.56,0.023955191591495697
0.5700000000000001,0.024302400207031817
0.58,0.024354152422931735
0.59,0.024356661905558952
0.6,0.024359171388186173
0.61,0.02437610228177461
0.62,0.024429086702766094
0.63,0.024482071123757575
0.64,0.02453505554474906
0.65,0.02507257503487876
0.66,0.025803908552663755
0.67,0.02653524207044875
0.68,0.027189003291692996
0.6900000000000001,0.027377330733692768
0.7000000000000001,0.027565658175692544
0.71,0.027753985617692316
0.72,0.027853131255090535
0.73,0.02788539053903758
0.74,0.02791764982298463
0.75,0.02794990910693168
0.76,0.02806303820665281
0.77,0.02817616730637394
0.78,0.028289296406095066
0.79,0.02848478276001993
0.8,0.02879007878621643
0.81,0.02909537481241293
0.8200000000000001,0.029400670838609425
0.8300000000000001,0.029569784816614715
0.84,0.029716201786588136
0.85,0.029862618756561553
0.86,0.03012612686750765
0.87,0.030682362830885452
0.88,0.031238598794263255
0.89,0.031794834757641055
0.9,0.03214428710619792
0.91,0.03241102600882641
0.92,0.03267776491145489
0.93,0.03310238177270864
0.9400000000000001,0.034474266385713846
0.9500000000000001,0.035846150998719045
0.96,0.03721803561172427
0.97,0.039261664926593116
0.98,0.041809102767859645
0.99,0.0443565406091262
1.0,0.046903978450392764
