cdf,decode_time_execution_plus_preemption_normalized
0.0,0.008414821265709404
0.01,0.008428742661918306
0.02,0.008442664058127209
0.03,0.008456585454336111
0.04,0.008466223286525089
0.05,0.00847014970002083
0.06,0.008474076113516572
0.07,0.008478002527012312
0.08,0.008994230626301714
0.09,0.009595842339890056
0.1,0.0101974540534784
0.11,0.010727153401329044
0.12,0.011077071834835446
0.13,0.011426990268341848
0.14,0.01177690870184825
0.15,0.012094153412927472
0.16,0.01239832863503582
0.17,0.012702503857144169
0.18,0.01297360345996252
0.19,0.013046249347040885
0.2,0.01311889523411925
0.21,0.013191541121197614
0.22,0.01323428768557309
0.23,0.013254609757921398
0.24,0.013274931830269706
0.25,0.013295253902618013
0.26,0.01341055751128838
0.27,0.013525861119958746
0.28,0.013641164728629113
0.29,0.013737860899974082
0.3,0.013809747154885189
0.31,0.013881633409796297
0.32,0.013953519664707405
0.33,0.014115023582993545
0.34,0.01429146377850886
0.35000000000000003,0.014467903974024173
0.36,0.014795544138169393
0.37,0.015501184223889382
0.38,0.016206824309609374
0.39,0.01691246439532936
0.4,0.017234334817070714
0.41000000000000003,0.01740269737322061
0.42,0.017571059929370508
0.43,0.017810383227967495
0.44,0.018475470981247043
0.45,0.01914055873452659
0.46,0.01980564648780614
0.47000000000000003,0.02015223330147914
0.48,0.020259944410447234
0.49,0.020367655519415325
0.5,0.02047536662838342
0.51,0.02051918326769683
0.52,0.02056299990701024
0.53,0.02060681654632365
0.54,0.020849618712015086
0.55,0.02135773491287723
0.56,0.021865851113739367
0.5700000000000001,0.022373967314601503
0.58,0.022522830168067724
0.59,0.022611817463634627
0.6,0.02270080475920153
0.61,0.022796880563464586
0.62,0.022910677639468028
0.63,0.023024474715471466
0.64,0.02313827179147491
0.65,0.023268313404248994
0.66,0.02340485283173134
0.67,0.023541392259213686
0.68,0.02370277305653344
0.6900000000000001,0.024013202072877625
0.7000000000000001,0.02432363108922181
0.71,0.024634060105565996
0.72,0.024864208274474844
0.73,0.025034145807807183
0.74,0.025204083341139525
0.75,0.025374020874471867
0.76,0.025396370151326418
0.77,0.02541871942818097
0.78,0.02544106870503552
0.79,0.025455550921807547
0.8,0.025459543725136202
0.81,0.02546353652846486
0.8200000000000001,0.025467529331793515
0.8300000000000001,0.025614757416186296
0.84,0.025785858047423102
0.85,0.025956958678659905
0.86,0.026085339075105563
0.87,0.026106918884573355
0.88,0.02612849869404115
0.89,0.026150078503508943
0.9,0.026157283693284142
0.91,0.026158739035182302
0.92,0.026160194377080462
0.93,0.026162307299946567
0.9400000000000001,0.026168365708620342
0.9500000000000001,0.026174424117294117
0.96,0.02618048252596789
0.97,0.026221748017165567
0.98,0.02628941882025617
0.99,0.026357089623346777
1.0,0.02642476042643738
