cdf,prefill_e2e_time_normalized
0.0,3.672696074169428e-05
0.01,3.741984375941539e-05
0.02,3.811272677713651e-05
0.03,3.880560979485762e-05
0.04,3.9853984206095874e-05
0.05,4.1376347142023655e-05
0.06,4.2898710077951436e-05
0.07,4.4421073013879224e-05
0.08,4.47107168429479e-05
0.09,4.4794907487540055e-05
0.1,4.487909813213222e-05
0.11,4.516019120809355e-05
0.12,4.593354036247781e-05
0.13,4.670688951686207e-05
0.14,4.7480238671246327e-05
0.15,4.773974881455257e-05
0.16,4.779372335342761e-05
0.17,4.7847697892302655e-05
0.18,4.820016333525273e-05
0.19,5.034357420265307e-05
0.2,5.248698507005341e-05
0.21,5.463039593745374e-05
0.22,5.616285552821467e-05
0.23,5.7237101661496056e-05
0.24,5.831134779477743e-05
0.25,5.9385593928058815e-05
0.26,5.9388448424965097e-05
0.27,5.939130292187137e-05
0.28,5.939415741877765e-05
0.29,5.9519125856140306e-05
0.3,5.980691288077813e-05
0.31,6.009469990541595e-05
0.32,6.0382486930053765e-05
0.33,6.0505685318376535e-05
0.34,6.060145226731346e-05
0.35000000000000003,6.069721921625039e-05
0.36,6.0969108129089834e-05
0.37,6.168130195168556e-05
0.38,6.23934957742813e-05
0.39,6.310568959687702e-05
0.4,6.348236946566826e-05
0.41000000000000003,6.37248437529377e-05
0.42,6.396731804020715e-05
0.43,6.420773421814211e-05
0.44,6.443580174007017e-05
0.45,6.466386926199824e-05
0.46,6.48919367839263e-05
0.47000000000000003,6.521269043112561e-05
0.48,6.560295867227839e-05
0.49,6.599322691343115e-05
0.5,6.638349515458392e-05
0.51,6.715098830368485e-05
0.52,6.791848145278578e-05
0.53,6.86859746018867e-05
0.54,8.339048856932633e-05
0.55,0.0001166776969612174
0.56,0.00014996490535310828
0.5700000000000001,0.00018325211374499914
0.58,0.0002064741654659708
0.59,0.00022801869107512288
0.6,0.00024956321668427497
0.61,0.0002666972497376506
0.62,0.00027280505140158545
0.63,0.00027891285306552027
0.64,0.00028502065472945515
0.65,0.0003054131855036552
0.66,0.00033151960792196153
0.67,0.0003576260303402679
0.68,0.0003802303301595626
0.6900000000000001,0.00038182189438478885
0.7000000000000001,0.0003834134586100151
0.71,0.0003850050228352414
0.72,0.0003899578319724016
0.73,0.00039743157479351217
0.74,0.00040490531761462286
0.75,0.00041237906043573356
0.76,0.00041393738583650794
0.77,0.00041549571123728233
0.78,0.0004170540366380567
0.79,0.000423450774374141
0.8,0.0004362987285573051
0.81,0.000449146682740469
0.8200000000000001,0.000461994636923633
0.8300000000000001,0.000482912361088713
0.84,0.0005051750469174458
0.85,0.0005274377327461786
0.86,0.0005495489826581936
0.87,0.0005712816427784154
0.88,0.0005930143028986372
0.89,0.000614746963018859
0.9,0.0006306852643076354
0.91,0.0006443058220638341
0.92,0.0006579263798200326
0.93,0.0006743963065645764
0.9400000000000001,0.0007079624472391896
0.9500000000000001,0.0007415285879138028
0.96,0.0007750947285884164
0.97,0.0007904545871993499
0.98,0.0007921597342625232
0.99,0.0007938648813256967
1.0,0.00079557002838887
