cdf,decode_time_execution_plus_preemption_normalized,replica
0.65,0.014018777440779595,0
0.66,0.014217834345224636,0
0.67,0.014578980151384152,0
0.68,0.015264303760972613,0
0.6900000000000001,0.015949627370561065,0
0.7000000000000001,0.016634950980149527,0
0.71,0.017320274589737977,0
0.72,0.01800559819932644,0
0.73,0.018690921808914896,0
0.74,0.019533743665833787,0
0.75,0.020455314646417894,0
0.76,0.021376885627001997,0
0.77,0.022298456607586104,0
0.78,0.02322002758817021,0
0.79,0.024141598568754315,0
0.8,0.02506316954933841,0
0.81,0.025102597560883472,0
0.8200000000000001,0.025142025572428534,0
0.8300000000000001,0.025181453583973595,0
0.84,0.025220881595518656,0
0.85,0.025260309607063713,0
0.86,0.025299737618608775,0
0.87,0.02556489761435752,0
0.88,0.026281521578513614,0
0.89,0.026998145542669716,0
0.9,0.027714769506825818,0
0.91,0.02843139347098192,0
0.92,0.02914801743513802,0
0.93,0.029864641399294123,0
0.9400000000000001,0.030309142485646517,0
0.9500000000000001,0.030617582133097062,0
0.96,0.030926021780547604,0
0.97,0.031234461427998152,0
0.98,0.0315429010754487,0
0.99,0.031851340722899246,0
1.0,0.03215978037034979,0
0.0,0.0,1
0.01,0.001463680246475768,1
0.02,0.002927360492951536,1
0.03,0.004391040739427304,1
0.04,0.005854720985903072,1
0.05,0.00731840123237884,1
0.06,0.008782081478854606,1
0.07,0.009814688247937518,1
0.08,0.009985148062234715,1
0.09,0.010155607876531912,1
0.1,0.010326067690829107,1
0.11,0.010496527505126304,1
0.12,0.0106669873194235,1
0.13,0.010837447133720698,1
0.14,0.010899184825537325,1
0.15,0.01090656145611367,1
0.16,0.010913938086690016,1
0.17,0.01092131471726636,1
0.18,0.010928691347842705,1
0.19,0.01093606797841905,1
0.2,0.010943444608995394,1
0.21,0.010951269009366672,1
0.22,0.010959093409737948,1
0.23,0.010966917810109226,1
0.24,0.010974742210480504,1
0.25,0.010982566610851782,1
0.26,0.01099039101122306,1
0.27,0.011284948504476706,1
0.28,0.012152972183495077,1
0.29,0.013020995862513448,1
0.3,0.013889019541531825,1
0.31,0.014757043220550202,1
0.32,0.015625066899568572,1
0.33,0.01649309057858695,1
0.34,0.017486582600209983,1
0.35000000000000003,0.018542808793135336,1
0.36,0.019599034986060693,1
0.37,0.020655261178986053,1
0.38,0.021711487371911413,1
0.39,0.022767713564836773,1
0.4,0.023823939757762126,1
0.41000000000000003,0.024231519378435085,1
0.42,0.024639098999108048,1
0.43,0.025046678619781007,1
0.44,0.025454258240453966,1
0.45,0.02586183786112693,1
0.46,0.026269417481799888,1
0.47000000000000003,0.02679429295223552,1
0.48,0.0275537601221965,1
0.49,0.028313227292157482,1
0.5,0.029072694462118465,1
0.51,0.029832161632079444,1
0.52,0.030591628802040426,1
0.53,0.031351095972001405,1
0.54,0.031707279727615986,1
0.55,0.031861821776057356,1
0.56,0.03201636382449873,1
0.5700000000000001,0.03217090587294011,1
0.58,0.032325447921381485,1
0.59,0.03247998996982286,1
0.6,0.03263453201826424,1
0.61,0.032808941759610424,1
0.62,0.03298335150095661,1
0.63,0.0331577612423028,1
0.64,0.03333217098364898,1
0.65,0.03350658072499517,1
0.66,0.03368099046634136,1
0.67,0.03381398264897304,1
0.68,0.0338641397141757,1
0.6900000000000001,0.033914296779378364,1
0.7000000000000001,0.03396445384458103,1
0.71,0.034014610909783694,1
0.72,0.03406476797498636,1
0.73,0.034114925040189016,1
0.74,0.03448301630631401,1
0.75,0.03501007467290016,1
0.76,0.035537133039486316,1
0.77,0.03606419140607246,1
0.78,0.03659124977265862,1
0.79,0.03711830813924477,1
0.8,0.03764536650583092,1
0.81,0.03798648092305571,1
0.8200000000000001,0.0383275953402805,1
0.8300000000000001,0.03866870975750529,1
0.84,0.03900982417473008,1
0.85,0.039350938591954876,1
0.86,0.03969205300917966,1
0.87,0.03997672067393055,1
0.88,0.04014849483373362,1
0.89,0.04032026899353669,1
0.9,0.04049204315333976,1
0.91,0.040663817313142836,1
0.92,0.04083559147294591,1
0.93,0.04100736563274898,1
0.9400000000000001,0.042607378874357525,1
0.9500000000000001,0.04492151165686882,1
0.96,0.04723564443938009,1
0.97,0.04954977722189138,1
0.98,0.05186391000440268,1
0.99,0.054178042786913974,1
1.0,0.05649217556942527,1
0.0,0.007771801585074392,2
0.01,0.008087293853389547,2
0.02,0.008402786121704704,2
0.03,0.00871827839001986,2
0.04,0.009033770658335017,2
0.05,0.009349262926650172,2
0.06,0.00966475519496533,2
0.07,0.009909030320584926,2
0.08,0.010010871160813404,2
0.09,0.010112712001041881,2
0.1,0.010214552841270357,2
0.11,0.010316393681498835,2
0.12,0.010418234521727313,2
0.13,0.01052007536195579,2
0.14,0.010616864528770377,2
0.15,0.010711127858878016,2
0.16,0.010805391188985656,2
0.17,0.010899654519093298,2
0.18,0.010993917849200938,2
0.19,0.011088181179308577,2
0.2,0.011182444509416217,2
0.21,0.011191985676803103,2
0.22,0.01120152684418999,2
0.23,0.011211068011576876,2
0.24,0.011220609178963762,2
0.25,0.011230150346350647,2
0.26,0.011239691513737535,2
0.27,0.011328742457348362,2
0.28,0.011576812953407066,2
0.29,0.01182488344946577,2
0.3,0.012072953945524476,2
0.31,0.012321024441583183,2
0.32,0.012569094937641887,2
0.33,0.012817165433700593,2
0.34,0.013141981235391086,2
0.35000000000000003,0.013505169689897468,2
0.36,0.01386835814440385,2
0.37,0.014231546598910237,2
0.38,0.014594735053416621,2
0.39,0.014957923507923007,2
0.4,0.01532111196242939,2
0.41000000000000003,0.015766921969122712,2
0.42,0.016212731975816037,2
0.43,0.01665854198250936,2
0.44,0.017104351989202682,2
0.45,0.017550161995896006,2
0.46,0.01799597200258933,2
0.47000000000000003,0.01833369805465674,2
0.48,0.018455256197472323,2
0.49,0.018576814340287906,2
0.5,0.01869837248310349,2
0.51,0.018819930625919072,2
0.52,0.018941488768734655,2
0.53,0.019063046911550238,2
0.54,0.019109959296682452,2
0.55,0.019119548802972983,2
0.56,0.019129138309263514,2
0.5700000000000001,0.019138727815554046,2
0.58,0.019148317321844577,2
0.59,0.019157906828135108,2
0.6,0.01916749633442564,2
0.61,0.019631058269248866,2
0.62,0.020094620204072093,2
0.63,0.020558182138895317,2
0.64,0.021021744073718544,2
0.65,0.02148530600854177,2
0.66,0.021948867943364998,2
0.67,0.022305936572076808,2
0.68,0.022450018588565792,2
0.6900000000000001,0.022594100605054776,2
0.7000000000000001,0.022738182621543757,2
0.71,0.02288226463803274,2
0.72,0.023026346654521725,2
0.73,0.02317042867101071,2
0.74,0.02327378401421581,2
0.75,0.02335677602077897,2
0.76,0.023439768027342135,2
0.77,0.023522760033905295,2
0.78,0.023605752040468456,2
0.79,0.02368874404703162,2
0.8,0.02377173605359478,2
0.81,0.023783963933445378,2
0.8200000000000001,0.023796191813295973,2
0.8300000000000001,0.023808419693146572,2
0.84,0.02382064757299717,2
0.85,0.02383287545284777,2
0.86,0.02384510333269837,2
0.87,0.02455214606484126,2
0.88,0.026648818501568697,2
0.89,0.02874549093829616,2
0.9,0.030842163375023622,2
0.91,0.03293883581175108,2
0.92,0.03503550824847854,2
0.93,0.03713218068520601,2
0.9400000000000001,0.03784511106124598,2
0.9500000000000001,0.037866170406942234,2
0.96,0.03788722975263849,2
0.97,0.03790828909833474,2
0.98,0.037929348444030994,2
0.99,0.03795040778972725,2
1.0,0.0379714671354235,2
0.0,0.009291530264677545,3
0.01,0.010984991289329234,3
0.02,0.012678452313980924,3
0.03,0.014371913338632613,3
0.04,0.016065374363284302,3
0.05,0.017758835387935993,3
0.06,0.019452296412587684,3
0.07,0.020757880526794316,3
0.08,0.021287710820110838,3
0.09,0.02181754111342736,3
0.1,0.02234737140674388,3
0.11,0.022877201700060402,3
0.12,0.023407031993376924,3
0.13,0.023936862286693446,3
0.14,0.024306254913846748,3
0.15,0.02459542870791844,3
0.16,0.02488460250199014,3
0.17,0.025173776296061833,3
0.18,0.025462950090133527,3
0.19,0.02575212388420522,3
0.2,0.026041297678276915,3
0.21,0.02649669933903963,3
0.22,0.026952100999802348,3
0.23,0.027407502660565068,3
0.24,0.027862904321327785,3
0.25,0.0283183059820905,3
0.26,0.02877370764285322,3
0.27,0.029150157706685154,3
0.28,0.029368704576655517,3
0.29,0.029587251446625884,3
0.3,0.02980579831659625,3
0.31,0.030024345186566614,3
0.32,0.03024289205653698,3
0.33,0.030461438926507343,3
0.34,0.030745562504648802,3
0.35000000000000003,0.031062474436875806,3
0.36,0.03137938636910281,3
0.37,0.03169629830132982,3
0.38,0.03201321023355683,3
0.39,0.03233012216578383,3
0.4,0.032647034098010834,3
0.41000000000000003,0.03283121381106594,3
0.42,0.03301539352412104,3
0.43,0.03319957323717615,3
0.44,0.03338375295023126,3
0.45,0.03356793266328636,3
0.46,0.033752112376341466,3
0.47000000000000003,0.03391955486772089,3
0.48,0.034053522915748966,3
0.49,0.03418749096377703,3
0.5,0.034321459011805104,3
0.51,0.03445542705983318,3
0.52,0.03458939510786124,3
0.53,0.034723363155889315,3
0.54,0.034848320133474026,3
0.55,0.034968771575837054,3
0.56,0.03508922301820009,3
0.5700000000000001,0.03520967446056312,3
0.58,0.03533012590292615,3
0.59,0.03545057734528918,3
0.6,0.03557102878765221,3
0.61,0.03558201144204884,3
0.62,0.035592994096445466,3
0.63,0.03560397675084209,3
0.64,0.035614959405238726,3
0.65,0.03562594205963535,3
0.66,0.03563692471403198,3
0.67,0.03566193387229358,3
0.68,0.03571499603828512,3
0.6900000000000001,0.035768058204276656,3
0.7000000000000001,0.035821120370268196,3
0.71,0.035874182536259736,3
0.72,0.035927244702251275,3
0.73,0.035980306868242815,3
0.74,0.03604822571821436,3
0.75,0.03612357291017591,3
0.76,0.03619892010213746,3
0.77,0.03627426729409901,3
0.78,0.036349614486060555,3
0.79,0.03642496167802211,3
0.8,0.03650030886998366,3
0.81,0.03655182918309511,3
0.8200000000000001,0.036603349496206555,3
0.8300000000000001,0.03665486980931801,3
0.84,0.03670639012242946,3
0.85,0.03675791043554091,3
0.86,0.03680943074865236,3
0.87,0.03684959300269876,3
0.88,0.03686703913861505,3
0.89,0.03688448527453134,3
0.9,0.03690193141044762,3
0.91,0.03691937754636391,3
0.92,0.0369368236822802,3
0.93,0.03695426981819649,3
0.9400000000000001,0.03738602508919526,3
0.9500000000000001,0.03802493492773527,3
0.96,0.03866384476627527,3
0.97,0.039302754604815276,3
0.98,0.039941664443355285,3
0.99,0.04058057428189529,3
1.0,0.0412194841204353,3
0.0,0.0,4
0.01,0.0007706239521013903,4
0.02,0.0015412479042027805,4
0.03,0.0023118718563041704,4
0.04,0.003082495808405561,4
0.05,0.003853119760506951,4
0.06,0.004623743712608341,4
0.07,0.005268852134939122,4
0.08,0.005662929497728681,4
0.09,0.006057006860518239,4
0.1,0.006451084223307799,4
0.11,0.006845161586097358,4
0.12,0.007239238948886917,4
0.13,0.007633316311676477,4
0.14,0.0077653761415512335,4
0.15,0.007766427204968589,4
0.16,0.007767478268385945,4
0.17,0.007768529331803301,4
0.18,0.0077695803952206564,4
0.19,0.007770631458638012,4
0.2,0.007771682522055368,4
0.21,0.007830590914460067,4
0.22,0.007889499306864766,4
0.23,0.007948407699269465,4
0.24,0.008007316091674163,4
0.25,0.00806622448407886,4
0.26,0.00812513287648356,4
0.27,0.008280622336676247,4
0.28,0.008629273932444904,4
0.29,0.008977925528213561,4
0.3,0.00932657712398222,4
0.31,0.009675228719750878,4
0.32,0.010023880315519533,4
0.33,0.010372531911288192,4
0.34,0.01050168611013201,4
0.35000000000000003,0.01052109161051341,4
0.36,0.01054049711089481,4
0.37,0.010559902611276211,4
0.38,0.010579308111657611,4
0.39,0.01059871361203901,4
0.4,0.01061811911242041,4
0.41000000000000003,0.010657214270408336,4
0.42,0.01069630942839626,4
0.43,0.010735404586384186,4
0.44,0.010774499744372112,4
0.45,0.010813594902360038,4
0.46,0.010852690060347964,4
0.47000000000000003,0.011006679381293866,4
0.48,0.011390457028155724,4
0.49,0.011774234675017585,4
0.5,0.012158012321879446,4
0.51,0.012541789968741305,4
0.52,0.012925567615603166,4
0.53,0.013309345262465024,4
0.54,0.013442753443608886,4
0.55,0.01345097689189375,4
0.56,0.013459200340178614,4
0.5700000000000001,0.013467423788463476,4
0.58,0.01347564723674834,4
0.59,0.013483870685033204,4
0.6,0.013492094133318068,4
0.61,0.013492267290122279,4
0.62,0.013492440446926489,4
0.63,0.013492613603730698,4
0.64,0.013492786760534909,4
0.65,0.01349295991733912,4
0.66,0.01349313307414333,4
0.67,0.013497834188638619,4
0.68,0.01351159121851607,4
0.6900000000000001,0.013525348248393519,4
0.7000000000000001,0.013539105278270968,4
0.71,0.013552862308148419,4
0.72,0.013566619338025868,4
0.73,0.013580376367903319,4
0.74,0.013629116998299764,4
0.75,0.01369534942895571,4
0.76,0.013761581859611656,4
0.77,0.0138278142902676,4
0.78,0.013894046720923547,4
0.79,0.013960279151579493,4
0.8,0.014026511582235437,4
0.81,0.014035425648440335,4
0.8200000000000001,0.014044339714645233,4
0.8300000000000001,0.014053253780850131,4
0.84,0.014062167847055027,4
0.85,0.014071081913259925,4
0.86,0.014079995979464823,4
0.87,0.014115177986332389,4
0.88,0.014202895874525289,4
0.89,0.01429061376271819,4
0.9,0.01437833165091109,4
0.91,0.01446604953910399,4
0.92,0.014553767427296891,4
0.93,0.014641485315489791,4
0.9400000000000001,0.014682356882944033,4
0.9500000000000001,0.014699805290028947,4
0.96,0.01471725369711386,4
0.97,0.014734702104198772,4
0.98,0.014752150511283684,4
0.99,0.014769598918368598,4
1.0,0.01478704732545351,4
0.0,0.007853534902073666,5
0.01,0.007988292865346167,5
0.02,0.008123050828618668,5
0.03,0.008257808791891169,5
0.04,0.008392566755163668,5
0.05,0.00852732471843617,5
0.06,0.00866208268170867,5
0.07,0.008761474926031002,5
0.08,0.008790135732452993,5
0.09,0.008818796538874985,5
0.1,0.008847457345296975,5
0.11,0.008876118151718966,5
0.12,0.008904778958140958,5
0.13,0.008933439764562949,5
0.14,0.008984847870143179,5
0.15,0.009047629625302527,5
0.16,0.009110411380461874,5
0.17,0.009173193135621222,5
0.18,0.009235974890780568,5
0.19,0.009298756645939916,5
0.2,0.009361538401099264,5
0.21,0.009366673213497163,5
0.22,0.009371808025895061,5
0.23,0.00937694283829296,5
0.24,0.00938207765069086,5
0.25,0.009387212463088759,5
0.26,0.009392347275486658,5
0.27,0.009416595399142847,5
0.28,0.009479070145315613,5
0.29,0.00954154489148838,5
0.3,0.009604019637661148,5
0.31,0.009666494383833917,5
0.32,0.009728969130006685,5
0.33,0.009791443876179452,5
0.34,0.009959966487142466,5
0.35000000000000003,0.0101815130305006,5
0.36,0.010403059573858734,5
0.37,0.01062460611721687,5
0.38,0.010846152660575006,5
0.39,0.011067699203933141,5
0.4,0.011289245747291276,5
0.41000000000000003,0.01156514160703034,5
0.42,0.011841037466769407,5
0.43,0.012116933326508473,5
0.44,0.012392829186247536,5
0.45,0.012668725045986602,5
0.46,0.012944620905725669,5
0.47000000000000003,0.013295620891446178,5
0.48,0.013796829129129579,5
0.49,0.014298037366812982,5
0.5,0.014799245604496386,5
0.51,0.01530045384217979,5
0.52,0.015801662079863193,5
0.53,0.016302870317546594,5
0.54,0.016479881879154872,5
0.55,0.01649479510272559,5
0.56,0.01650970832629631,5
0.5700000000000001,0.01652462154986703,5
0.58,0.016539534773437746,5
0.59,0.016554447997008465,5
0.6,0.016569361220579185,5
0.61,0.016611759702376144,5
0.62,0.016654158184173103,5
0.63,0.01669655666597006,5
0.64,0.01673895514776702,5
0.65,0.01678135362956398,5
0.66,0.01682375211136094,5
0.67,0.016893429979687326,5
0.68,0.017017666621072562,5
0.6900000000000001,0.017141903262457795,5
0.7000000000000001,0.01726613990384303,5
0.71,0.017390376545228264,5
0.72,0.0175146131866135,5
0.73,0.017638849827998737,5
0.74,0.01769651894239339,5
0.75,0.017720904293292747,5
0.76,0.017745289644192107,5
0.77,0.017769674995091463,5
0.78,0.017794060345990823,5
0.79,0.017818445696890183,5
0.8,0.01784283104778954,5
0.81,0.018100824893346603,5
0.8200000000000001,0.018358818738903663,5
0.8300000000000001,0.018616812584460723,5
0.84,0.018874806430017786,5
0.85,0.01913280027557485,5
0.86,0.01939079412113191,5
0.87,0.0195813665311724,5
0.88,0.019637096070179747,5
0.89,0.019692825609187094,5
0.9,0.019748555148194437,5
0.91,0.019804284687201783,5
0.92,0.01986001422620913,5
0.93,0.019915743765216477,5
0.9400000000000001,0.020936292998287594,5
0.9500000000000001,0.022439252078390606,5
0.96,0.023942211158493598,5
0.97,0.02544517023859661,5
0.98,0.02694812931869962,5
0.99,0.02845108839880263,5
1.0,0.029954047478905642,5
0.0,0.0075179732783904486,6
0.01,0.007708265280125625,6
0.02,0.0078985572818608,6
0.03,0.008088849283595977,6
0.04,0.008279141285331153,6
0.05,0.008469433287066331,6
0.06,0.008659725288801507,6
0.07,0.008791434212212148,6
0.08,0.008805976978973718,6
0.09,0.008820519745735288,6
0.1,0.008835062512496859,6
0.11,0.008849605279258427,6
0.12,0.008864148046019997,6
0.13,0.008878690812781568,6
0.14,0.009163845276765357,6
0.15,0.009584305589360256,6
0.16,0.010004765901955153,6
0.17,0.010425226214550052,6
0.18,0.01084568652714495,6
0.19,0.011266146839739848,6
0.2,0.011686607152334747,6
0.21,0.011839637437851058,6
0.22,0.011992667723367368,6
0.23,0.01214569800888368,6
0.24,0.01229872829439999,6
0.25,0.012451758579916303,6
0.26,0.012604788865432613,6
0.27,0.012784185612916065,6
0.28,0.013016315284333793,6
0.29,0.013248444955751521,6
0.3,0.013480574627169253,6
0.31,0.013712704298586982,6
0.32,0.01394483397000471,6
0.33,0.01417696364142244,6
0.34,0.014387852485217545,6
0.35000000000000003,0.014588120915201333,6
0.36,0.01478838934518512,6
0.37,0.01498865777516891,6
0.38,0.015188926205152702,6
0.39,0.015389194635136492,6
0.4,0.01558946306512028,6
0.41000000000000003,0.01573399445711537,6
0.42,0.01587852584911046,6
0.43,0.016023057241105552,6
0.44,0.01616758863310064,6
0.45,0.01631212002509573,6
0.46,0.016456651417090823,6
0.47000000000000003,0.016654704148216168,6
0.48,0.01695979955760203,6
0.49,0.017264894966987895,6
0.5,0.01756999037637376,6
0.51,0.017875085785759626,6
0.52,0.01818018119514549,6
0.53,0.018485276604531354,6
0.54,0.01867730643065021,6
0.55,0.018812803465135565,6
0.56,0.01894830049962092,6
0.5700000000000001,0.019083797534106273,6
0.58,0.019219294568591627,6
0.59,0.01935479160307698,6
0.6,0.019490288637562334,6
0.61,0.01965352896823478,6
0.62,0.019816769298907227,6
0.63,0.019980009629579673,6
0.64,0.02014324996025212,6
0.65,0.020306490290924566,6
0.66,0.020469730621597012,6
0.67,0.02062999063942209,6
0.68,0.02078429003155243,6
0.6900000000000001,0.02093858942368277,6
0.7000000000000001,0.02109288881581311,6
0.71,0.02124718820794345,6
0.72,0.02140148760007379,6
0.73,0.021555786992204132,6
0.74,0.02166535249795659,6
0.75,0.021752551060520108,6
0.76,0.021839749623083625,6
0.77,0.021926948185647145,6
0.78,0.022014146748210662,6
0.79,0.022101345310774182,6
0.8,0.0221885438733377,6
0.81,0.022266343501195735,6
0.8200000000000001,0.022344143129053768,6
0.8300000000000001,0.0224219427569118,6
0.84,0.022499742384769837,6
0.85,0.02257754201262787,6
0.86,0.022655341640485906,6
0.87,0.023045579014143964,6
0.88,0.02406069187940205,6
0.89,0.025075804744660146,6
0.9,0.026090917609918246,6
0.91,0.027106030475176342,6
0.92,0.02812114334043444,6
0.93,0.029136256205692535,6
0.9400000000000001,0.02949079524539003,6
0.9500000000000001,0.02951504737230724,6
0.96,0.029539299499224448,6
0.97,0.029563551626141656,6
0.98,0.02958780375305886,6
0.99,0.02961205587997607,6
1.0,0.029636308006893278,6
0.0,0.00939959441668322,7
0.01,0.009607773254729097,7
0.02,0.009815952092774975,7
0.03,0.01002413093082085,7
0.04,0.010232309768866727,7
0.05,0.010440488606912605,7
0.06,0.01064866744495848,7
0.07,0.011062114212924957,7
0.08,0.011886096840732628,7
0.09,0.0127100794685403,7
0.1,0.01353406209634797,7
0.11,0.014358044724155642,7
0.12,0.015182027351963313,7
0.13,0.016006009979770988,7
0.14,0.016791394231657195,7
0.15,0.017557479295582663,7
0.16,0.01832356435950814,7
0.17,0.01908964942343361,7
0.18,0.01985573448735908,7
0.19,0.020621819551284556,7
0.2,0.021387904615210028,7
0.21,0.021557096193972315,7
0.22,0.0217262877727346,7
0.23,0.021895479351496886,7
0.24,0.02206467093025917,7
0.25,0.022233862509021457,7
0.26,0.02240305408778374,7
0.27,0.022570317607216644,7
0.28,0.022733725007990785,7
0.29,0.022897132408764925,7
0.3,0.023060539809539066,7
0.31,0.023223947210313203,7
0.32,0.023387354611087343,7
0.33,0.023550762011861483,7
0.34,0.023818713728495887,7
0.35000000000000003,0.024138937603060417,7
0.36,0.02445916147762495,7
0.37,0.024779385352189483,7
0.38,0.025099609226754017,7
0.39,0.02541983310131855,7
0.4,0.025740056975883083,7
0.41000000000000003,0.02590865470061624,7
0.42,0.026077252425349393,7
0.43,0.026245850150082548,7
0.44,0.026414447874815703,7
0.45,0.026583045599548858,7
0.46,0.026751643324282013,7
0.47000000000000003,0.026908934641398246,7
0.48,0.027043613143280642,7
0.49,0.02717829164516304,7
0.5,0.027312970147045437,7
0.51,0.027447648648927833,7
0.52,0.027582327150810233,7
0.53,0.02771700565269263,7
0.54,0.02780299558569782,7
0.55,0.027864641234264412,7
0.56,0.027926286882831004,7
0.5700000000000001,0.027987932531397596,7
0.58,0.028049578179964185,7
0.59,0.028111223828530776,7
0.6,0.028172869477097368,7
0.61,0.028199231429574135,7
0.62,0.0282255933820509,7
0.63,0.028251955334527668,7
0.64,0.028278317287004435,7
0.65,0.0283046792394812,7
0.66,0.028331041191957968,7
0.67,0.02858667065374555,7
0.68,0.02930083513415475,7
0.6900000000000001,0.030014999614563945,7
0.7000000000000001,0.030729164094973147,7
0.71,0.03144332857538234,7
0.72,0.03215749305579154,7
0.73,0.03287165753620074,7
0.74,0.03336607675494584,7
0.75,0.03375062334285889,7
0.76,0.034135169930771925,7
0.77,0.03451971651868497,7
0.78,0.03490426310659801,7
0.79,0.03528880969451106,7
0.8,0.035673356282424094,7
0.81,0.03721949748599363,7
0.8200000000000001,0.03876563868956315,7
0.8300000000000001,0.040311779893132685,7
0.84,0.041857921096702215,7
0.85,0.04340406230027175,7
0.86,0.04495020350384129,7
0.87,0.046000090204518826,7
0.88,0.046057467899412396,7
0.89,0.04611484559430596,7
0.9,0.04617222328919953,7
0.91,0.0462296009840931,7
0.92,0.046286978678986665,7
0.93,0.046344356373880236,7
0.9400000000000001,0.04638391230865381,7
0.9500000000000001,0.04641455736336739,7
0.96,0.046445202418080964,7
0.97,0.04647584747279454,7
0.98,0.046506492527508124,7
0.99,0.0465371375822217,7
1.0,0.04656778263693528,7
