Request Id,prefill_e2e_time
4,0.34678870803371353
5,0.24357538456993733
14,0.7226812019690638
10,0.7623395608303498
26,0.0640333944806919
28,1.073649467404299
36,0.2624558193636721
24,0.8765021453384434
13,0.08970316343620066
0,0.34678769181206753
8,0.5631379924898929
15,1.2950024198817336
16,0.041230737425916875
6,1.443613707061029
32,0.19465569479782285
33,3.3379346745122707
22,0.31459670749654123
44,0.5152027394360958
37,0.059515714510356865
20,1.7338870907767308
84,0.4233930554057057
52,0.4837650943709084
56,0.6017149901669567
12,0.2995108078553588
63,1.2326004458989281
45,1.2467827826224207
3,0.12055772945628906
79,0.6279285415009195
21,0.29586887061885525
57,3.5549997746324964
1,0.3753352900822753
73,4.227407881278669
7,1.7315719569167551
76,0.07248223115193042
108,0.7779173185147901
31,0.9351571540017334
88,2.7497273723644238
102,1.7258413947537345
94,2.720475205932855
64,1.2096709901814986
47,0.04684395298924482
60,0.8284477233471517
48,0.2674887735499789
34,1.7689161359229075
68,0.38673290117199777
116,0.4587976184996059
29,0.5573898995306772
25,3.7642503799691323
30,0.07273248406325106
42,1.721021198475996
40,0.095338437014858
38,0.1844862609376472
41,3.5075352419346366
67,7.74928519514536
61,1.8267036872864768
110,1.5398043997169086
46,0.3320364632209616
54,0.9634858356170328
77,2.050886176843843
70,0.7945638369248176
69,1.5564243119207024
92,1.326569573378956
86,2.162142050690205
17,0.8195664461598322
100,0.47206177262972915
109,2.3983492415506085
65,2.9485132853748866
112,2.85020905420145
62,1.0254875183517003
2,0.3735568823097878
53,2.1694184260022276
93,3.3528172112970243
104,3.1034573230914972
58,3.1165071885126174
74,2.0006379561552663
66,2.397374508890156
114,3.353608141509932
125,1.0544991080692743
126,1.69694003441521
124,0.7639523289690029
78,2.7289489772989253
85,1.9332451562173283
72,2.482407583617171
101,2.7570702978801176
117,1.5875919597562778
120,2.085132590056933
80,2.725972483187258
82,1.8475253350407517
96,3.8886452519922763
122,3.284834377378271
71,1.3860890884956785
50,3.863721287339671
118,2.2390647648769786
98,5.351661264910874
18,1.2642772441017303
90,5.810032350047065
106,3.796797836742339
39,0.5376065548918225
19,9.703604801136642
11,9.546343696244255
43,8.221335493294067
9,1.062330344153322
75,10.07440991323668
51,7.892822863352247
59,7.054785606630024
35,8.907265396626169
115,8.841268150636811
99,10.18492365488179
55,1.9026547961074822
83,10.337822506970108
49,4.170730789491865
91,10.919997014751035
27,8.822244923363368
121,17.891323091548863
107,9.58973479496482
123,15.21370385087691
113,18.613868033734498
89,4.27992868651752
119,20.564120982798812
23,0.6342417191305065
87,3.465181031062883
81,4.047237995041181
105,18.764387711987133
103,10.72802257783543
111,11.406653098071633
97,20.31228904993801
127,20.105926325534668
95,11.943552815789753
