cdf,request_execution_time,replica
0.56,12.5438091493233,3
0.5700000000000001,12.72863781844316,3
0.58,12.913466487563017,3
0.59,13.098295156682877,3
0.6,13.283123825802736,3
0.61,13.296525423672941,3
0.62,13.309927021543146,3
0.63,13.32332861941335,3
0.64,13.336730217283554,3
0.65,13.350131815153759,3
0.66,13.363533413023964,3
0.67,13.476243134155562,3
0.68,13.787569101809945,3
0.6900000000000001,14.098895069464323,3
0.7000000000000001,14.410221037118706,3
0.71,14.721547004773086,3
0.72,15.032872972427468,3
0.73,15.344198940081851,3
0.74,15.47898512340773,3
0.75,15.525501414569359,3
0.76,15.572017705730985,3
0.77,15.618533996892612,3
0.78,15.665050288054239,3
0.79,15.711566579215866,3
0.8,15.758082870377493,3
0.81,15.94577749068889,3
0.8200000000000001,16.133472111000284,3
0.8300000000000001,16.32116673131168,3
0.84,16.50886135162308,3
0.85,16.696555971934472,3
0.86,16.88425059224587,3
0.87,17.146131300384052,3
0.88,17.556384184175798,3
0.89,17.96663706796755,3
0.9,18.376889951759303,3
0.91,18.78714283555105,3
0.92,19.197395719342804,3
0.93,19.607648603134553,3
0.9400000000000001,20.157355911098428,3
0.9500000000000001,20.77679043114837,3
0.96,21.39622495119831,3
0.97,22.015659471248252,3
0.98,22.6350939912982,3
0.99,23.25452851134814,3
1.0,23.873963031398088,3
0.0,0.36220118707574117,4
0.01,0.3645970312978546,4
0.02,0.36699287551996795,4
0.03,0.3693887197420814,4
0.04,0.3717845639641948,4
0.05,0.37418040818630816,4
0.06,0.3765762524084216,4
0.07,0.380399530891913,4
0.08,0.38707767789816033,4
0.09,0.3937558249044077,4
0.1,0.40043397191065505,4
0.11,0.4071121189169024,4
0.12,0.41379026592314977,4
0.13,0.42046841292939713,4
0.14,0.43655265775166596,4
0.15,0.45733995148194545,4
0.16,0.47812724521222494,4
0.17,0.4989145389425045,4
0.18,0.5197018326727839,4
0.19,0.5404891264030635,4
0.2,0.561276420133343,4
0.21,0.613115592259944,4
0.22,0.6649547643865451,4
0.23,0.7167939365131463,4
0.24,0.7686331086397471,4
0.25,0.8204722807663484,4
0.26,0.8723114528929495,4
0.27,1.0073527736185877,4
0.28,1.308798391542295,4
0.29,1.6102440094660024,4
0.3,1.9116896273897115,4
0.31,2.2131352453134205,4
0.32,2.514580863237128,4
0.33,2.816026481160837,4
0.34,2.962184934531067,4
0.35000000000000003,3.030699805624557,4
0.36,3.0992146767180477,4
0.37,3.1677295478115384,4
0.38,3.236244418905029,4
0.39,3.30475928999852,4
0.4,3.3732741610920103,4
0.41000000000000003,3.382730797146872,4
0.42,3.392187433201734,4
0.43,3.4016440692565957,4
0.44,3.4111007053114575,4
0.45,3.4205573413663197,4
0.46,3.4300139774211815,4
0.47000000000000003,3.48223688499215,4
0.48,3.6199923355953327,4
0.49,3.757747786198516,4
0.5,3.8955032368016993,4
0.51,4.033258687404882,4
0.52,4.171014138008066,4
0.53,4.3087695886112485,4
0.54,4.457427772642189,4
0.55,4.611537323387006,4
0.56,4.765646874131825,4
0.5700000000000001,4.919756424876644,4
0.58,5.07386597562146,4
0.59,5.227975526366278,4
0.6,5.382085077111097,4
0.61,5.564907907392047,4
0.62,5.747730737672996,4
0.63,5.930553567953943,4
0.64,6.113376398234893,4
0.65,6.296199228515842,4
0.66,6.479022058796792,4
0.67,6.608784927503909,4
0.68,6.632427873063364,4
0.6900000000000001,6.656070818622819,4
0.7000000000000001,6.6797137641822735,4
0.71,6.703356709741728,4
0.72,6.726999655301183,4
0.73,6.750642600860638,4
0.74,6.827560483554493,4
0.75,6.93111583481555,4
0.76,7.034671186076607,4
0.77,7.138226537337664,4
0.78,7.24178188859872,4
0.79,7.345337239859777,4
0.8,7.448892591120833,4
0.81,7.474436901443114,4
0.8200000000000001,7.499981211765395,4
0.8300000000000001,7.525525522087675,4
0.84,7.551069832409956,4
0.85,7.576614142732237,4
0.86,7.602158453054518,4
0.87,7.645569164270197,4
0.88,7.72471267727267,4
0.89,7.803856190275145,4
0.9,7.882999703277619,4
0.91,7.962143216280093,4
0.92,8.041286729282568,4
0.93,8.12043024228504,4
0.9400000000000001,8.166037061455983,4
0.9500000000000001,8.19487553371116,4
0.96,8.223714005966336,4
0.97,8.252552478221514,4
0.98,8.281390950476691,4
0.99,8.310229422731867,4
1.0,8.339067894987044,4
0.0,1.60223692262869,5
0.01,1.8720630289208984,5
0.02,2.1418891352131064,5
0.03,2.4117152415053145,5
0.04,2.6815413477975225,5
0.05,2.951367454089731,5
0.06,3.221193560381939,5
0.07,3.4397495613238793,5
0.08,3.5557653515652836,5
0.09,3.671781141806688,5
0.1,3.787796932048092,5
0.11,3.9038127222894965,5
0.12,4.019828512530901,5
0.13,4.1358443027723055,5
0.14,4.1785544797977,5
0.15,4.1846118502150915,5
0.16,4.190669220632483,5
0.17,4.196726591049874,5
0.18,4.202783961467265,5
0.19,4.208841331884656,5
0.2,4.214898702302047,5
0.21,4.233385284874283,5
0.22,4.251871867446519,5
0.23,4.270358450018754,5
0.24,4.28884503259099,5
0.25,4.307331615163225,5
0.26,4.325818197735461,5
0.27,4.340727182788424,5
0.28,4.348480972802841,5
0.29,4.356234762817259,5
0.3,4.363988552831676,5
0.31,4.371742342846093,5
0.32,4.379496132860511,5
0.33,4.387249922874928,5
0.34,4.461849649594476,5
0.35000000000000003,4.569872344666587,5
0.36,4.677895039738698,5
0.37,4.78591773481081,5
0.38,4.893940429882922,5
0.39,5.001963124955034,5
0.4,5.109985820027145,5
0.41000000000000003,5.295511331134394,5
0.42,5.481036842241643,5
0.43,5.666562353348893,5
0.44,5.852087864456142,5
0.45,6.037613375563392,5
0.46,6.223138886670642,5
0.47000000000000003,6.38746979531944,5
0.48,6.509411499051335,5
0.49,6.631353202783232,5
0.5,6.753294906515128,5
0.51,6.8752366102470255,5
0.52,6.997178313978922,5
0.53,7.119120017710817,5
0.54,7.208175214990512,5
0.55,7.280787159044106,5
0.56,7.3533991030977,5
0.5700000000000001,7.4260110471512935,5
0.58,7.498622991204886,5
0.59,7.57123493525848,5
0.6,7.643846879312074,5
0.61,7.689896411246914,5
0.62,7.735945943181753,5
0.63,7.781995475116593,5
0.64,7.828045007051433,5
0.65,7.874094538986273,5
0.66,7.920144070921113,5
0.67,7.961617070386138,5
0.68,7.993937004911535,5
0.6900000000000001,8.026256939436932,5
0.7000000000000001,8.058576873962327,5
0.71,8.090896808487724,5
0.72,8.12321674301312,5
0.73,8.155536677538517,5
0.74,8.175370783477538,5
0.75,8.18896197512337,5
0.76,8.202553166769203,5
0.77,8.216144358415034,5
0.78,8.229735550060866,5
0.79,8.2433267417067,5
0.8,8.25691793335253,5
0.81,8.291492931848454,5
0.8200000000000001,8.326067930344378,5
0.8300000000000001,8.360642928840303,5
0.84,8.395217927336226,5
0.85,8.42979292583215,5
0.86,8.464367924328075,5
0.87,8.625741926279705,5
0.88,9.040713935142742,5
0.89,9.455685944005783,5
0.9,9.870657952868825,5
0.91,10.285629961731866,5
0.92,10.700601970594906,5
0.93,11.115573979457949,5
0.9400000000000001,11.326260973523986,5
0.9500000000000001,11.43480546019153,5
0.96,11.543349946859072,5
0.97,11.651894433526614,5
0.98,11.760438920194158,5
0.99,11.8689834068617,5
1.0,11.977527893529244,5
0.0,0.5120739988082166,6
0.01,0.5902025919714714,6
0.02,0.6683311851347262,6
0.03,0.7464597782979812,6
0.04,0.824588371461236,6
0.05,0.9027169646244908,6
0.06,0.9808455577877456,6
0.07,1.088917364928436,6
0.08,1.2568756000239976,6
0.09,1.4248338351195589,6
0.1,1.5927920702151206,6
0.11,1.7607503053106819,6
0.12,1.9287085404062432,6
0.13,2.096666775501805,6
0.14,2.2975162719726363,6
0.15,2.514811399131103,6
0.16,2.732106526289569,6
0.17,2.9494016534480365,6
0.18,3.166696780606502,6
0.19,3.3839919077649694,6
0.2,3.601287034923436,6
0.21,3.645008691302608,6
0.22,3.6887303476817794,6
0.23,3.732452004060952,6
0.24,3.7761736604401235,6
0.25,3.8198953168192955,6
0.26,3.8636169731984675,6
0.27,3.9802862004477833,6
0.28,4.2428505694373815,6
0.29,4.50541493842698,6
0.3,4.76797930741658,6
0.31,5.030543676406179,6
0.32,5.293108045395777,6
0.33,5.555672414385377,6
0.34,5.706562385383541,6
0.35000000000000003,5.801615157385987,6
0.36,5.896667929388432,6
0.37,5.991720701390879,6
0.38,6.0867734733933245,6
0.39,6.18182624539577,6
0.4,6.276879017398216,6
0.41000000000000003,6.345994176848786,6
0.42,6.415109336299357,6
0.43,6.484224495749928,6
0.44,6.5533396552004985,6
0.45,6.6224548146510696,6
0.46,6.691569974101641,6
0.47000000000000003,6.751030225491284,6
0.48,6.791180660759076,6
0.49,6.831331096026867,6
0.5,6.871481531294659,6
0.51,6.91163196656245,6
0.52,6.951782401830242,6
0.53,6.991932837098033,6
0.54,7.187434563987903,6
0.55,7.4606119366888075,6
0.56,7.7337893093897145,6
0.5700000000000001,8.006966682090622,6
0.58,8.280144054791526,6
0.59,8.553321427492433,6
0.6,8.82649880019334,6
0.61,9.047855689936405,6
0.62,9.26921257967947,6
0.63,9.490569469422534,6
0.64,9.711926359165599,6
0.65,9.933283248908664,6
0.66,10.154640138651729,6
0.67,10.308490439930338,6
0.68,10.32732756428004,6
0.6900000000000001,10.346164688629742,6
0.7000000000000001,10.365001812979443,6
0.71,10.383838937329147,6
0.72,10.402676061678848,6
0.73,10.42151318602855,6
0.74,10.460133936130617,6
0.75,10.50864649910887,6
0.76,10.557159062087122,6
0.77,10.605671625065373,6
0.78,10.654184188043624,6
0.79,10.702696751021875,6
0.8,10.751209314000127,6
0.81,10.789187439189496,6
0.8200000000000001,10.827165564378864,6
0.8300000000000001,10.865143689568235,6
0.84,10.903121814757604,6
0.85,10.941099939946973,6
0.86,10.979078065136344,6
0.87,11.034367467904069,6
0.88,11.124279425828503,6
0.89,11.214191383752937,6
0.9,11.304103341677372,6
0.91,11.394015299601808,6
0.92,11.483927257526242,6
0.93,11.573839215450677,6
0.9400000000000001,11.648578039860835,6
0.9500000000000001,11.715730297513858,6
0.96,11.782882555166879,6
0.97,11.850034812819901,6
0.98,11.917187070472924,6
0.99,11.984339328125944,6
1.0,12.051491585778967,6
0.0,1.4223676345147103,7
0.01,1.4431023046760292,7
0.02,1.4638369748373479,7
0.03,1.4845716449986668,7
0.04,1.5053063151599857,7
0.05,1.5260409853213046,7
0.06,1.5467756554826233,7
0.07,1.6272626930381295,7
0.08,1.8272544653820104,7
0.09,2.0272462377258913,7
0.1,2.2272380100697724,7
0.11,2.427229782413653,7
0.12,2.6272215547575337,7
0.13,2.8272133271014153,7
0.14,3.0283045627920653,7
0.15,3.2299455301560993,7
0.16,3.431586497520134,7
0.17,3.6332274648841687,7
0.18,3.8348684322482023,7
0.19,4.036509399612237,7
0.2,4.238150366976272,7
0.21,4.903539179577863,7
0.22,5.568927992179455,7
0.23,6.234316804781049,7
0.24,6.899705617382639,7
0.25,7.565094429984232,7
0.26,8.230483242585827,7
0.27,8.677635539418983,7
0.28,8.68831480471527,7
0.29,8.698994070011558,7
0.3,8.709673335307848,7
0.31,8.720352600604135,7
0.32,8.731031865900423,7
0.33,8.74171113119671,7
0.34,8.893491050116785,7
0.35000000000000003,9.115821295848749,7
0.36,9.338151541580713,7
0.37,9.560481787312678,7
0.38,9.782812033044644,7
0.39,10.00514227877661,7
0.4,10.227472524508574,7
0.41000000000000003,10.42243648643473,7
0.42,10.617400448360886,7
0.43,10.812364410287044,7
0.44,11.0073283722132,7
0.45,11.202292334139358,7
0.46,11.397256296065514,7
0.47000000000000003,11.53194551039096,7
0.48,11.546085229514983,7
0.49,11.560224948639007,7
0.5,11.574364667763032,7
0.51,11.588504386887054,7
0.52,11.602644106011079,7
0.53,11.616783825135101,7
0.54,11.902190707682237,7
0.55,12.323231171940918,7
0.56,12.744271636199604,7
0.5700000000000001,13.16531210045829,7
0.58,13.586352564716972,7
0.59,14.007393028975658,7
0.6,14.428433493234344,7
0.61,14.453117876367578,7
0.62,14.47780225950081,7
0.63,14.502486642634045,7
0.64,14.527171025767279,7
0.65,14.551855408900511,7
0.66,14.576539792033746,7
0.67,14.736807070885853,7
0.68,15.168240141175698,7
0.6900000000000001,15.59967321146554,7
0.7000000000000001,16.031106281755385,7
0.71,16.462539352045226,7
0.72,16.89397242233507,7
0.73,17.325405492624917,7
0.74,18.040323207470365,7
0.75,18.89698324459362,7
0.76,19.753643281716876,7
0.77,20.610303318840128,7
0.78,21.466963355963383,7
0.79,22.323623393086635,7
0.8,23.18028343020988,7
0.81,23.46345538219559,7
0.8200000000000001,23.746627334181298,7
0.8300000000000001,24.02979928616701,7
0.84,24.31297123815272,7
0.85,24.596143190138427,7
0.86,24.87931514212414,7
0.87,25.076609765397183,7
0.88,25.102149731244893,7
0.89,25.127689697092602,7
0.9,25.153229662940312,7
0.91,25.178769628788018,7
0.92,25.204309594635728,7
0.93,25.229849560483437,7
0.9400000000000001,25.80264908221814,7
0.9500000000000001,26.649078381896338,7
0.96,27.49550768157453,7
0.97,28.34193698125273,7
0.98,29.18836628093093,7
0.99,30.03479558060913,7
1.0,30.88122488028733,7
