cdf,request_e2e_time_normalized,replica
0.33,0.05304122574108596,3
0.34,0.05347267103858663,3
0.35000000000000003,0.05379539859090905,3
0.36,0.05411812614323148,3
0.37,0.05444085369555391,3
0.38,0.054763581247876336,3
0.39,0.05508630880019876,3
0.4,0.05540903635252119,3
0.41000000000000003,0.05549452122013899,3
0.42,0.05558000608775679,3
0.43,0.05566549095537459,3
0.44,0.0557509758229924,3
0.45,0.0558364606906102,3
0.46,0.055921945558228,3
0.47000000000000003,0.056149557201780935,3
0.48,0.056661422397204134,3
0.49,0.05717328759262734,3
0.5,0.057685152788050545,3
0.51,0.058197017983473744,3
0.52,0.05870888317889695,3
0.53,0.05922074837432015,3
0.54,0.05950213217570691,3
0.55,0.05966827528007543,3
0.56,0.05983441838444396,3
0.5700000000000001,0.06000056148881249,3
0.58,0.06016670459318102,3
0.59,0.06033284769754955,3
0.6,0.060498990801918076,3
0.61,0.06075688266472736,3
0.62,0.06101477452753664,3
0.63,0.06127266639034592,3
0.64,0.061530558253155204,3
0.65,0.06178845011596449,3
0.66,0.06204634197877377,3
0.67,0.06223595861245039,3
0.68,0.06228902478786168,3
0.6900000000000001,0.06234209096327297,3
0.7000000000000001,0.062395157138684265,3
0.71,0.06244822331409555,3
0.72,0.06250128948950684,3
0.73,0.06255435566491814,3
0.74,0.06354569725315738,3
0.75,0.06500617654781062,3
0.76,0.06646665584246385,3
0.77,0.0679271351371171,3
0.78,0.06938761443177033,3
0.79,0.07084809372642356,3
0.8,0.07230857302107678,3
0.81,0.07280902756338185,3
0.8200000000000001,0.07330948210568691,3
0.8300000000000001,0.07380993664799199,3
0.84,0.07431039119029706,3
0.85,0.07481084573260213,3
0.86,0.0753113002749072,3
0.87,0.075899038503435,3
0.88,0.07666134410440822,3
0.89,0.07742364970538144,3
0.9,0.07818595530635467,3
0.91,0.0789482609073279,3
0.92,0.07971056650830112,3
0.93,0.08047287210927435,3
0.9400000000000001,0.10536695051189301,3
0.9500000000000001,0.14232691531533462,3
0.96,0.1792868801187758,3
0.97,0.2162468449222174,3
0.98,0.253206809725659,3
0.99,0.2901667745291006,3
1.0,0.3271267393325422,3
0.0,0.009514144235205071,4
0.01,0.009775847635075564,4
0.02,0.010037551034946055,4
0.03,0.010299254434816548,4
0.04,0.01056095783468704,4
0.05,0.010822661234557532,4
0.06,0.011084364634428025,4
0.07,0.011325676642002722,4
0.08,0.011526205864985827,4
0.09,0.011726735087968933,4
0.1,0.011927264310952038,4
0.11,0.012127793533935144,4
0.12,0.01232832275691825,4
0.13,0.012528851979901355,4
0.14,0.012659626044955291,4
0.15,0.012755522531044644,4
0.16,0.012851419017133997,4
0.17,0.012947315503223348,4
0.18,0.0130432119893127,4
0.19,0.013139108475402051,4
0.2,0.013235004961491404,4
0.21,0.013372374289673897,4
0.22,0.01350974361785639,4
0.23,0.013647112946038884,4
0.24,0.013784482274221375,4
0.25,0.013921851602403869,4
0.26,0.014059220930586362,4
0.27,0.014195109761250805,4
0.28,0.014328037596879142,4
0.29,0.01446096543250748,4
0.3,0.01459389326813582,4
0.31,0.014726821103764158,4
0.32,0.014859748939392497,4
0.33,0.014992676775020834,4
0.34,0.015055015166270573,4
0.35000000000000003,0.015082058835331013,4
0.36,0.015109102504391453,4
0.37,0.015136146173451893,4
0.38,0.015163189842512331,4
0.39,0.015190233511572771,4
0.4,0.015217277180633211,4
0.41000000000000003,0.015276722031490542,4
0.42,0.015336166882347874,4
0.43,0.015395611733205205,4
0.44,0.015455056584062538,4
0.45,0.01551450143491987,4
0.46,0.0155739462857772,4
0.47000000000000003,0.015618008454314812,4
0.48,0.015631305258212987,4
0.49,0.01564460206211116,4
0.5,0.015657898866009337,4
0.51,0.01567119566990751,4
0.52,0.015684492473805687,4
0.53,0.01569778927770386,4
0.54,0.015755098609730244,4
0.55,0.015834414205820734,4
0.56,0.01591372980191122,4
0.5700000000000001,0.01599304539800171,4
0.58,0.016072360994092195,4
0.59,0.016151676590182684,4
0.6,0.016230992186273174,4
0.61,0.016289925841258688,4
0.62,0.016348859496244202,4
0.63,0.01640779315122972,4
0.64,0.016466726806215234,4
0.65,0.01652566046120075,4
0.66,0.016584594116186263,4
0.67,0.01670624622708208,4
0.68,0.0169533352497985,4
0.6900000000000001,0.017200424272514916,4
0.7000000000000001,0.017447513295231337,4
0.71,0.01769460231794775,4
0.72,0.01794169134066417,4
0.73,0.01818878036338059,4
0.74,0.02179718151262057,4
0.75,0.027086238725122364,4
0.76,0.03237529593762416,4
0.77,0.037664353150125944,4
0.78,0.04295341036262774,4
0.79,0.048242467575129525,4
0.8,0.053531524787631256,4
0.81,0.06216628474499747,4
0.8200000000000001,0.07080104470236358,4
0.8300000000000001,0.07943580465972978,4
0.84,0.08807056461709599,4
0.85,0.09670532457446221,4
0.86,0.10534008453182842,4
0.87,0.11157844806283125,4
0.88,0.11302401874110743,4
0.89,0.11446958941938362,4
0.9,0.11591516009765981,4
0.91,0.117360730775936,4
0.92,0.1188063014542122,4
0.93,0.12025187213248839,4
0.9400000000000001,0.15099966166329287,4
0.9500000000000001,0.19639856062036176,4
0.96,0.24179745957743012,4
0.97,0.287196358534499,4
0.98,0.33259525749156793,4
0.99,0.3779941564486368,4
1.0,0.4233930554057057,4
0.0,0.009261485101899895,5
0.01,0.00931450291179514,5
0.02,0.009367520721690385,5
0.03,0.009420538531585629,5
0.04,0.009473556341480874,5
0.05,0.00952657415137612,5
0.06,0.009579591961271363,5
0.07,0.009696964880010542,5
0.08,0.00994304801643759,5
0.09,0.010189131152864638,5
0.1,0.010435214289291686,5
0.11,0.010681297425718734,5
0.12,0.010927380562145782,5
0.13,0.011173463698572831,5
0.14,0.01128171836714703,5
0.15,0.011321058801794804,5
0.16,0.01136039923644258,5
0.17,0.011399739671090354,5
0.18,0.011439080105738127,5
0.19,0.011478420540385902,5
0.2,0.011517760975033677,5
0.21,0.011959341101446757,5
0.22,0.012400921227859837,5
0.23,0.01284250135427292,5
0.24,0.013284081480686,5
0.25,0.013725661607099081,5
0.26,0.014167241733512163,5
0.27,0.014543300562289299,5
0.28,0.014788316795794544,5
0.29,0.01503333302929979,5
0.3,0.015278349262805035,5
0.31,0.015523365496310282,5
0.32,0.01576838172981553,5
0.33,0.016013397963320776,5
0.34,0.01612278817758269,5
0.35000000000000003,0.016164365382222937,5
0.36,0.016205942586863187,5
0.37,0.016247519791503438,5
0.38,0.016289096996143688,5
0.39,0.016330674200783935,5
0.4,0.016372251405424185,5
0.41000000000000003,0.016495250152629704,5
0.42,0.016618248899835226,5
0.43,0.016741247647040745,5
0.44,0.016864246394246264,5
0.45,0.016987245141451786,5
0.46,0.017110243888657305,5
0.47000000000000003,0.01723717156036707,5
0.48,0.017371957081085326,5
0.49,0.01750674260180358,5
0.5,0.017641528122521836,5
0.51,0.017776313643240095,5
0.52,0.01791109916395835,5
0.53,0.018045884684676605,5
0.54,0.01815905314610378,5
0.55,0.01826141307788541,5
0.56,0.018363773009667038,5
0.5700000000000001,0.01846613294144867,5
0.58,0.0185684928732303,5
0.59,0.01867085280501193,5
0.6,0.01877321273679356,5
0.61,0.018982087652741852,5
0.62,0.019190962568690142,5
0.63,0.01939983748463843,5
0.64,0.01960871240058672,5
0.65,0.01981758731653501,5
0.66,0.020026462232483305,5
0.67,0.020183287806508403,5
0.68,0.02023601469668712,5
0.6900000000000001,0.02028874158686584,5
0.7000000000000001,0.020341468477044558,5
0.71,0.02039419536722328,5
0.72,0.020446922257402,5
0.73,0.020499649147580717,5
0.74,0.02058806707169134,5
0.75,0.02069433051276791,5
0.76,0.02080059395384448,5
0.77,0.020906857394921055,5
0.78,0.021013120835997625,5
0.79,0.0211193842770742,5
0.8,0.02122564771815077,5
0.81,0.02136452034811968,5
0.8200000000000001,0.021503392978088592,5
0.8300000000000001,0.021642265608057508,5
0.84,0.02178113823802642,5
0.85,0.021920010867995332,5
0.86,0.022058883497964248,5
0.87,0.02228416849426216,5
0.88,0.022682278223218055,5
0.89,0.023080387952173955,5
0.9,0.02347849768112986,5
0.91,0.02387660741008576,5
0.92,0.02427471713904166,5
0.93,0.024672826867997565,5
0.9400000000000001,0.02650779402170125,5
0.9500000000000001,0.029061189887778845,5
0.96,0.03161458575385641,5
0.97,0.03416798161993401,5
0.98,0.036721377486011605,5
0.99,0.0392747733520892,5
1.0,0.041828169218166796,5
0.0,0.012421432020819186,6
0.01,0.01253352829401799,6
0.02,0.012645624567216792,6
0.03,0.012757720840415595,6
0.04,0.012869817113614398,6
0.05,0.0129819133868132,6
0.06,0.013094009660012005,6
0.07,0.013183095925147171,6
