cdf,request_e2e_time_normalized
0.0,0.009261485101899895
0.01,0.009541358327024114
0.02,0.009923453083274449
0.03,0.010225435762326691
0.04,0.010894760276888994
0.05,0.011086559260898654
0.06,0.01125756354803028
0.07,0.011300836429308797
0.08,0.011662348342359359
0.09,0.01249636512518543
0.1,0.012884324463916344
0.11,0.013163918977017483
0.12,0.013288007491260785
0.13,0.013810274175591034
0.14,0.014393246324070054
0.15,0.014881572061431463
0.16,0.015094679214225885
0.17,0.015451093594005382
0.18,0.015689811195364955
0.19,0.01611273992002111
0.2,0.016287495873933577
0.21,0.01654084472086164
0.22,0.016665379770976603
0.23,0.017154807861704074
0.24,0.01727147636220325
0.25,0.017907438005355526
0.26,0.018275066525735153
0.27,0.01847860031474659
0.28,0.018636178947610705
0.29,0.018767269933164056
0.3,0.01910627509327627
0.31,0.019425449184914036
0.32,0.019603143996984485
0.33,0.020115567836104645
0.34,0.020472188833089516
0.35000000000000003,0.02051180117694781
0.36,0.020800717871714797
0.37,0.021157402527939382
0.38,0.021338018916838376
0.39,0.021714839118220978
0.4,0.022074248479971057
0.41000000000000003,0.022539956482780073
0.42,0.022779541817460558
0.43,0.023064902877205282
0.44,0.023603176545154723
0.45,0.02413092730170705
0.46,0.024680482131110182
0.47000000000000003,0.024838268550109597
0.48,0.025011135709415457
0.49,0.025178540713498215
0.5,0.025223025299886275
0.51,0.02567308004608049
0.52,0.026096302196881842
0.53,0.027194634720935744
0.54,0.02872725127640944
0.55,0.02973395014385094
0.56,0.031605913067190274
0.5700000000000001,0.032786743633267904
0.58,0.033249271069288704
0.59,0.03408158999408017
0.6,0.036713673704946895
0.61,0.03827149305579957
0.62,0.0388916282742032
0.63,0.040541067945673415
0.64,0.041137654492464426
0.65,0.04157011441125667
0.66,0.04263011250837046
0.67,0.045065467191530435
0.68,0.04558805207176458
0.6900000000000001,0.04649744615585559
0.7000000000000001,0.04727713594600704
0.71,0.047489749907651174
0.72,0.04832850493270788
0.73,0.04884083602003814
0.74,0.049242614462066826
0.75,0.04972725280401356
0.76,0.051195485418480034
0.77,0.052278838339842135
0.78,0.05279544176930538
0.79,0.053347941135734
0.8,0.053834117037381196
0.81,0.055047764657322286
0.8200000000000001,0.05548882222896447
0.8300000000000001,0.05727417617194685
0.84,0.0593103105948305
0.85,0.06044360976712857
0.86,0.062296100277916516
0.87,0.06523837299626424
0.88,0.07127776301797892
0.89,0.07579739775663857
0.9,0.08210146510242539
0.91,0.09778812216412626
0.92,0.11037379287965736
0.93,0.11215667633414172
0.9400000000000001,0.12324117934146477
0.9500000000000001,0.15809928196623352
0.96,0.20789454305219532
0.97,0.34541733938644303
0.98,0.8845547103454034
0.99,2.5374168521874374
1.0,3.3379346745122707
