cdf,request_e2e_time
0.0,0.2661002356926261
0.01,0.37872299152483174
0.02,0.46646761468483755
0.03,0.7662261345490384
0.04,0.9349980479082166
0.05,1.3551235497860572
0.06,1.6583806635822314
0.07,1.8328303218322899
0.08,2.0865207830521264
0.09,2.6683101457068665
0.1,2.855475984864078
0.11,3.0788213205826485
0.12,3.3441355171922345
0.13,3.3693186740318026
0.14,3.3972990753750794
0.15,3.4476533597108445
0.16,3.628787775092317
0.17,3.7125682968937466
0.18,3.770284551571154
0.19,4.203136922240169
0.2,4.303371172408007
0.21,4.35447879498076
0.22,4.376105034246678
0.23,4.424101503035818
0.24,4.827014010083142
0.25,5.194241951938459
0.26,5.387261482339678
0.27,5.542358895610169
0.28,5.697628253324437
0.29,5.757253140686424
0.3,6.3078940217329915
0.31,6.4944989262017865
0.32,6.6185021648325755
0.33,6.727293670028811
0.34,6.785764594604321
0.35000000000000003,6.9021921304065605
0.36,6.925354765323997
0.37,7.446135834347502
0.38,7.656316376393432
0.39,7.924426902680289
0.4,8.153521438877661
0.41000000000000003,8.178408121515481
0.42,8.363320574759815
0.43,8.468285815186691
0.44,8.564538432692377
0.45,8.59147519192847
0.46,8.710086506190288
0.47000000000000003,9.030771021465597
0.48,9.296253160933535
0.49,9.315929245364764
0.5,9.537960592950501
0.51,9.874798161037335
0.52,10.251027542243026
0.53,10.308420394305918
0.54,10.37806991237912
0.55,10.427200457426327
0.56,10.464326881761576
0.5700000000000001,10.702822367497506
0.58,10.791342784705945
0.59,10.889085121888069
0.6,10.9243860647748
0.61,10.976215321421632
0.62,11.099006563054502
0.63,11.136219884533965
0.64,11.185531408463584
0.65,11.380429785181441
0.66,11.574120307334779
0.67,11.626437541510034
0.68,11.877564729306261
0.6900000000000001,11.969899262904546
0.7000000000000001,12.042365121261339
0.71,12.0973939937581
0.72,12.340260072795255
0.73,13.992862899368028
0.74,15.52897285197936
0.75,17.123389610721702
0.76,17.969901142914964
0.77,18.609951694025035
0.78,18.935186419132478
0.79,19.061083231675106
0.8,19.75994040632785
0.81,20.345287250119355
0.8200000000000001,20.492368063601752
0.8300000000000001,20.607622828753804
0.84,20.797745852100455
0.85,21.497036212053203
0.86,21.966073364857326
0.87,22.79483362478374
0.88,23.219794605398484
0.89,23.876679988060015
0.9,24.013917489456134
0.91,24.248344653530737
0.92,24.28596081678779
0.93,24.649251833056216
0.9400000000000001,24.95236776616317
0.9500000000000001,25.109348882759736
0.96,25.57929163223631
0.97,26.210401292827786
0.98,27.291046350402134
0.99,28.180598472182353
1.0,30.885247846626136
