cdf,prefill_e2e_time,replica
0.46,3.7433253194354688,1
0.47000000000000003,3.7783997607227344,1
0.48,3.820847902983542,1
0.49,3.863296045244349,1
0.5,3.9057441875051566,1
0.51,3.948192329765964,1
0.52,3.9906404720267714,1
0.53,4.033088614287578,1
0.54,4.059587274486249,1
0.55,4.078111193653852,1
0.56,4.096635112821454,1
0.5700000000000001,4.115159031989057,1
0.58,4.1336829511566595,1
0.59,4.152206870324262,1
0.6,4.170730789491865,1
0.61,4.179232353259885,1
0.62,4.187733917027906,1
0.63,4.196235480795926,1
0.64,4.204737044563947,1
0.65,4.213238608331968,1
0.66,4.221740172099989,1
0.67,4.2300339215406115,1
0.68,4.237912042326439,1
0.6900000000000001,4.245790163112267,1
0.7000000000000001,4.253668283898095,1
0.71,4.261546404683922,1
0.72,4.26942452546975,1
0.73,4.277302646255578,1
0.74,5.64106812702065,1
0.75,7.682777287775355,1
0.76,9.724486448530062,1
0.77,11.766195609284768,1
0.78,13.807904770039475,1
0.79,15.849613930794181,1
0.8,17.891323091548863,1
0.81,17.99970483287671,1
0.8200000000000001,18.108086574204552,1
0.8300000000000001,18.2164683155324,1
0.84,18.324850056860242,1
0.85,18.43323179818809,1
0.86,18.541613539515936,1
0.87,18.62139401764713,1
0.88,18.643971969385024,1
0.89,18.66654992112292,1
0.9,18.689127872860816,1
0.91,18.71170582459871,1
0.92,18.734283776336607,1
0.93,18.7568617280745,1
0.9400000000000001,18.91917784578222,1
0.9500000000000001,19.151363046474852,1
0.96,19.383548247167482,1
0.97,19.615733447860112,1
0.98,19.847918648552746,1
0.99,20.080103849245376,1
1.0,20.31228904993801,1
0.0,0.0640333944806919,2
0.01,0.11046191765505628,2
0.02,0.15689044082942066,2
0.03,0.20331896400378505,2
0.04,0.24974748717814943,2
0.05,0.29617601035251384,2
0.06,0.34260453352687814,2
0.07,0.3929960162358159,2
0.08,0.4513134180139002,2
0.09,0.5096308197919844,2
0.1,0.5679482215700689,2
0.11,0.626265623348153,2
0.12,0.6845830251262374,2
0.13,0.7429004269043218,2
0.14,0.8125333291574879,2
0.15,0.887823981648195,2
0.16,0.963114634138902,2
0.17,1.0384052866296092,2
0.18,1.113695939120316,2
0.19,1.1889865916110232,2
0.2,1.2642772441017303,2
0.21,1.33278883725787,2
0.22,1.40130043041401,2
0.23,1.46981202357015,2
0.24,1.5383236167262895,2
0.25,1.6068352098824294,2
0.26,1.6753468030385696,2
0.27,1.7234159453483415,2
0.28,1.7306001859653783,2
0.29,1.737784426582415,2
0.3,1.7449686671994518,2
0.31,1.7521529078164886,2
0.32,1.7593371484335252,2
0.33,1.766521389050562,2
0.34,1.776777055834692,2
0.35000000000000003,1.7885684357023686,2
0.36,1.800359815570045,2
0.37,1.8121511954377219,2
0.38,1.8239425753053984,2
0.39,1.8357339551730751,2
0.4,1.8475253350407517,2
0.41000000000000003,1.8704922282079288,2
0.42,1.893459121375106,2
0.43,1.9164260145422833,2
0.44,1.9393929077094605,2
0.45,1.9623598008766376,2
0.46,1.9853266940438148,2
0.47000000000000003,2.0204747837920105,2
0.48,2.079985266702244,2
0.49,2.1394957496124776,2
0.5,2.199006232522711,2
0.51,2.2585167154329446,2
0.52,2.318027198343178,2
0.53,2.3775376812534117,2
0.54,2.4692877768524033,2
0.55,2.5771576787957713,2
0.56,2.6850275807391406,2
0.5700000000000001,2.7928974826825104,2
0.58,2.9007673846258784,2
0.59,3.008637286569248,2
0.6,3.1165071885126174,2
0.61,3.1417562668424655,2
0.62,3.1670053451723135,2
0.63,3.1922544235021615,2
0.64,3.2175035018320095,2
0.65,3.2427525801618575,2
0.66,3.2680016584917055,2
0.67,3.288273065584854,2
0.68,3.2985891302046033,2
0.6900000000000001,3.3089051948243524,2
0.7000000000000001,3.3192212594441015,2
0.71,3.3295373240638506,2
0.72,3.3398533886835997,2
0.73,3.350169453303349,2
0.74,3.3979271110331726,2
0.75,3.464405565318034,2
0.76,3.530884019602895,2
0.77,3.597362473887756,2
0.78,3.6638409281726174,2
0.79,3.7303193824574787,2
0.8,3.796797836742339,2
0.81,3.806836354331939,2
0.8200000000000001,3.816874871921539,2
0.8300000000000001,3.8269133895111387,2
0.84,3.8369519071007385,2
0.85,3.846990424690338,2
0.86,3.8570289422799378,2
0.87,3.9381182862182325,2
0.88,4.16130928285391,2
0.89,4.3845002794895915,2
0.9,4.607691276125273,2
0.91,4.830882272760953,2
0.92,5.054073269396635,2
0.93,5.277264266032315,2
0.9400000000000001,5.397498373424493,2
0.9500000000000001,5.466254036194922,2
0.96,5.535009698965349,2
0.97,5.603765361735778,2
0.98,5.672521024506207,2
0.99,5.741276687276636,2
1.0,5.810032350047065,2
0.0,0.12055772945628906,3
0.01,1.1606919110323495,3
0.02,2.2008260926084096,3
0.03,3.2409602741844696,3
0.04,4.28109445576053,3
0.05,5.32122863733659,3
0.06,6.36136281891265,3
0.07,7.089510586055791,3
0.08,7.193685524333091,3
0.09,7.297860462610392,3
0.1,7.4020354008876925,3
0.11,7.506210339164992,3
0.12,7.610385277442292,3
0.13,7.714560215719593,3
0.14,7.763638961966048,3
0.15,7.785169612197082,3
0.16,7.806700262428115,3
0.17,7.828230912659148,3
0.18,7.849761562890181,3
0.19,7.871292213121214,3
0.2,7.892822863352247,3
0.21,7.94209975784352,3
0.22,7.991376652334793,3
0.23,8.040653546826066,3
0.24,8.089930441317339,3
0.25,8.139207335808612,3
0.26,8.188484230299885,3
0.27,8.251380964797532,3
0.28,8.341517379307927,3
0.29,8.431653793818322,3
0.3,8.521790208328717,3
0.31,8.611926622839112,3
0.32,8.702063037349507,3
0.33,8.792199451859902,3
0.34,8.824147246090712,3
0.35000000000000003,8.827000730181728,3
0.36,8.829854214272745,3
0.37,8.83270769836376,3
0.38,8.835561182454779,3
0.39,8.838414666545795,3
0.4,8.841268150636811,3
0.41000000000000003,8.851167737535215,3
0.42,8.861067324433618,3
0.43,8.870966911332022,3
0.44,8.880866498230425,3
0.45,8.89076608512883,3
0.46,8.900665672027234,3
0.47000000000000003,8.939219311607074,3
0.48,9.035081056549785,3
0.49,9.130942801492498,3
0.5,9.226804546435211,3
0.51,9.322666291377926,3
0.52,9.41852803632064,3
0.53,9.51438978126335,3
0.54,9.550682806116312,3
0.55,9.557191470924396,3
0.56,9.56370013573248,3
0.5700000000000001,9.570208800540566,3
0.58,9.57671746534865,3
0.59,9.583226130156735,3
0.6,9.58973479496482,3
0.61,9.606815295890593,3
0.62,9.623895796816367,3
0.63,9.640976297742139,3
0.64,9.658056798667912,3
0.65,9.675137299593686,3
0.66,9.69221780051946,3
0.67,9.722145056741644,3
0.68,9.77776582355665,3
0.6900000000000001,9.833386590371655,3
0.7000000000000001,9.88900735718666,3
0.71,9.944628124001666,3
0.72,10.000248890816673,3
0.73,10.055869657631678,3
0.74,10.085461287401191,3
0.75,10.102038348647957,3
0.76,10.118615409894725,3
0.77,10.13519247114149,3
0.78,10.151769532388256,3
0.79,10.168346593635023,3
0.8,10.18492365488179,3
0.81,10.207858482695038,3
0.8200000000000001,10.230793310508284,3
0.8300000000000001,10.253728138321533,3
0.84,10.276662966134781,3
0.85,10.299597793948028,3
0.86,10.322532621761276,3
0.87,10.366931232359155,3
0.88,10.454257408526292,3
0.89,10.541583584693432,3
0.9,10.628909760860571,3
0.91,10.71623593702771,3
0.92,10.80356211319485,3
0.93,10.890888289361989,3
0.9400000000000001,11.34936769836362,3
0.9500000000000001,11.993423723782502,3
0.96,12.637479749201379,3
0.97,13.281535774620261,3
0.98,13.925591800039143,3
0.99,14.569647825458027,3
1.0,15.21370385087691,3
0.0,0.07248223115193042,4
0.01,0.10097826938369167,4
0.02,0.12947430761545292,4
0.03,0.1579703458472142,4
0.04,0.18646638407897542,4
0.05,0.2149624223107367,4
0.06,0.24345846054249795,4
0.07,0.2643085687882565,4
0.08,0.26986681706200943,4
0.09,0.27542506533576244,4
0.1,0.28098331360951545,4
0.11,0.28654156188326846,4
0.12,0.2920998101570214,4
0.13,0.2976580584307745,4
0.14,0.30423859787319424,4
0.15,0.31133028289994746,4
0.16,0.3184219679267007,4
0.17,0.3255136529534539,4
0.18,0.3326053379802071,4
0.19,0.3396970230069603,4
0.2,0.34678870803371353,4
0.21,0.35278033700445616,4
0.22,0.3587719659751988,4
0.23,0.36476359494594146,4
0.24,0.3707552239166841,4
0.25,0.3767468528874267,4
0.26,0.38273848185816933,4
0.27,0.3885659088836832,4
0.28,0.3940649320187394,4
0.29,0.39956395515379556,4
0.3,0.40506297828885174,4
0.31,0.4105620014239079,4
0.32,0.4160610245589641,4
0.33,0.42156004769402033,4
0.34,0.42693351171509575,4
0.35000000000000003,0.43224419617918075,4
0.36,0.43755488064326575,4
0.37,0.4428655651073508,4
0.38,0.4481762495714358,4
0.39,0.45348693403552087,4
0.4,0.4587976184996059,4
0.41000000000000003,0.4607872416191244,4
0.42,0.4627768647386429,4
0.43,0.4647664878581613,4
0.44,0.46675611097767983,4
0.45,0.46874573409719833,4
0.46,0.47073535721671683,4
0.47000000000000003,0.4726469387167881,4
0.48,0.47440243697796497,4
0.49,0.4761579352391419,4
0.5,0.4779134335003188,4
0.51,0.47966893176149566,4
0.52,0.4814244300226726,4
0.53,0.4831799282838495,4
0.54,0.4869088588774272,4
0.55,0.4916245056372053,4
0.56,0.4963401523969834,4
0.5700000000000001,0.5010557991567616,4
0.58,0.5057714459165396,4
0.59,0.5104870926763178,4
0.6,0.5152027394360958,4
0.61,0.552515177866032,4
0.62,0.5898276162959681,4
0.63,0.6271400547259038,4
0.64,0.66445249315584,4
0.65,0.7017649315857761,4
0.66,0.7390773700157123,4
0.67,0.7646505784462923,4
0.68,0.7667453268781603,4
0.6900000000000001,0.7688400753100284,4
0.7000000000000001,0.7709348237418965,4
0.71,0.7730295721737646,4
0.72,0.7751243206056326,4
0.73,0.7772190690375007,4
0.74,0.7829703589980263,4
0.75,0.7905499197228805,4
0.76,0.7981294804477347,4
0.77,0.805709041172589,4
0.78,0.8132886018974432,4
0.79,0.8208681626222974,4
0.8,0.8284477233471517,4
0.81,0.8652279849557238,4
0.8200000000000001,0.9020082465642956,4
0.8300000000000001,0.9387885081728677,4
0.84,0.9755687697814399,4
0.85,1.012349031390012,4
0.86,1.0491292929985843,4
0.87,1.0862954727030318,4
0.88,1.1242334885992302,4
0.89,1.1621715044954288,4
0.9,1.2001095203916274,4
0.91,1.238047536287826,4
0.92,1.2759855521840247,4
0.93,1.3139235680802235,4
0.9400000000000001,1.3673013251187334,4
0.9500000000000001,1.4283989527283998,4
0.96,1.4894965803380653,4
0.97,1.5505942079477317,4
0.98,1.611691835557398,4
0.99,1.6727894631670643,4
1.0,1.7338870907767308,4
0.0,0.059515714510356865,5
0.01,0.06404383184923343,5
0.02,0.06857194918811,5
0.03,0.07310006652698657,5
0.04,0.07762818386586315,5
0.05,0.08215630120473971,5
0.06,0.08668441854361628,5
0.07,0.0973967744928875,5
0.08,0.12047760766294799,5
0.09,0.14355844083300848,5
0.1,0.166639274003069,5
0.11,0.18972010717312948,5
0.12,0.21280094034318997,5
0.13,0.23588177351325051,5
0.14,0.24880473317482912,5
0.15,0.2566487560821668,5
0.16,0.2644927789895045,5
0.17,0.2723368018968422,5
0.18,0.2801808248041799,5
0.19,0.28802484771151754,5
0.2,0.29586887061885525,5
0.21,0.33509702495562854,5
0.22,0.3743251792924018,5
0.23,0.4135533336291752,5
0.24,0.4527814879659483,5
0.25,0.4920096423027217,5
0.26,0.5312377966394951,5
0.27,0.5822453599576074,5
0.28,0.6568117412383967,5
0.29,0.731378122519186,5
0.3,0.8059445037999757,5
0.31,0.8805108850807655,5
0.32,0.9550772663615548,5
0.33,1.0296436476423445,5
0.34,1.073727475524589,5
0.35000000000000003,1.1025700267075609,5
0.36,1.1314125778905328,5
0.37,1.1602551290735048,5
0.38,1.1890976802564768,5
0.39,1.2179402314394487,5
0.4,1.2467827826224207,5
0.41000000000000003,1.2932290120171628,5
0.42,1.339675241411905,5
0.43,1.3861214708066476,5
0.44,1.4325677002013897,5
0.45,1.479013929596132,5
0.46,1.5254601589908743,5
0.47000000000000003,1.5579826943124813,5
0.48,1.5626578414878174,5
0.49,1.5673329886631537,5
0.5,1.57200813583849,5
0.51,1.5766832830138264,5
0.52,1.5813584301891628,5
0.53,1.586033577364499,5
0.54,1.611503132509298,5
0.55,1.6473698916388275,5
0.56,1.6832366507683574,5
0.5700000000000001,1.7191034098978875,5
0.58,1.7549701690274169,5
0.59,1.790836928156947,5
0.6,1.8267036872864768,5
0.61,1.8426849076261045,5
0.62,1.8586661279657324,5
0.63,1.8746473483053598,5
0.64,1.8906285686449877,5
0.65,1.9066097889846154,5
0.66,1.922591009324243,5
0.67,1.939127207248654,5
0.68,1.9567733603426314,5
0.6900000000000001,1.9744195134366083,5
0.7000000000000001,1.9920656665305856,5
0.71,2.0097118196245627,5
0.72,2.02735797271854,5
0.73,2.045004125812517,5
0.74,2.062739401759681,5
0.75,2.080519239133439,5
0.76,2.098299076507197,5
0.77,2.1160789138809544,5
0.78,2.1338587512547122,5
0.79,2.15163858862847,5
0.8,2.1694184260022276,5
0.81,2.203758048334485,5
0.8200000000000001,2.2380976706667415,5
0.8300000000000001,2.272437292998999,5
0.84,2.306776915331256,5
0.85,2.3411165376635132,5
0.86,2.3754561599957706,5
0.87,2.4162852943670843,5
0.88,2.47009345281651,5
0.89,2.5239016112659365,5
0.9,2.577709769715363,5
0.91,2.6315179281647896,5
0.92,2.685326086614216,5
0.93,2.7391342450636427,5
0.9400000000000001,2.816644989221808,5
0.9500000000000001,2.9060070262343443,5
0.96,2.9953690632468795,5
0.97,3.0847311002594155,5
0.98,3.1740931372719516,5
0.99,3.263455174284488,5
1.0,3.3528172112970243,5
0.0,0.07273248406325106,6
0.01,0.08949555059441047,6
0.02,0.10625861712556989,6
0.03,0.12302168365672932,6
0.04,0.13978475018788875,6
0.05,0.15654781671904816,6
0.06,0.17331088325020758,6
0.07,0.1909917832655919,6
0.08,0.210508350249426,6
0.09,0.23002491723326007,6
0.1,0.2495414842170942,6
0.11,0.2690580512009283,6
0.12,0.2885746181847624,6
0.13,0.30809118516859657,6
0.14,0.3163406830689833,6
0.15,0.3189566464276463,6
0.16,0.32157260978630936,6
0.17,0.3241885731449724,6
0.18,0.3268045365036355,6
0.19,0.32942049986229854,6
0.2,0.3320364632209616,6
0.21,0.3906331740331769,6
0.22,0.44922988484539217,6
0.23,0.5078265956576077,6
0.24,0.5664233064698228,6
0.25,0.6250200172820383,6
0.26,0.6836167280942538,6
0.27,0.7262753337168516,6
0.28,0.7370577289602146,6
0.29,0.7478401242035776,6
0.3,0.7586225194469407,6
0.31,0.7694049146903038,6
0.32,0.7801873099336668,6
0.33,0.7909697051770299,6
0.34,0.8114560367940392,6
0.35000000000000003,0.8367943365978714,6
0.36,0.8621326364017036,6
0.37,0.887470936205536,6
0.38,0.9128092360093683,6
0.39,0.9381475358132007,6
0.4,0.9634858356170328,6
0.41000000000000003,0.9727860880272329,6
0.42,0.982086340437433,6
0.43,0.9913865928476332,6
0.44,1.0006868452578332,6
0.45,1.0099870976680334,6
0.46,1.0192873500782336,6
0.47000000000000003,1.0463938277871667,6
0.48,1.1091127560935656,6
0.49,1.1718316843999652,6
0.5,1.2345506127063648,6
0.51,1.2972695410127641,6
0.52,1.3599884693191637,6
0.53,1.4227073976255626,6
0.54,1.4532327763266173,6
0.55,1.467661380224999,6
0.56,1.482089984123381,6
0.5700000000000001,1.4965185880217629,6
0.58,1.5109471919201447,6
0.59,1.5253757958185266,6
0.6,1.5398043997169086,6
0.61,1.563374744921654,6
0.62,1.586945090126399,6
0.63,1.6105154353311442,6
0.64,1.6340857805358893,6
0.65,1.6576561257406346,6
0.66,1.68122647094538,6
0.67,1.6983851024321361,6
0.68,1.7027203064829148,6
0.6900000000000001,1.7070555105336935,6
0.7000000000000001,1.7113907145844722,6
0.71,1.715725918635251,6
0.72,1.7200611226860296,6
0.73,1.7243963267368083,6
0.74,1.7694714603473813,6
0.75,1.8349165587378522,6
0.76,1.900361657128323,6
0.77,1.9658067555187937,6
0.78,2.0312518539092643,6
0.79,2.096696952299735,6
0.8,2.162142050690205,6
0.81,2.173680457818221,6
0.8200000000000001,2.185218864946237,6
0.8300000000000001,2.196757272074253,6
0.84,2.208295679202269,6
0.85,2.2198340863302852,6
0.86,2.2313724934583012,6
0.87,2.263135286929773,6
0.88,2.3353468530881534,6
0.89,2.407558419246535,6
0.9,2.479769985404917,6
0.91,2.5519815515632986,6
0.92,2.6241931177216804,6
0.93,2.6964046838800617,6
0.9400000000000001,2.7213225830694623,6
0.9500000000000001,2.7225936487743727,6
0.96,2.723864714479283,6
0.97,2.7251357801841936,6
0.98,2.7264068458891044,6
0.99,2.727677911594015,6
1.0,2.7289489772989253,6
0.0,0.04684395298924482,7
0.01,0.12045834327463147,7
0.02,0.1940727335600181,7
0.03,0.2676871238454048,7
0.04,0.34130151413079146,7
0.05,0.4149159044161781,7
0.06,0.4885302947015647,7
0.07,0.5421226542222773,7
0.08,0.5556709522136419,7
0.09,0.5692192502050064,7
0.1,0.582767548196371,7
0.11,0.5963158461877356,7
0.12,0.6098641441791001,7
0.13,0.6234124421704647,7
0.14,0.6285598592638781,7
0.15,0.6295068359083162,7
0.16,0.6304538125527543,7
0.17,0.6314007891971923,7
0.18,0.6323477658416304,7
0.19,0.6332947424860684,7
0.2,0.6342417191305065,7
0.21,0.6793790343611905,7
0.22,0.7245163495918745,7
0.23,0.7696536648225587,7
0.24,0.8147909800532426,7
0.25,0.8599282952839267,7
0.26,0.9050656105146108,7
0.27,0.9500293185965933,7
0.28,0.9946458123811723,7
0.29,1.0392623061657513,7
0.3,1.0838787999503308,7
0.31,1.1284952937349102,7
0.32,1.1731117875194892,7
0.33,1.2177282813040684,7
0.34,1.2388406432972088,7
0.35000000000000003,1.2482009393946294,7
0.36,1.2575612354920502,7
0.37,1.266921531589471,7
0.38,1.276281827686892,7
0.39,1.2856421237843128,7
0.4,1.2950024198817336,7
0.41000000000000003,1.3086654201738253,7
0.42,1.3223284204659171,7
0.43,1.3359914207580088,7
0.44,1.3496544210501005,7
0.45,1.3633174213421921,7
0.46,1.376980421634284,7
0.47000000000000003,1.4033632319167322,7
0.48,1.4551856621798935,7
0.49,1.5070080924430551,7
0.5,1.558830522706217,7
0.51,1.6106529529693785,7
0.52,1.66247538323254,7
0.53,1.7142978134957014,7
0.54,1.7486802408358282,7
0.55,1.7743426667144369,7
0.56,1.800005092593046,7
0.5700000000000001,1.825667518471655,7
0.58,1.851329944350264,7
0.59,1.876992370228873,7
0.6,1.9026547961074822,7
0.61,2.137033731350793,7
0.62,2.3714126665941038,7
0.63,2.6057916018374114,7
0.64,2.840170537080722,7
0.65,3.074549472324033,7
0.66,3.3089284075673437,7
0.67,3.828323108401516,7
0.68,4.917749340417401,7
0.6900000000000001,6.0071755724332725,7
0.7000000000000001,7.096601804449157,7
0.71,8.186028036465029,7
0.72,9.275454268480914,7
0.73,10.364880500496797,7
0.74,10.79588562985905,7
0.75,10.897680207894481,7
0.76,10.999474785929912,7
0.77,11.101269363965342,7
0.78,11.203063942000773,7
0.79,11.304858520036204,7
0.8,11.406653098071633,7
0.81,11.487188055729352,7
0.8200000000000001,11.567723013387068,7
0.8300000000000001,11.648257971044787,7
0.84,11.728792928702504,7
0.85,11.809327886360222,7
0.86,11.88986284401794,7
0.87,12.351671491277004,7
0.88,13.57602751773873,7
0.89,14.80038354420047,7
0.9,16.02473957066221,7
0.91,17.24909559712395,7
0.92,18.473451623585692,7
0.93,19.69780765004743,7
0.9400000000000001,20.15174579126108,7
0.9500000000000001,20.220474989850704,7
0.96,20.289204188440326,7
0.97,20.357933387029945,7
0.98,20.426662585619567,7
0.99,20.49539178420919,7
1.0,20.564120982798812,7
