Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_prefill_tokens_cached,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_arrived_at,replica
0,5.497798,0.010996,5.497798,0.010996,5.497798,0.010996,0.000000,0.000000,5.497798,0.010996,0.346788,0.000048,0.346788,0.000048,0.010302,0.185878,7770,7270,0,500,14.540000,0,0.185878,0
1,12.049066,0.024590,12.049066,0.024590,12.049066,0.024590,0.000000,0.000000,12.049066,0.024590,0.375335,0.000048,0.375335,0.000048,0.023824,0.258105,8324,7834,0,490,15.987755,0,0.258105,1
2,18.046337,0.022728,18.046337,0.022728,18.046337,0.022728,0.000000,0.000000,18.046337,0.022728,0.373557,0.000048,0.373557,0.000048,0.022258,0.502624,8542,7748,0,794,9.758186,0,0.502624,2
3,10.437021,0.033029,10.437021,0.033029,10.437021,0.033029,0.000000,0.000000,10.437021,0.033029,0.120558,0.000043,0.120558,0.000043,0.032647,0.652029,3118,2802,0,316,8.867089,0,0.652029,3
4,0.362201,0.120734,0.362201,0.120734,0.362201,0.120734,0.000000,0.000000,0.362201,0.120734,0.346789,0.000048,0.346789,0.000048,0.005137,0.664393,7275,7272,0,3,2424.000000,0,0.664393,4
5,1.602237,0.009261,1.602237,0.009261,1.602237,0.009261,0.000000,0.000000,1.602237,0.009261,0.243575,0.000046,0.243575,0.000046,0.007854,1.039393,5519,5346,0,173,30.901734,0,1.039393,5
6,6.737647,0.014873,6.737647,0.014873,6.737647,0.014873,0.000000,0.000000,6.737647,0.014873,1.443614,0.000061,1.443614,0.000061,0.011687,1.218377,24106,23653,0,453,52.214128,0,1.218377,6
7,11.527232,0.025169,11.527232,0.025169,11.527232,0.025169,0.000000,0.000000,11.527232,0.025169,1.731572,0.000063,1.731572,0.000063,0.021388,1.411137,27858,27400,0,458,59.825328,0,1.411137,7
8,4.545023,0.011306,4.544992,0.011306,4.544992,0.011306,0.000000,0.000031,4.544992,0.011306,0.563138,0.000051,0.563107,0.000051,0.009905,1.242396,11412,11010,512,402,27.388060,0,1.428274,0
9,26.111751,0.042806,26.106652,0.042798,26.106652,0.042798,0.000000,0.005098,26.106652,0.042798,1.062330,0.000059,1.057232,0.000059,0.041065,1.244986,18572,17962,512,610,29.445902,0,1.503092,1
10,1.850139,0.026058,1.849277,0.026046,1.849277,0.026046,0.000000,0.000862,1.849277,0.026046,0.762340,0.000054,0.761478,0.000054,0.015321,1.058380,14127,14056,512,71,197.971831,0,1.561004,2
11,23.875331,0.059391,23.873963,0.059388,23.873963,0.059388,0.000000,0.001368,23.873963,0.059388,9.546344,0.000109,9.544976,0.000109,0.035644,1.235736,88083,87681,512,402,218.111940,0,1.887765,3
12,8.339068,0.015217,8.339068,0.015217,8.339068,0.015217,0.000000,0.000000,8.339068,0.015217,0.299511,0.000044,0.299511,0.000044,0.014671,1.352428,7384,6836,512,548,12.474453,0,2.016820,4
13,3.403688,0.009615,3.401078,0.009608,3.401078,0.009608,0.000000,0.002610,3.401078,0.009608,0.089703,0.000036,0.087093,0.000035,0.009362,1.193710,2878,2524,512,354,7.129944,0,2.233103,5
14,0.827933,0.059138,0.512074,0.036577,0.512074,0.036577,0.000000,0.315859,0.512074,0.036577,0.722681,0.000092,0.406822,0.000052,0.007518,1.087967,7850,7836,512,14,559.714286,0,2.306345,6
15,3.655700,0.025212,2.893877,0.019958,2.893877,0.019958,0.000000,0.761822,2.893877,0.019958,1.295002,0.000130,0.533180,0.000054,0.016281,0.927431,10075,9930,512,145,68.482759,0,2.338568,7
16,3.616123,0.010186,3.615723,0.010185,3.615723,0.010185,0.000000,0.000400,3.615723,0.010185,0.041231,0.000029,0.040830,0.000029,0.010070,1.011387,1782,1427,512,355,4.019718,0,2.439661,0
