Request Id,request_execution_time_normalized
334,0.0339770153660146
322,0.0405737222635695
317,0.03645944263772538
335,0.031869779092696705
324,0.03781073332554358
358,0.09687179982768317
330,0.0337194798467978
351,0.03602278608208993
341,0.0326772728939996
344,0.03369261231955615
346,0.03263132650989185
343,0.03635987280156792
336,0.03237680542201172
352,0.03527656148289422
338,0.032709493633176795
345,0.032593544773646385
357,0.034134783754770984
349,0.032781405887493356
328,0.03484539515680094
348,0.03269512683831953
360,0.0361182468977805
355,0.035215940710825455
282,0.0365403111709297
347,0.03385515084854246
331,0.034209155518767395
363,0.03636843930582008
372,0.03320840254489275
362,0.034417229138853735
365,0.03357444159240645
350,0.035037127287964945
354,0.03338511307471041
379,0.04234654605844079
361,0.03738668325827466
369,0.03582952249880285
367,0.03361911195156777
374,0.036619135188560185
371,0.043971096864101326
368,0.04257417984722123
373,0.0431367864767247
370,0.04220974404908861
388,0.033392019621722904
378,0.04329270080181251
376,0.04356319991171072
380,0.04341261996714277
377,0.04019643230770543
393,0.0522067998098434
385,0.05152206020367132
382,0.07219658911993214
386,0.05281299842805604
390,0.05694564807217878
396,0.04606521789022897
384,0.053489762922325795
383,0.04871308907005414
381,0.052288396991113796
391,0.05393335700089157
394,0.054977804712414716
389,0.04826008805347201
392,0.05065528360284615
413,0.04525751232110178
408,0.03896017871865322
435,0.031189030035506576
398,0.04131241512566885
407,0.0388374157214952
402,0.03913053436433131
412,0.0405367686963334
401,0.040574732653596894
397,0.03674871634694043
447,0.03263060198014539
432,0.032287058337925646
438,0.03311772033284616
446,0.033657899331829985
425,0.03337557914274945
409,0.040943177151292025
436,0.04127949966147306
439,0.041605884561764596
437,0.041557050218930525
433,0.04250708663290524
426,0.04563509209599601
453,0.05370831883320952
455,0.05322327915659544
449,0.04866720627781622
451,0.04889077996103885
462,0.04896453458080558
441,0.044565205931793035
442,0.04259828393689505
443,0.04309253348391013
459,0.04756654647989437
364,0.042533433905670014
466,0.04289515452234811
471,0.09226140341247759
458,0.041718545069531536
457,0.04225165681274959
464,0.038506151648117694
450,0.037516386596948774
454,0.035478925718984804
470,0.034198477268440455
468,0.03410300839777883
405,0.02506419206908946
