cdf,prefill_e2e_time_normalized
0.0,5.0135331436980095e-05
0.01,0.00014213846879351994
0.02,0.0002829443772574211
0.03,0.0007237461480102628
0.04,0.0011005706630934844
0.05,0.0014611207389145005
0.06,0.001624379056069784
0.07,0.0017142062379489943
0.08,0.001848791102998525
0.09,0.002078206071991745
0.1,0.0023658381080839783
0.11,0.0026734746168431923
0.12,0.002842706744942638
0.13,0.0033026174104416666
0.14,0.003393262166945139
0.15,0.003641487648562866
0.16,0.004118711873712537
0.17,0.0043530246168640915
0.18,0.004819873987265384
0.19,0.004985866806461164
0.2,0.005218934454229105
0.21,0.005783482086868509
0.22,0.006065095330420328
0.23,0.006656163452279233
0.24,0.00695064811199042
0.25,0.007834637910088562
0.26,0.00811244285316632
0.27,0.008701348371033358
0.28,0.00904123204848717
0.29,0.009568258697005857
0.3,0.010620870883560196
0.31,0.011415257984276407
0.32,0.011600041893377181
0.33,0.011752313318461613
0.34,0.011987950330193302
0.35000000000000003,0.012686065783056805
0.36,0.012959421781977414
0.37,0.013257493463680782
0.38,0.013795646592785746
0.39,0.014167683474266725
0.4,0.01455143472916153
0.41000000000000003,0.014980112490782162
0.42,0.015742369017495695
0.43,0.01638964966165383
0.44,0.016718801081640262
0.45,0.017180000248356638
0.46,0.018150752896782422
0.47000000000000003,0.019596914447353724
0.48,0.02010141001891068
0.49,0.0206892694807663
0.5,0.021337039108684168
0.51,0.02193975382792009
0.52,0.022759856846777303
0.53,0.02308191592797153
0.54,0.024052408462207197
0.55,0.025199473120873214
0.56,0.027221700913346785
0.5700000000000001,0.02782632157127211
0.58,0.028689687528690933
0.59,0.02977142685165406
0.6,0.030838227916399768
0.61,0.03161720853378566
0.62,0.03220411999122624
0.63,0.03358979737064548
0.64,0.03443081659501111
0.65,0.03494647319558821
0.66,0.036107957460922234
0.67,0.036783334931381174
0.68,0.0382111019651756
0.6900000000000001,0.040541623844960885
0.7000000000000001,0.043168044477245315
0.71,0.045136124518198865
0.72,0.04703445083555338
0.73,0.049379300760150166
0.74,0.05276786205141469
0.75,0.054402867539761
0.76,0.05749564304791806
0.77,0.06026235564806885
0.78,0.06259910846050959
0.79,0.06807047538460062
0.8,0.07032356259672544
0.81,0.07720523355334573
0.8200000000000001,0.08067674200532528
0.8300000000000001,0.08345140296152921
0.84,0.09297853622155346
0.85,0.09728193369265374
0.86,0.10265974441155439
0.87,0.1058684759992752
0.88,0.10895179322021495
0.89,0.11195218187022571
0.9,0.12632604293402672
0.91,0.14100806063175583
0.92,0.1453795170749585
0.93,0.1610134044522569
0.9400000000000001,0.1712312329195919
0.9500000000000001,0.18605707435121838
0.96,0.19622386865241448
0.97,0.20273817822738177
0.98,0.2342511543070994
0.99,0.24608480610138916
1.0,0.27496993308255385
