cdf,request_e2e_time_normalized
0.0,0.03711810553732159
0.01,0.04238276398780685
0.02,0.054042295361470385
0.03,0.07152967576587954
0.04,0.07999437366072809
0.05,0.08930165010760516
0.06,0.09784611498629264
0.07,0.11212710753945444
0.08,0.12553244196235097
0.09,0.13288872202583282
0.1,0.1382380023267508
0.11,0.1450678580080702
0.12,0.15569720924144173
0.13,0.1660256011985144
0.14,0.17774057979162397
0.15,0.1895881717616568
0.16,0.1975157691248462
0.17,0.21123578483186561
0.18,0.22234528498804715
0.19,0.228449040136276
0.2,0.2389105496330762
0.21,0.2568386460850529
0.22,0.2623957703549136
0.23,0.28015476047387666
0.24,0.2982543778225564
0.25,0.31018845402870376
0.26,0.3312001818128279
0.27,0.3468147277011692
0.28,0.3684714796335519
0.29,0.3751792488424139
0.3,0.384871770874155
0.31,0.3915551647162979
0.32,0.39826182000460936
0.33,0.4049923167148698
0.34,0.427183945798717
0.35000000000000003,0.4360036936469148
0.36,0.45315273510695797
0.37,0.45960179398542295
0.38,0.47168963272467507
0.39,0.48179667081115407
0.4,0.4865311329895229
0.41000000000000003,0.5003174109104493
0.42,0.5060918363720166
0.43,0.5133998162645977
0.44,0.5258829298484504
0.45,0.5479415810346376
0.46,0.5647737753736947
0.47000000000000003,0.5755745224258171
0.48,0.5954573614288551
0.49,0.6112970064763815
0.5,0.6149084160813865
0.51,0.6270068152563358
0.52,0.6398958391411269
0.53,0.6586955413002566
0.54,0.6736328555992531
0.55,0.6871003997205026
0.56,0.6943512778256293
0.5700000000000001,0.707729071835645
0.58,0.7205886714470014
0.59,0.7442934981781869
0.6,0.7640158484411972
0.61,0.7863273525762486
0.62,0.7991237697701287
0.63,0.8294838809534761
0.64,0.8377457158010513
0.65,0.857713858258427
0.66,0.8649131324161965
0.67,0.8731513755891206
0.68,0.8827778760976602
0.6900000000000001,0.906203654444412
0.7000000000000001,0.9134907856433909
0.71,0.9640589789961193
0.72,0.9991212804821455
0.73,1.0228050168297087
0.74,1.062155563153367
0.75,1.0900058933954662
0.76,1.1216333678666577
0.77,1.1565649183355575
0.78,1.1980016396887874
0.79,1.269094735724319
0.8,1.3418933478185109
0.81,1.434728193823687
0.8200000000000001,1.4927328664660735
0.8300000000000001,1.5489503534697
0.84,1.6988629463676168
0.85,2.043330961549205
0.86,2.142131826780693
0.87,2.538108928359618
0.88,2.6899595560875644
0.89,3.1138902386507183
0.9,3.55772182522163
0.91,5.055908611241783
0.92,6.699470146866255
0.93,7.957861220753756
0.9400000000000001,8.85962232820398
0.9500000000000001,9.754260095187792
0.96,13.638969107265558
0.97,16.540156003926885
0.98,20.687276268947983
0.99,50.3598083943094
1.0,97.29748375727068
