cdf,decode_time_execution_plus_preemption_normalized
0.0,0.0
0.01,0.017136953616554252
0.02,0.02148648673218304
0.03,0.024517861219981073
0.04,0.026151394636699882
0.05,0.02689236135093022
0.06,0.027608708055570075
0.07,0.028171051870067708
0.08,0.02841712061577539
0.09,0.029268007028741768
0.1,0.02976456869976659
0.11,0.030019068964314055
0.12,0.030584735677400145
0.13,0.0310382933238054
0.14,0.031374505282978464
0.15,0.03148755395468225
0.16,0.03160571782929773
0.17,0.031649719958088185
0.18,0.03188770069135652
0.19,0.03201433149736753
0.2,0.032107803451227324
0.21,0.03216803683728756
0.22,0.03220108694662187
0.23,0.03224617681946231
0.24,0.03227224780935189
0.25,0.03237118328174873
0.26,0.03248655614313719
0.27,0.03259316188798846
0.28,0.032676759295177146
0.29,0.03272514995302784
0.3,0.03277323348604268
0.31,0.032942988904761036
0.32,0.03308445606172432
0.33,0.03320596723059961
0.34,0.033339112622281855
0.35000000000000003,0.03347074023812029
0.36,0.03357215560622426
0.37,0.03378046129004618
0.38,0.03393423664217261
0.39,0.03399822274685715
0.4,0.03407890579333294
0.41000000000000003,0.03421665472326727
0.42,0.03430468239100427
0.43,0.034365057601071475
0.44,0.034448121409261845
0.45,0.03457853382415561
0.46,0.03471989452068655
0.47000000000000003,0.03484721211434628
0.48,0.034987235696440126
0.49,0.03513607589744685
0.5,0.03532775872337108
0.51,0.0354703887064101
0.52,0.03568598779690221
0.53,0.03582770785316238
0.54,0.03596541737107401
0.55,0.036085728365585656
0.56,0.03627558038271806
0.5700000000000001,0.036517310337301184
0.58,0.036708823758226816
0.59,0.03693589649974297
0.6,0.03720529286695073
0.61,0.03724381438846986
0.62,0.03729494869833708
0.63,0.03748012914302271
0.64,0.037527424319294865
0.65,0.03767180147494975
0.66,0.03774670981184961
0.67,0.037876244588323525
0.68,0.03818685100452029
0.6900000000000001,0.03833854387847233
0.7000000000000001,0.03857841715307268
0.71,0.03885992521309912
0.72,0.039373725801982846
0.73,0.03961293673722359
0.74,0.03978015273649845
0.75,0.039970662927697576
0.76,0.040276680590491894
0.77,0.04081728832549187
0.78,0.04096246356216163
0.79,0.041239056193172724
0.8,0.041366098211816096
0.81,0.041547468221538555
0.8200000000000001,0.04195874799793505
0.8300000000000001,0.042140420513571294
0.84,0.04233943939159238
0.85,0.0424995628619916
0.86,0.04279321387872139
0.87,0.043011847629915737
0.88,0.04422916075361415
0.89,0.04491047084191296
0.9,0.045519425125465446
0.91,0.046156485041147756
0.92,0.047490605828740526
0.93,0.048322051813905934
0.9400000000000001,0.04881205722841301
0.9500000000000001,0.04924891198945732
0.96,0.05077732440824559
0.97,0.052174442067720726
0.98,0.053089150596318524
0.99,0.05498110634576971
1.0,0.05891851340057655
