cdf,prefill_e2e_time
0.0,0.3644838595468453
0.01,0.9790556300824477
0.02,4.8771137791439685
0.03,16.022856194742143
0.04,17.475827847278136
0.05,21.68363414646081
0.06,26.89930418091176
0.07,28.06854162655336
0.08,30.603054251703092
0.09,32.31847511878778
0.1,33.642652905602745
0.11,35.53523741143623
0.12,40.82723978660665
0.13,45.53559980103703
0.14,46.810083132792165
0.15,49.01459187770499
0.16,51.616159302334275
0.17,54.70338229113589
0.18,60.09038228926718
0.19,64.53787905932344
0.2,67.34966196297405
0.21,72.33805447121405
0.22,81.16956378753756
0.23,110.17726682542433
0.24,110.5760149643142
0.25,110.84129649005071
0.26,113.74124653188285
0.27,116.650249784146
0.28,120.46758550577245
0.29,133.37006029380262
0.3,138.4926234709049
0.31,141.02841198809486
0.32,146.53074848662217
0.33,147.93499751225454
0.34,152.46526572830746
0.35000000000000003,153.7287926030521
0.36,154.84443259535533
0.37,156.58989455419535
0.38,156.8312647145512
0.39,157.91234993677188
0.4,161.33333900912504
0.41000000000000003,162.99851831360363
0.42,167.04423943715634
0.43,185.92206681778353
0.44,187.68853025627794
0.45,195.63697576858496
0.46,197.64555087483643
0.47000000000000003,200.39656645719697
0.48,202.1283105337035
0.49,205.66997295588246
0.5,211.00482520201496
0.51,213.18013111084096
0.52,219.49921487983508
0.53,225.77649106326513
0.54,227.9417938392905
0.55,229.72818800260382
0.56,235.1588284843739
0.5700000000000001,243.87590087456226
0.58,251.90763606364683
0.59,255.61087569981171
0.6,257.02533320546587
0.61,258.4111821730541
0.62,261.01218238755
0.63,267.39390504590773
0.64,272.4705883848695
0.65,276.9900047237017
0.66,281.91427151957157
0.67,284.986614657937
0.68,290.3179284774914
0.6900000000000001,292.18088754918244
0.7000000000000001,297.4497669360813
0.71,301.90277439236144
0.72,306.4018588541879
0.73,309.94536853348217
0.74,312.70450013169796
0.75,314.5103726572722
0.76,317.93199590389827
0.77,326.539653635216
0.78,329.86073151878674
0.79,330.01176529767895
0.8,330.6680373547071
0.81,330.9491753839283
0.8200000000000001,333.3556215987258
0.8300000000000001,334.791543611433
0.84,338.820008174924
0.85,340.3891622605614
0.86,341.6757398294338
0.87,343.7296431078969
0.88,355.24804943258795
0.89,357.03594953101174
0.9,358.28313586220963
0.91,373.96508744431895
0.92,377.8708178964456
0.93,378.8658321479143
0.9400000000000001,385.51090632693973
0.9500000000000001,386.63733029157436
0.96,387.7089429233266
0.97,389.1818169000079
0.98,390.54648041416533
0.99,391.4253018268155
1.0,407.4659481539453
