cdf,decode_time_execution_plus_preemption_normalized
0.0,0.008752944249212583
0.01,0.008773945222308071
0.02,0.00879494619540356
0.03,0.008817121255405899
0.04,0.008858081705917866
0.05,0.008899042156429834
0.06,0.009015154294240404
0.07,0.009694904086790482
0.08,0.01037465387934056
0.09,0.01101519722500875
0.1,0.011472777151894794
0.11,0.011930357078780837
0.12,0.012310443251041312
0.13,0.012438674720768693
0.14,0.012566906190496075
0.15,0.012703996461822437
0.16,0.012862347856986357
0.17,0.013020699252150277
0.18,0.01319887812862083
0.19,0.013413407387486878
0.2,0.013627936646352926
0.21,0.013755847688149948
0.22,0.013760018419848363
0.23,0.013764189151546778
0.24,0.013894951159648918
0.25,0.014168128353705248
0.26,0.014441305547761575
0.27,0.014663998962492117
0.28,0.014841817906710845
0.29,0.015019636850929571
0.3,0.015505864250336007
0.31,0.016207977568373836
0.32,0.016910090886411672
0.33,0.01731487921468186
0.34,0.017557490275806067
0.35000000000000003,0.01780010133693027
0.36,0.01834378108447176
0.37,0.019012906118020447
0.38,0.019682031151569135
0.39,0.0198417274180581
0.4,0.019844676371605606
0.41000000000000003,0.019847625325153117
0.42,0.019882476125251358
0.43,0.019924163035324752
0.44,0.019965849945398146
0.45,0.0200257497105731
0.46,0.02008807785642826
0.47000000000000003,0.020150406002283423
0.48,0.020211576575812826
0.49,0.020272674801071873
0.5,0.020333773026330916
0.51,0.020563793590543295
0.52,0.020793814154755678
0.53,0.021014345209974677
0.54,0.021083044121299573
0.55,0.021151743032624473
0.56,0.021249030896261362
0.5700000000000001,0.021560735902238174
0.58,0.021872440908214982
0.59,0.02212934788157635
0.6,0.02213053070273231
0.61,0.022131713523888263
0.62,0.022132629851423263
0.63,0.022132680074690148
0.64,0.022132730297957037
0.65,0.022136927661204706
0.66,0.02215107816040626
0.67,0.022165228659607815
0.68,0.022180089925168282
0.6900000000000001,0.022196254262386757
0.7000000000000001,0.02221241859960523
0.71,0.022294266014666005
0.72,0.022469946398072912
0.73,0.022645626781479824
0.74,0.022746377253880186
0.75,0.022762831576398187
0.76,0.022779285898916188
0.77,0.02279693557271453
0.78,0.02281564778098429
0.79,0.022834359989254045
0.8,0.02288681467446699
0.81,0.022962889093540162
0.8200000000000001,0.023038963512613333
0.8300000000000001,0.02310047389445444
0.84,0.02315404025598715
0.85,0.023207606617519857
0.86,0.023284848023635417
0.87,0.0233719540316605
0.88,0.023459060039685585
0.89,0.02354575014641719
0.9,0.023632312283520036
0.91,0.023718874420622878
0.92,0.024146738968601644
0.93,0.02464773974748239
0.9400000000000001,0.02514874052636313
0.9500000000000001,0.025422465803269803
0.96,0.02566588767991327
0.97,0.02590930955655673
0.98,0.02603842054001485
0.99,0.026160387092648882
1.0,0.02628235364528292
