cdf,request_scheduling_delay
0.0,0.0
0.01,0.0001979360055322843
0.02,0.00039587201106456866
0.03,0.0005987727759037753
0.04,0.0008811096896537407
0.05,0.0011634466034037062
0.06,0.001430344628135032
0.07,0.0015814509852265604
0.08,0.0017325573423180886
0.09,0.0018642692481908706
0.1,0.001905473715042838
0.11,0.0019466781818948053
0.12,0.002067436427054634
0.13,0.0024467444517150124
0.14,0.002826052476375392
0.15,0.003153547230932507
0.16,0.0033566901372417937
0.17,0.0035598330435510795
0.18,0.003913577561948163
0.19,0.004543425035839541
0.2,0.005173272509730921
0.21,0.005602360910006076
0.22,0.005744650633686632
0.23,0.005886940357367187
0.24,0.00600672813115768
0.25,0.0061012012113218494
0.26,0.006195674291486019
0.27,0.006285211877975399
0.28,0.006370362358976074
0.29,0.006455512839976749
0.3,0.006530364173391944
0.31,0.0065980061034973045
0.32,0.006665648033602665
0.33,0.006708831205760735
0.34,0.006738673237220283
0.35000000000000003,0.006768515268679831
0.36,0.006782117136206161
0.37,0.006788952268760315
0.38,0.0067957874013144706
0.39,0.006893821888210603
0.4,0.007019917714904267
0.41000000000000003,0.007146013541597931
0.42,0.007229241715587023
0.43,0.007303283963996563
0.44,0.007377326212406104
0.45,0.007819352915506351
0.46,0.008310444212565358
0.47000000000000003,0.008801535509624363
0.48,0.009404791623368923
0.49,0.010015058038156326
0.5,0.01062532445294373
0.51,0.012883446736352866
0.52,0.015141569019762
0.53,0.01733094824472193
0.54,0.018420438534494536
0.55,0.01950992882426715
0.56,0.02202627429868773
0.5700000000000001,0.035244033657967286
0.58,0.04846179301724671
0.59,0.061378499715398514
0.6,0.07289029399495414
0.61,0.08440208827450978
0.62,0.10463870730326462
0.63,0.1532310067669182
0.64,0.2018233062305713
0.65,0.2378674533579595
0.66,0.24379603487831264
0.67,0.24972461639866578
0.68,0.26391773889759196
0.6900000000000001,0.29326251985723484
0.7000000000000001,0.322607300816878
0.71,0.3547649141448464
0.72,0.39094085942756435
0.73,0.4271168047102823
0.74,0.4488693674336451
0.75,0.45439562477773343
0.76,0.4599218821218218
0.77,0.46565982454418536
0.78,0.47158593148057143
0.79,0.4775120384169575
0.8,0.4849861912799926
0.81,0.4935439762916819
0.8200000000000001,0.5021017613033711
0.8300000000000001,0.5108977889698388
0.84,0.5198237671752765
0.85,0.5287497453807142
0.86,0.5323898836923737
0.87,0.5338275887149588
0.88,0.5352652937375442
0.89,0.580482181885891
0.9,0.6391695879190872
0.91,0.6978569939522833
0.92,0.7741258588856097
0.93,0.8541621792975351
0.9400000000000001,0.9341984997094599
0.9500000000000001,0.9686737737903502
0.96,0.997074241693769
0.97,1.0254747095971872
0.98,1.0428318633534932
0.99,1.0594988099756042
1.0,1.0761657565977156
