cdf,prefill_e2e_time
0.0,0.0462328487924335
0.01,0.04733593828600096
0.02,0.04843902777956842
0.03,0.04950470515342413
0.04,0.04997178861189191
0.05,0.050438872070359686
0.06,0.052510226311972164
0.07,0.0666136114271699
0.08,0.08071699654236761
0.09,0.0959801413190173
0.1,0.1166554978491096
0.11,0.13733085437920187
0.12,0.15377010400162835
0.13,0.15644200617414097
0.14,0.15911390834665362
0.15,0.16382158055398469
0.16,0.17341510084488007
0.17,0.18300862113577546
0.18,0.19114839283216215
0.19,0.19662295877194957
0.2,0.20209752471173703
0.21,0.21095197508546573
0.22,0.22463483179339636
0.23,0.23831768850132692
0.24,0.2554019899949509
0.25,0.27631291687247983
0.26,0.29722384375000876
0.27,0.3157575083867563
0.28,0.3321780510316982
0.29,0.34859859367663987
0.3,0.357006002881807
0.31,0.359804218679132
0.32,0.3626024344764569
0.33,0.363786680340853
0.34,0.36409057896910607
0.35000000000000003,0.3643944775973591
0.36,0.3764959617546448
0.37,0.3935131065490273
0.38,0.41053025134340987
0.39,0.420021296701377
0.4,0.4271966191558317
0.41000000000000003,0.43437194161028636
0.42,0.46052889315148265
0.43,0.4907533366398379
0.44,0.5209777801281933
0.45,0.5272141669742098
0.46,0.5302521462679145
0.47000000000000003,0.5332901255616191
0.48,0.5385050824985549
0.49,0.5438561005381926
0.5,0.5492071185778302
0.51,0.5506107221607871
0.52,0.5520143257437441
0.53,0.553576962281348
0.54,0.5576841260933035
0.55,0.5617912899052592
0.56,0.56709693513116
0.5700000000000001,0.5813911909616497
0.58,0.5956854467921394
0.59,0.608258752320313
0.6,0.6128009564376778
0.61,0.6173431605550427
0.62,0.6290486356602473
0.63,0.6640347414759321
0.64,0.6990208472916166
0.65,0.7252976760904852
0.66,0.7306722400489963
0.67,0.7360468040075075
0.68,0.7453621531982016
0.6900000000000001,0.7619022753145643
0.7000000000000001,0.7784423974309272
0.71,0.7886199452599532
0.72,0.7897081012499261
0.73,0.790796257239899
0.74,0.8133794145950533
0.75,0.8601444484860366
0.76,0.9069094823770198
0.77,0.9376488526304826
0.78,0.9541431885394828
0.79,0.9706375244484828
0.8,0.980005055850885
0.81,0.9843838240986686
0.8200000000000001,0.988762592346452
0.8300000000000001,1.0060397536716257
0.84,1.0303524021299213
0.85,1.054665050588217
0.86,1.076238647077061
0.87,1.0966709719119672
0.88,1.1171032967468737
0.89,1.1263501721957787
0.9,1.1321553709105299
0.91,1.137960569625281
0.92,1.2829429376172738
0.93,1.4577489847401037
0.9400000000000001,1.6325550318629316
0.9500000000000001,1.68978104695247
0.96,1.7313297244375687
0.97,1.7728784019226664
0.98,1.7770006106272598
0.99,1.778783665033071
1.0,1.7805667194388823
