cdf,request_e2e_time
0.0,1.2594459557902713
0.01,1.2967105628225808
0.02,1.33397516985489
0.03,1.3700626115964984
0.04,1.3873154086868895
0.05,1.4045682057772804
0.06,1.4842598055030427
0.07,2.03224242499409
0.08,2.5802250444851365
0.09,3.0543806720114057
0.1,3.1840103370353794
0.11,3.313640002059353
0.12,3.438090845545274
0.13,3.5457105190325238
0.14,3.6533301925197743
0.15,3.7638177661504555
0.16,3.8811883001253737
0.17,3.998558834100292
0.18,4.127150485894412
0.19,4.276314187023736
0.2,4.425477888153061
0.21,4.533804380288987
0.22,4.583792002434346
0.23,4.633779624579705
0.24,4.715987634928944
0.25,4.83444358200755
0.26,4.952899529086156
0.27,5.062583684669313
0.28,5.164470692256518
0.29,5.266357699843721
0.3,5.418365553315648
0.31,5.605457998906882
0.32,5.792550444498118
0.33,5.943256243251089
0.34,6.074114780092281
0.35000000000000003,6.204973316933473
0.36,6.262455868874069
0.37,6.289365093772748
0.38,6.316274318671428
0.39,6.44906683608114
0.4,6.614438828109632
0.41000000000000003,6.779810820138123
0.42,6.8131576966282275
0.43,6.818213476931534
0.44,6.823269257234842
0.45,6.832631396851202
0.46,6.8425677177093025
0.47000000000000003,6.852504038567403
0.48,6.899885825775358
0.49,6.949607954630179
0.5,6.999330083484999
0.51,7.014835451373493
0.52,7.030340819261988
0.53,7.055660211412881
0.54,7.238003991762152
0.55,7.420347772111426
0.56,7.592203826192415
0.5700000000000001,7.685401933261291
0.58,7.778600040330165
0.59,7.857735686703961
0.6,7.871246516500718
0.61,7.884757346297476
0.62,7.8980583887378435
0.63,7.910677622269948
0.64,7.923296855802052
0.65,7.942916133635255
0.66,7.979335517791097
0.67,8.015754901946938
0.68,8.059261725154126
0.6900000000000001,8.115762186622113
0.7000000000000001,8.1722626480901
0.71,8.23680712008703
0.72,8.31284303569673
0.73,8.38887895130643
0.74,8.46423260699231
0.75,8.53881872026389
0.76,8.613404833535471
0.77,8.716904178248733
0.78,8.846104173132375
0.79,8.975304168016018
0.8,9.099138829833262
0.81,9.219217758504026
0.8200000000000001,9.33929668717479
0.8300000000000001,9.4388727622987
0.84,9.527265462760694
0.85,9.615658163222687
0.86,9.768093201125795
0.87,9.947212546296035
0.88,10.126331891466275
0.89,10.617994972076428
0.9,11.20582535589886
0.91,11.793655739721292
0.92,11.99394626872157
0.93,12.111192543117102
0.9400000000000001,12.228438817512634
0.9500000000000001,12.388905713848951
0.96,12.555135359777376
0.97,12.721365005705797
0.98,13.956233411579296
0.99,15.257891739949345
1.0,16.55955006831942
