cdf,request_execution_time
0.0,0.410743856566235
0.01,0.5434811351300043
0.02,0.7345737824373048
0.03,0.8888605995770408
0.04,1.046664800305828
0.05,1.2136660032642108
0.06,2.1460822141973694
0.07,3.015614479033256
0.08,3.4290539445804944
0.09,3.7582571460730994
0.1,4.191398293122761
0.11,5.33275715179564
0.12,5.670269249217055
0.13,5.840393616750231
0.14,6.2462265496892595
0.15,6.726274448798931
0.16,6.75235276217605
0.17,7.050074401274915
0.18,7.1729239498426125
0.19,7.399319818587444
0.2,8.000631455880638
0.21,8.166784045102892
0.22,8.340725091950832
0.23,8.809013503023923
0.24,9.192754579751032
0.25,9.351236970286974
0.26,9.547587620043648
0.27,9.812737245911276
0.28,9.891491976281737
0.29,10.01407651022278
0.3,10.13688762072348
0.31,10.30664658436823
0.32,10.50556204202963
0.33,10.790422389035815
0.34,10.921436453042345
0.35000000000000003,11.04342717227388
0.36,11.204404017282137
0.37,11.366907012007673
0.38,11.480715198302217
0.39,11.543013198036316
0.4,11.637448772863243
0.41000000000000003,11.728185147920664
0.42,11.867378031477385
0.43,11.952836829818509
0.44,12.175565756345279
0.45,12.337633168970374
0.46,12.5554438354443
0.47000000000000003,12.760234708964878
0.48,13.109047447006397
0.49,13.26107334527322
0.5,13.329804342391725
0.51,13.451225394889446
0.52,13.547124844764554
0.53,13.665910763234441
0.54,13.783420666616138
0.55,13.967425863257683
0.56,14.086231843811799
0.5700000000000001,14.307152791837986
0.58,14.4597606277455
0.59,14.659756718085186
0.6,14.896440380804705
0.61,14.997428397950161
0.62,15.135234330316806
0.63,15.239368247796088
0.64,15.513538688050106
0.65,15.738504953768585
0.66,16.021622750770508
0.67,16.30911657879104
0.68,16.612059415223506
0.6900000000000001,16.931051983611273
0.7000000000000001,17.151448364387107
0.71,17.23021936656183
0.72,17.40185495247369
0.73,17.711595533393282
0.74,17.900132628248482
0.75,18.159467247481654
0.76,18.383132019909993
0.77,18.687038288514557
0.78,19.061158694963105
0.79,19.211170082633295
0.8,19.528913800691686
0.81,19.851731978498066
0.8200000000000001,19.95032977398958
0.8300000000000001,19.999728079830646
0.84,20.223626500853335
0.85,20.709879150933133
0.86,20.897553812929573
0.87,21.39998947217572
0.88,21.69596234810933
0.89,22.38873915668181
0.9,22.808151344533744
0.91,23.213810299293534
0.92,23.41077937524833
0.93,24.63159015591364
0.9400000000000001,24.945818703500542
0.9500000000000001,26.868094855343074
0.96,27.73759726408813
0.97,28.534125660323134
0.98,30.276946952096846
0.99,32.641029641566334
1.0,65.63419986462654
