cdf,decode_time_execution_plus_preemption_normalized
0.0,0.0
0.01,0.014648540063436626
0.02,0.02207239671543716
0.03,0.02573998771481202
0.04,0.027323034886472825
0.05,0.027694619121358295
0.06,0.028008802472745512
0.07,0.028246188255464776
0.08,0.02845187621515567
0.09,0.02852110097281061
0.1,0.028624310120893948
0.11,0.028650907136792567
0.12,0.028685580341555824
0.13,0.028765036211764447
0.14,0.028817796623499686
0.15,0.028847507588950393
0.16,0.02889037430952656
0.17,0.028947722931372613
0.18,0.029027043972116997
0.19,0.02906241041805301
0.2,0.029192670160230177
0.21,0.029225677797986904
0.22,0.029295164660047668
0.23,0.02944230471687016
0.24,0.029515419793684057
0.25,0.029545373710655087
0.26,0.02955549228450275
0.27,0.029569726679560326
0.28,0.029587834390051852
0.29,0.0296254630248338
0.3,0.029647363978429295
0.31,0.029664100675179866
0.32,0.029684267331152245
0.33,0.029716703256207067
0.34,0.029726566610680526
0.35000000000000003,0.02974625323852947
0.36,0.029752139894650267
0.37,0.02976109005505744
0.38,0.029786464149170307
0.39,0.02979864927892367
0.4,0.029824927856889477
0.41000000000000003,0.02985070173644516
0.42,0.029864933606986506
0.43,0.029874787692236865
0.44,0.029900036913971407
0.45,0.029941031470440724
0.46,0.029959977091491737
0.47000000000000003,0.02997461878321277
0.48,0.02999913962352824
0.49,0.030023354559798404
0.5,0.030065957254482238
0.51,0.03015304188627715
0.52,0.030174407861135955
0.53,0.03019999183777681
0.54,0.030250792989218806
0.55,0.030331391454346702
0.56,0.03041817738271901
0.5700000000000001,0.030438468571867737
0.58,0.030478772186129433
0.59,0.030532297764938807
0.6,0.030650863988251526
0.61,0.030695667431187654
0.62,0.03082964576911024
0.63,0.03086557356117515
0.64,0.031012032524605746
0.65,0.031037403496152097
0.66,0.03112418247548268
0.67,0.0312304416545449
0.68,0.0312903267489869
0.6900000000000001,0.0313594219136423
0.7000000000000001,0.03145637045626323
0.71,0.0316187412582823
0.72,0.031697586479127515
0.73,0.031815064591294316
0.74,0.031921420251144
0.75,0.03217075844796426
0.76,0.03230123215682733
0.77,0.03252196825801296
0.78,0.03287055639081813
0.79,0.03313322390412665
0.8,0.03402833675863726
0.81,0.03490434942271073
0.8200000000000001,0.036046622951281436
0.8300000000000001,0.036960232702357675
0.84,0.038058915947511054
0.85,0.039139718971210276
0.86,0.03958753185942848
0.87,0.04048480910072356
0.88,0.041160272042133406
0.89,0.041503883099655955
0.9,0.0420453312927597
0.91,0.04245545226516202
0.92,0.043068302543009945
0.93,0.04362939964369936
0.9400000000000001,0.04531725780960828
0.9500000000000001,0.045982878157502814
0.96,0.04722447568917993
0.97,0.04878021910646893
0.98,0.04977723098814523
0.99,0.05183097940286935
1.0,0.06192456758446751
