cdf,request_e2e_time_normalized
0.0,0.03711810553732159
0.01,0.04004373916459564
0.02,0.04736898640107781
0.03,0.052451583035962056
0.04,0.06075901286716974
0.05,0.06850130122008821
0.06,0.07119523150523965
0.07,0.07670577205200747
0.08,0.07959281525818587
0.09,0.08357345291666128
0.1,0.08812601213438118
0.11,0.08958690816941824
0.12,0.09173561326156003
0.13,0.09683972105348691
0.14,0.10008940261779414
0.15,0.1014200298734853
0.16,0.10269601313893881
0.17,0.10775080372212952
0.18,0.11035394114118564
0.19,0.11240244078360068
0.2,0.1138879871910731
0.21,0.11493834155763404
0.22,0.11539301161125222
0.23,0.11699589798071411
0.24,0.12275048561667712
0.25,0.12370103079325914
0.26,0.12532707586592656
0.27,0.12846577750331495
0.28,0.13219663123997846
0.29,0.13390912662292545
0.3,0.13594466969346616
0.31,0.1385298132335977
0.32,0.14087668818466687
0.33,0.14290052636796374
0.34,0.1446307619212566
0.35000000000000003,0.14534987061994403
0.36,0.14615015184496088
0.37,0.14702825897963936
0.38,0.149583303733637
0.39,0.1522559981951128
0.4,0.1543493155802458
0.41000000000000003,0.15527484778570427
0.42,0.15747278578913423
0.43,0.15948678371447342
0.44,0.16201471578579404
0.45,0.16469178743136195
0.46,0.16754238520157266
0.47000000000000003,0.17179463970176484
0.48,0.17438031767060447
0.49,0.17779111623019647
0.5,0.17910417407927132
0.51,0.1809842045680371
0.52,0.18201930029028815
0.53,0.184782299208613
0.54,0.18761768999329453
0.55,0.18992220530449605
0.56,0.19375200302894907
0.5700000000000001,0.19603402861185834
0.58,0.19898753764408858
0.59,0.20184299002495112
0.6,0.20419331710227187
0.61,0.20876962296676077
0.62,0.21353818111783077
0.63,0.21522860020194687
0.64,0.21789516420867172
0.65,0.22688550531473864
0.66,0.23134080342651794
0.67,0.2333707712614249
0.68,0.2354433595182687
0.6900000000000001,0.23860587125119487
0.7000000000000001,0.23994294762339616
0.71,0.24167324390541658
0.72,0.2448194793893827
0.73,0.24932149118021765
0.74,0.25205980485715695
0.75,0.256005960672898
0.76,0.2639325747356968
0.77,0.27263075041427387
0.78,0.2775436587297969
0.79,0.2812985390508638
0.8,0.28926282856471336
0.81,0.30356582526118486
0.8200000000000001,0.3104894000292468
0.8300000000000001,0.3144033080542601
0.84,0.32873425724433986
0.85,0.35504631242135726
0.86,0.36612508593579474
0.87,0.3931788844845647
0.88,0.4107281919328474
0.89,0.42315216416918217
0.9,0.48589079880720343
0.91,0.5390119926337309
0.92,0.6639532768731955
0.93,0.7299522888774721
0.9400000000000001,0.8489921422627614
0.9500000000000001,1.1351730521709906
0.96,1.3993443750533796
0.97,1.9354199429684111
0.98,3.4532895728403497
0.99,14.259242906371245
1.0,39.33737374272478
