Request Id,request_scheduling_delay
5,0.7107150518751129
6,0.6711331581511786
11,5.350771823610201
4,0.5995037298702525
15,15.849087886248888
1,0.0
2,0.26498972065567095
7,0.745370310118386
9,3.789493145743587
16,16.23948010281169
8,2.0013034192714576
29,22.0704640660702
34,23.627182035057714
14,15.813783744856016
12,5.838910769998827
17,16.696293703899762
10,4.322543804733437
3,0.3855284815452866
37,25.251944958607993
20,18.568706144855106
18,16.721352733468617
13,15.632601965158692
21,19.482692829216916
58,29.422075290191188
38,25.330837305353064
23,21.314134911221778
33,23.43649473596938
42,25.378418284136192
32,22.502841510687176
45,26.70653248130466
22,21.337163382445098
57,28.85198539621852
43,26.120976622249074
53,27.80612992473281
44,26.866100638839725
48,27.384665171732593
36,24.100828463053666
49,27.273642279478867
30,22.33066347368787
65,31.52938984356323
31,22.79164066945301
40,25.451322393451925
66,32.77807009246699
52,27.533564382345762
39,25.358083147083406
59,29.687326758732468
47,27.014566556519522
85,38.78475465986375
55,28.05230577979112
41,25.492056774983176
28,21.744774717114165
62,30.55242540443269
60,29.8080874672333
19,17.307888617964377
72,34.13112136335929
24,21.369670326689345
67,32.85117935987325
77,34.676701605844364
75,34.619118523403394
61,29.72383485381686
71,33.698975988129945
70,33.23116509345647
103,43.938789790197234
63,30.92312993987088
78,34.62209910265996
69,32.964274113648344
84,37.586746049099176
87,39.820233186399236
83,36.79187026608769
100,43.7166801550107
122,46.467679099720115
130,48.526696089235294
114,45.82721079276527
81,35.411874912874865
92,40.596100366797145
116,46.32771858462117
90,39.89865677131284
115,46.373224607631705
82,36.42365560110213
117,46.23178024025202
105,43.6191368285808
113,45.42618566924706
149,50.65950309247828
86,39.29219608146823
134,50.23705213447839
110,44.69329015395914
147,50.44200956687061
99,44.04068604180392
104,43.6716955006428
160,51.857731170627446
106,44.173985453493295
123,46.82406799762198
108,44.25677400415731
102,43.48301729850101
101,43.46919865504675
152,50.76760599172435
171,53.18038279262896
127,48.56553112723074
107,44.16141971298859
121,46.32360913389971
128,48.59907105210425
126,48.52611728424119
155,51.99721994489172
136,50.18977019138531
138,49.78745211809831
118,46.56881054839451
158,51.844167332671304
132,48.679225851331935
157,51.87486812988862
141,50.02251920240014
153,50.88173210761201
154,51.42670707215416
125,47.73494498166948
143,49.803626764395624
150,50.993838681626514
142,50.097314530897464
148,50.40210022715664
133,49.2667811697891
173,53.594011798633744
164,52.06437212149683
131,48.86699730287199
140,50.04774731117178
197,58.17286396171087
165,52.7037199471944
163,52.016407509955656
184,55.54855260564939
176,54.73236285517248
181,54.03867731885621
185,55.61154799487028
175,54.67764597323338
183,55.28921494699624
189,55.90457087388894
174,53.94204721908733
172,53.54391467286381
187,55.47230846001684
207,61.05369426541036
177,55.082945345079224
169,52.31537744219622
227,63.00041411836982
235,62.99339938881239
196,58.20915166787749
161,52.17449133609149
182,54.758085648253655
162,51.97162694211994
205,60.68024348047928
192,56.03965984216865
146,50.43092902358123
198,58.429616448394924
239,63.33831599818892
206,60.709372486170764
