cdf,prefill_e2e_time
0.0,0.3644838595468453
0.01,0.7724360126441746
0.02,1.8173473472662203
0.03,4.8974437483118685
0.04,15.879103990753823
0.05,16.348515429373865
0.06,17.505152324318804
0.07,20.985386177368998
0.08,21.92136382946573
0.09,22.657869706233782
0.1,23.56231745239596
0.11,25.3132667784152
0.12,25.568528389172783
0.13,26.078393776697048
0.14,27.128658068212083
0.15,27.505352292910324
0.16,28.468675146191742
0.17,29.72582385179479
0.18,30.4818114189303
0.19,32.48044039694323
0.2,33.158755774431796
0.21,34.351450214246974
0.22,34.97337506121784
0.23,36.964804937807024
0.24,39.1744518818843
0.25,40.45963046155245
0.26,43.704827218993486
0.27,44.01831627014709
0.28,44.257306338279086
0.29,44.88630466328694
0.3,46.24606369797027
0.31,46.611983406268294
0.32,46.78571692725835
0.33,48.64305363401839
0.34,48.673841260172985
0.35000000000000003,49.29650858733027
0.36,50.194001532017026
0.37,50.29799613188844
0.38,50.51900302272283
0.39,50.76108434028736
0.4,51.244872587302716
0.41000000000000003,52.02981677823054
0.42,52.088071715056095
0.43,52.25291706648254
0.44,52.93850118875942
0.45,53.666284087384874
0.46,54.75601363579026
0.47000000000000003,55.17775851319444
0.48,55.64996301749355
0.49,56.10469881296512
0.5,57.28950129477798
0.51,58.30426580873114
0.52,59.49397883273444
0.53,60.260183821524194
0.54,61.244451590411664
0.55,62.107146679588006
0.56,62.770667290748925
0.5700000000000001,63.35103727008832
0.58,63.36583230802391
0.59,63.50868898989609
0.6,63.68020102783518
0.61,63.75441096397816
0.62,64.38965602583875
0.63,65.1991036098272
0.64,65.37813096080092
0.65,65.74497769040586
0.66,66.6031418544927
0.67,68.0358338348448
0.68,68.90761010918624
0.6900000000000001,69.08451325744426
0.7000000000000001,69.27194598696171
0.71,69.5269302524754
0.72,69.67087612109977
0.73,69.88934750760504
0.74,70.36292750699734
0.75,77.87542584049548
0.76,85.24418180692247
0.77,85.32852069360457
0.78,85.61434205642486
0.79,85.88953546639792
0.8,86.00517035219892
0.81,86.19255177550923
0.8200000000000001,86.62827935671959
0.8300000000000001,87.15454039594118
0.84,87.39785857419193
0.85,87.49597819106887
0.86,87.57556766660198
0.87,87.67993416693955
0.88,87.81600679520035
0.89,87.91930416769675
0.9,87.9778276940278
0.91,88.12247172461868
0.92,88.18188158839172
0.93,88.2508519618092
0.9400000000000001,88.42127816404842
0.9500000000000001,88.57362604801422
0.96,88.76945694310535
0.97,88.80739639009693
0.98,88.92331863225489
0.99,89.20735992056076
1.0,105.19409999783937
