cdf,request_e2e_time
0.0,1.1214589084413478
0.01,11.633002336062445
0.02,20.204884232274434
0.03,21.562219485929667
0.04,23.24763400621955
0.05,27.283505022346965
0.06,29.21087998674619
0.07,30.660023574740784
0.08,32.589420180674296
0.09,33.20758119215923
0.1,33.57765568780464
0.11,34.653643330760126
0.12,36.744388690785236
0.13,38.58823837181758
0.14,39.15060487289068
0.15,41.01258418200678
0.16,42.07460387742975
0.17,42.444456225112255
0.18,42.99007604550402
0.19,44.391367563654406
0.2,45.72207447949044
0.21,47.63617582717486
0.22,48.48684435388854
0.23,49.45720497263679
0.24,50.4661389719131
0.25,51.54131531510005
0.26,52.40869457405399
0.27,53.24796000180834
0.28,53.67185670161458
0.29,55.404834799003865
0.3,56.191717243902644
0.31,56.64150999550546
0.32,58.59057828528992
0.33,59.18795040121871
0.34,59.76861507695057
0.35000000000000003,60.935845839013695
0.36,61.514398252977514
0.37,61.72242152511257
0.38,61.94837196813203
0.39,62.61786036878844
0.4,63.00613654304486
0.41000000000000003,63.524221081828195
0.42,63.74013855140243
0.43,63.96467809441196
0.44,64.85069790958299
0.45,65.68504714110044
0.46,65.98407737611609
0.47000000000000003,66.55798546851877
0.48,67.93190474151638
0.49,68.78986379288176
0.5,69.53074358643173
0.51,70.0085340735079
0.52,71.09238074139684
0.53,72.30268378064201
0.54,72.97096502096385
0.55,73.87241087014127
0.56,74.81695314872867
0.5700000000000001,75.7078672351799
0.58,76.41208579020984
0.59,76.78559699078535
0.6,77.3343180669703
0.61,77.99991640056292
0.62,78.87166212979766
0.63,79.06014509313107
0.64,79.791628456559
0.65,80.55055685868066
0.66,82.27359044296354
0.67,85.99251962894138
0.68,88.7809503350688
0.6900000000000001,89.18327638831786
0.7000000000000001,89.60097314153852
0.71,91.01590370351988
0.72,91.86574357743136
0.73,92.1557965340198
0.74,92.5460235525531
0.75,93.37939564501548
0.76,93.62394724537876
0.77,93.9983739866624
0.78,94.42969064113868
0.79,95.2787261897062
0.8,95.78847812176318
0.81,96.67270996488442
0.8200000000000001,97.11273777562637
0.8300000000000001,97.73047456028434
0.84,98.2999508706801
0.85,98.46969663630742
0.86,99.23048914953318
0.87,99.39559378850642
0.88,99.91691046220879
0.89,100.25304779612073
0.9,101.70984501048146
0.91,103.42043801472884
0.92,106.02717259571857
0.93,107.32402264408222
0.9400000000000001,107.8023439742815
0.9500000000000001,108.46780509151469
0.96,108.7384003148085
0.97,109.01578393062017
0.98,110.53211093147932
0.99,112.55905548534128
1.0,131.0397502222341
