cdf,request_scheduling_delay
0.0,0.0
0.01,0.5609881851717586
0.02,0.7328944171508076
0.03,4.034696448878917
0.04,8.581144304643583
0.05,15.88812710790517
0.06,16.719348011103108
0.07,19.245056291282847
0.08,21.355367271221876
0.09,22.169339840964916
0.1,22.920611482756286
0.11,24.123850792964753
0.12,25.35372381240655
0.13,25.47820708526255
0.14,26.783125196921493
0.15,27.306949147154985
0.16,27.835671027339806
0.17,29.387869896552832
0.18,29.787866840013354
0.19,31.274760684012442
0.2,32.896417261383284
0.21,33.7940479706804
0.22,34.62428320278733
0.23,36.28200630475032
0.24,38.40139190441908
0.25,39.85944497885603
0.26,43.47362062095212
0.27,43.677993352254305
0.28,44.036610191739655
0.29,44.23856052301122
0.3,45.66680074335798
0.31,46.32533510320272
0.32,46.49195064740197
0.33,47.782415319823784
0.34,48.560870922671285
0.35000000000000003,48.810665867409966
0.36,49.79586293417291
0.37,50.06460016587852
0.38,50.26345982930691
0.39,50.44178795600482
0.4,50.85890688443448
0.41000000000000003,51.68553243367479
0.42,51.9174420072704
0.43,52.02887830895636
0.44,52.34644484259608
0.45,53.50756148484032
0.46,54.01162089092092
0.47000000000000003,54.746253163436315
0.48,55.355128611683654
0.49,55.66429211309364
0.5,56.13422771972108
0.51,58.16748336756559
0.52,58.778520258523436
0.53,59.63167915183815
0.54,60.80578258435785
0.55,61.55163930436257
0.56,62.62486446870604
0.5700000000000001,62.92504921597909
0.58,63.02610623568801
0.59,63.225490407044006
0.6,63.30856441333791
0.61,63.62570426930784
0.62,63.687569989863576
0.63,64.93181939700162
0.64,65.0843874527105
0.65,65.31038505362274
0.66,66.25726446629949
0.67,67.06585405641395
0.68,68.40275741546002
0.6900000000000001,68.81485223413176
0.7000000000000001,68.9432737935236
0.71,69.03890241015532
0.72,69.35374440081752
0.73,69.61796383944922
0.74,69.77121860865687
0.75,77.365428461385
0.76,84.90255638317456
0.77,85.08015147304368
0.78,85.17097977342114
0.79,85.43448708420821
0.8,85.68438747861177
0.81,85.93411353409316
0.8200000000000001,86.26759456227882
0.8300000000000001,86.74786006883342
0.84,86.88224264677021
0.85,87.2091549827021
0.86,87.33963288580675
0.87,87.38618411438401
0.88,87.412668431787
0.89,87.61494542532954
0.9,87.66611852225947
0.91,87.7726408070837
0.92,87.8936517439455
0.93,87.9105454364796
0.9400000000000001,87.9847632804102
0.9500000000000001,88.07765799855311
0.96,88.2147582382241
0.97,88.53810203341766
0.98,88.67076399496041
0.99,88.81357631953925
1.0,89.36975157973802
