cdf,prefill_e2e_time
0.0,0.3644838595468453
0.01,0.3792123046836289
0.02,0.3939407498204124
0.03,0.40866919495719595
0.04,0.42339764009397945
0.05,0.438126085230763
0.06,0.4528545303675465
0.07,0.4675829755043301
0.08,0.48231142064111365
0.09,0.49703986577789716
0.1,0.5117683109146807
0.11,0.5264967560514643
0.12,0.5412252011882478
0.13,0.5559536463250313
0.14,0.5706820914618149
0.15,0.5854105365985984
0.16,0.6001389817353819
0.17,0.6148674268721654
0.18,0.629595872008949
0.19,0.6443243171457326
0.2,0.6590527622825161
0.21,0.6635092390605198
0.22,0.6679657158385235
0.23,0.6724221926165272
0.24,0.676878669394531
0.25,0.6813351461725348
0.26,0.6857916229505384
0.27,0.6902480997285422
0.28,0.6947045765065459
0.29,0.6991610532845496
0.3,0.7036175300625533
0.31,0.7080740068405571
0.32,0.7125304836185609
0.33,0.7169869603965645
0.34,0.7214434371745683
0.35000000000000003,0.7258999139525719
0.36,0.7303563907305757
0.37,0.7348128675085794
0.38,0.7392693442865832
0.39,0.7437258210645868
0.4,0.7481822978425906
0.41000000000000003,0.7496611828914677
0.42,0.7511400679403447
0.43,0.7526189529892218
0.44,0.7540978380380989
0.45,0.755576723086976
0.46,0.757055608135853
0.47000000000000003,0.7585344931847301
0.48,0.7600133782336072
0.49,0.7614922632824842
0.5,0.7629711483313613
0.51,0.7644500333802384
0.52,0.7659289184291155
0.53,0.7674078034779925
0.54,0.7688866885268696
0.55,0.7703655735757466
0.56,0.7718444586246237
0.5700000000000001,0.7733233436735009
0.58,0.7748022287223779
0.59,0.776281113771255
0.6,0.777759998820132
0.61,0.7864740719921487
0.62,0.7951881451641654
0.63,0.8039022183361819
0.64,0.8126162915081987
0.65,0.8213303646802153
0.66,0.8300444378522319
0.67,0.8387585110242486
0.68,0.8474725841962653
0.6900000000000001,0.8561866573682818
0.7000000000000001,0.8649007305402985
0.71,0.873614803712315
0.72,0.8823288768843317
0.73,0.8910429500563484
0.74,0.8997570232283651
0.75,0.9084710964003817
0.76,0.9171851695723983
0.77,0.925899242744415
0.78,0.9346133159164317
0.79,0.9433273890884483
0.8,0.9520414622604649
0.81,0.9581810458563702
0.8200000000000001,0.9643206294522753
0.8300000000000001,0.9704602130481804
0.84,0.9765997966440857
0.85,0.9827393802399909
0.86,0.9888789638358959
0.87,0.9950185474318011
0.88,1.0011581310277065
0.89,1.0072977146236115
0.9,1.0134372982195168
0.91,1.0195768818154218
0.92,1.025716465411327
0.93,1.0318560490072322
0.9400000000000001,1.0379956326031372
0.9500000000000001,1.0441352161990425
0.96,1.0502747997949478
0.97,1.0564143833908528
0.98,1.062553966986758
0.99,1.0686935505826634
1.0,1.0748331341785684
