cdf,decode_time_execution_plus_preemption_normalized
0.0,0.015541924754259787
0.01,0.016098192643144157
0.02,0.016654460532028525
0.03,0.017210728420912893
0.04,0.01776699630979726
0.05,0.01832326419868163
0.06,0.018879532087565997
0.07,0.019435799976450365
0.08,0.019992067865334733
0.09,0.020548335754219098
0.1,0.02110460364310347
0.11,0.021660871531987837
0.12,0.022217139420872205
0.13,0.022773407309756574
0.14,0.02332967519864094
0.15,0.02388594308752531
0.16,0.024442210976409678
0.17,0.024998478865294046
0.18,0.025554746754178414
0.19,0.026111014643062782
0.2,0.02666728253194715
0.21,0.02709828573695744
0.22,0.027529288941967725
0.23,0.027960292146978014
0.24,0.0283912953519883
0.25,0.02882229855699859
0.26,0.029253301762008875
0.27,0.029684304967019164
0.28,0.030115308172029454
0.29,0.03054631137703974
0.3,0.030977314582050025
0.31,0.03140831778706032
0.32,0.031839320992070604
0.33,0.03227032419708089
0.34,0.03270132740209118
0.35000000000000003,0.03313233060710147
0.36,0.033563333812111754
0.37,0.03399433701712204
0.38,0.034425340222132325
0.39,0.03485634342714262
0.4,0.035287346632152904
0.41000000000000003,0.03535714097158274
0.42,0.03542693531101258
0.43,0.03549672965044242
0.44,0.035566523989872256
0.45,0.03563631832930209
0.46,0.035706112668731936
0.47000000000000003,0.03577590700816177
0.48,0.03584570134759161
0.49,0.035915495687021445
0.5,0.03598529002645129
0.51,0.036055084365881125
0.52,0.03612487870531096
0.53,0.0361946730447408
0.54,0.03626446738417064
0.55,0.03633426172360048
0.56,0.036404056063030314
0.5700000000000001,0.03647385040246015
0.58,0.03654364474188999
0.59,0.03661343908131983
0.6,0.03668323342074967
0.61,0.03679359702098078
0.62,0.03690396062121188
0.63,0.03701432422144299
0.64,0.0371246878216741
0.65,0.0372350514219052
0.66,0.037345415022136313
0.67,0.037455778622367424
0.68,0.03756614222259853
0.6900000000000001,0.03767650582282964
0.7000000000000001,0.03778686942306074
0.71,0.03789723302329185
0.72,0.03800759662352296
0.73,0.03811796022375406
0.74,0.03822832382398517
0.75,0.03833868742421628
0.76,0.03844905102444739
0.77,0.0385594146246785
0.78,0.03866977822490961
0.79,0.03878014182514071
0.8,0.03889050542537182
0.81,0.038895901597838255
0.8200000000000001,0.03890129777030468
0.8300000000000001,0.03890669394277111
0.84,0.038912090115237545
0.85,0.03891748628770397
0.86,0.03892288246017041
0.87,0.038928278632636835
0.88,0.03893367480510327
0.89,0.038939070977569705
0.9,0.03894446715003613
0.91,0.03894986332250256
0.92,0.038955259494968995
0.93,0.03896065566743543
0.9400000000000001,0.03896605183990186
0.9500000000000001,0.03897144801236829
0.96,0.03897684418483472
0.97,0.03898224035730115
0.98,0.03898763652976758
0.99,0.03899303270223402
1.0,0.038998428874700446
