cdf,request_e2e_time_normalized
0.0,0.02764682912995739
0.01,0.028217032619472098
0.02,0.028787236108986803
0.03,0.02935743959850151
0.04,0.02992764308801622
0.05,0.030497846577530928
0.06,0.031068050067045633
0.07,0.031638253556560345
0.08,0.03220845704607505
0.09,0.032778660535589754
0.1,0.033348864025104466
0.11,0.03391906751461917
0.12,0.034489271004133876
0.13,0.03505947449364859
0.14,0.03562967798316329
0.15,0.036199881472678
0.16,0.03677008496219271
0.17,0.037340288451707414
0.18,0.03791049194122212
0.19,0.03848069543073683
0.2,0.039050898920251535
0.21,0.039079327631462234
0.22,0.03910775634267293
0.23,0.03913618505388363
0.24,0.03916461376509433
0.25,0.03919304247630503
0.26,0.039221471187515726
0.27,0.039249899898726424
0.28,0.03927832860993712
0.29,0.03930675732114782
0.3,0.03933518603235853
0.31,0.039363614743569225
0.32,0.039392043454779924
0.33,0.03942047216599062
0.34,0.03944890087720132
0.35000000000000003,0.03947732958841202
0.36,0.03950575829962272
0.37,0.039534187010833416
0.38,0.039562615722044114
0.39,0.03959104443325481
0.4,0.03961947314446551
0.41000000000000003,0.03965567121284282
0.42,0.03969186928122013
0.43,0.03972806734959744
0.44,0.039764265417974745
0.45,0.03980046348635206
0.46,0.03983666155472937
0.47000000000000003,0.039872859623106674
0.48,0.039909057691483986
0.49,0.03994525575986129
0.5,0.0399814538282386
0.51,0.040017651896615915
0.52,0.04005384996499322
0.53,0.04009004803337053
0.54,0.04012624610174784
0.55,0.04016244417012515
0.56,0.04019864223850246
0.5700000000000001,0.040234840306879766
0.58,0.04027103837525708
0.59,0.04030723644363438
0.6,0.040343434512011694
0.61,0.04036578661000155
0.62,0.040388138707991406
0.63,0.040410490805981254
0.64,0.04043284290397111
0.65,0.040455195001960965
0.66,0.04047754709995082
0.67,0.04049989919794067
0.68,0.040522251295930525
0.6900000000000001,0.04054460339392038
0.7000000000000001,0.04056695549191024
0.71,0.040589307589900085
0.72,0.04061165968788994
0.73,0.040634011785879796
0.74,0.04065636388386965
0.75,0.0406787159818595
0.76,0.040701068079849356
0.77,0.04072342017783921
0.78,0.04074577227582907
0.79,0.040768124373818916
0.8,0.04079047647180877
0.81,0.05744193445557437
0.8200000000000001,0.07409339243933938
0.8300000000000001,0.09074485042310468
0.84,0.10739630840687026
0.85,0.12404776639063556
0.86,0.14069922437440086
0.87,0.15735068235816616
0.88,0.17400214034193176
0.89,0.19065359832569706
0.9,0.20730505630946236
0.91,0.22395651429322766
0.92,0.24060797227699326
0.93,0.25725943026075854
0.9400000000000001,0.2739108882445236
0.9500000000000001,0.29056234622828914
0.96,0.30721380421205446
0.97,0.32386526219581974
0.98,0.34051672017958534
0.99,0.35716817816335067
1.0,0.37381963614711594
