request_id,outsourced_at,arrived_at,queued_at,was_running,num_prefill_tokens,num_decode_tokens,num_processed_tokens,api_cost_usd,replica_id
178,41.797689,20.026669,20.026669,False,14827,364,0,0.022174,0
257,41.828439,29.884881,29.884881,False,11853,16,0,0.014976,0
326,41.828439,36.993995,36.993995,False,11114,123,0,0.015123,0
166,41.828439,18.187495,18.187495,False,13361,3,0,0.016731,0
339,42.039992,38.371837,38.371837,False,1946,90,0,0.003333,0
168,42.039992,18.615281,18.615281,False,1407,133,0,0.003089,0
139,42.039992,15.402353,15.402353,False,2526,10,0,0.003257,0
337,42.039992,38.199104,38.199104,False,29143,372,0,0.040149,0
319,42.421142,35.716568,35.716568,False,14826,57,0,0.019103,0
109,43.017021,12.179823,12.179823,False,14058,17,0,0.017742,0
333,43.050293,37.803382,37.803382,False,15880,23,0,0.020080,0
314,43.050293,35.361567,35.361567,False,15492,32,0,0.019685,0
268,43.695000,30.726045,30.726045,False,15686,13,0,0.019738,0
342,43.816510,39.108805,39.108805,False,35638,618,0,0.050728,0
382,44.145094,44.131837,44.131837,False,81957,365,0,0.106096,0
96,44.433148,10.385199,10.385199,False,82788,683,0,0.110315,0
238,46.034202,27.728123,27.728123,False,90379,556,0,0.118534,0
95,46.126114,10.260822,10.260822,False,17965,35,0,0.022806,0
156,46.462187,17.145856,17.145856,False,19232,109,0,0.025130,0
375,46.547777,43.027502,43.027502,False,17149,3,0,0.021466,0
313,46.577142,35.304305,35.304305,False,20699,124,0,0.027114,0
199,47.066134,22.838634,22.838634,False,17123,24,0,0.021644,0
111,47.488008,12.546992,12.546992,False,16976,182,0,0.023040,0
284,48.030713,31.832932,31.832932,False,19597,247,0,0.026966,0
343,48.516792,39.310539,39.310539,False,19419,327,0,0.027544,0
242,48.665886,28.165100,28.165100,False,21041,362,0,0.029921,0
414,48.945947,48.934739,48.934739,False,85911,435,0,0.111739,0
416,48.973740,48.972858,48.972858,False,69479,505,0,0.091899,0
419,49.211221,49.207207,49.207207,False,52339,381,0,0.069234,0
353,49.441807,40.584653,40.584653,False,25175,110,0,0.032569,0
366,49.664800,42.021451,42.021451,False,26670,3,0,0.033368,0
381,49.664800,43.787954,43.787954,False,27082,655,0,0.040403,0
422,50.009389,49.647180,49.647180,False,40691,222,0,0.053084,0
359,50.257687,41.327563,41.327563,False,1520,39,0,0.002290,0
418,50.257687,49.179594,49.179594,False,1694,27,0,0.002387,0
387,50.257687,44.995011,44.995011,False,1624,25,0,0.002280,0
417,50.257687,48.992151,48.992151,False,2416,4,0,0.003060,0
421,50.257687,49.642576,49.642576,False,22304,216,0,0.030040,0
306,50.461516,34.876669,34.876669,False,21910,384,0,0.031227,0
376,50.461516,43.047491,43.047491,False,20934,459,0,0.030758,0
361,51.129492,41.776607,41.776607,False,24423,383,0,0.034359,0
401,51.400632,46.555849,46.555849,False,22996,504,0,0.033785,0
93,51.657671,10.156006,10.156006,False,21606,563,0,0.032637,0
384,51.813133,44.402864,44.402864,False,24592,422,0,0.034960,0
440,54.210681,51.776426,51.776426,False,32100,582,0,0.045945,0
98,54.509188,10.452806,10.452806,True,34024,87701,0,0.919540,0
427,54.509188,50.007069,50.007069,False,32639,537,0,0.046169,0
309,55.404792,35.103743,35.103743,False,27240,370,0,0.037750,0
395,55.768600,46.023608,46.023608,False,121810,614,0,0.158403,0
400,55.768600,46.510920,46.510920,False,18715,359,0,0.026984,0
398,55.860529,46.361238,46.361238,False,25494,480,0,0.036667,0
460,55.860529,54.302621,54.302621,False,21733,367,0,0.030836,0
200,55.860529,22.885076,22.885076,False,20490,448,0,0.030093,0
474,55.891868,55.868020,55.868020,False,78311,466,0,0.102549,0
429,56.054699,50.251084,50.251084,False,28446,300,0,0.038558,0
430,56.262388,50.452868,50.452868,False,29153,542,0,0.041861,0
433,56.559780,51.115976,51.115976,False,25102,540,0,0.036778,0
151,56.645302,16.589113,16.589113,False,9933,17,0,0.012586,0
479,56.765594,56.267856,56.267856,False,21081,12,0,0.026471,0
473,56.991956,55.850023,55.850023,False,27411,36,0,0.034624,0
324,57.164233,36.625894,36.625894,False,24495,553,0,0.036149,0
119,57.767200,13.403432,13.403432,False,23891,616,0,0.036024,0
179,58.047093,20.304499,20.304499,False,103381,401,0,0.133236,0
491,61.002296,57.135621,57.135621,False,21876,347,0,0.030815,0
457,62.184681,53.907859,53.907859,False,23192,532,0,0.034310,0
434,62.990098,51.343481,51.343481,False,1444,40,0,0.002205,0
450,63.020627,53.042335,53.042335,False,22180,689,0,0.034615,0
472,64.915960,55.834155,55.834155,False,24573,810,0,0.038816,0
456,65.650952,53.532859,53.532859,False,1581,27,0,0.002246,0
477,66.182506,56.023983,56.023983,False,25099,436,0,0.035734,0
500,68.193670,58.078171,58.078171,False,16109,138,0,0.021516,0
487,69.088146,56.741844,56.741844,False,21418,319,0,0.029962,0
252,69.193078,29.356606,29.356606,False,20228,445,0,0.029735,0
483,69.885720,56.541503,56.541503,False,20490,3,0,0.025643,0
415,70.497530,48.938417,48.938417,False,19915,310,0,0.027994,0
331,71.849697,37.626765,37.626765,False,20663,662,0,0.032449,0
241,73.494103,27.965894,27.965894,False,7702,26,0,0.009887,0
350,74.018460,40.337437,40.337437,False,19965,510,0,0.030056,0
484,74.312644,56.589168,56.589168,False,18148,9,0,0.022775,0
405,76.316219,47.448807,47.448807,False,25776,2000,0,0.052220,0
245,77.640125,28.409213,28.409213,False,18593,428,0,0.027521,0
431,79.307451,50.781399,50.781399,False,14556,3,0,0.018225,0
360,80.441487,41.441972,41.441972,False,14643,267,0,0.020974,0
507,80.751303,59.261911,59.261911,False,21271,502,0,0.031609,0
212,82.073454,24.109057,24.109057,False,18095,464,0,0.027259,0
363,82.553604,41.808117,41.808117,False,14888,241,0,0.021020,0
213,83.064774,24.136915,24.136915,False,18291,576,0,0.028624,0
411,83.799816,48.507448,48.507448,False,16472,336,0,0.023950,0
229,84.272360,26.326415,26.326415,False,13634,172,0,0.018763,0
410,84.629485,48.370489,48.370489,False,18878,533,0,0.028928,0
290,85.320751,32.176992,32.176992,False,14946,385,0,0.022532,0
221,86.753666,25.135989,25.135989,False,17494,526,0,0.027127,0
448,87.762361,52.915590,52.915590,False,19549,430,0,0.028736,0
308,88.365719,35.065009,35.065009,False,9044,38,0,0.011685,0
444,88.733352,52.228231,52.228231,False,12609,28,0,0.016041,0
396,89.152111,46.099323,46.099323,False,11808,48,0,0.015240,0
403,89.570650,47.059158,47.059158,False,10982,62,0,0.014348,0
282,90.003255,31.763303,31.763303,False,24644,2000,0,0.050805,0
255,90.884473,29.501582,29.501582,False,17218,445,0,0.025972,0
291,91.743935,32.401056,32.401056,False,17700,595,0,0.028075,0
509,92.697370,59.574143,59.574143,False,17222,484,0,0.026368,0
260,93.692394,30.020205,30.020205,False,18381,881,0,0.031786,0
436,95.003146,51.376775,51.376775,False,16028,464,0,0.024675,0
441,95.003146,52.014512,52.014512,False,15694,585,0,0.025468,0
424,95.003146,49.654491,49.654491,False,8979,5,0,0.011274,0
277,95.003146,31.146910,31.146910,False,14254,304,0,0.020858,0
494,95.080719,57.445732,57.445732,False,2723,32,0,0.003724,0
465,95.107856,54.945998,54.945998,False,14612,381,0,0.022075,0
493,95.280358,57.398218,57.398218,False,9708,46,0,0.012595,0
461,95.341870,54.408821,54.408821,False,10129,10,0,0.012761,0
428,95.509044,50.243717,50.243717,False,10065,71,0,0.013291,0
355,95.909562,40.769274,40.769274,False,13257,347,0,0.020041,0
512,96.538432,59.829523,59.829523,False,1413,4,0,0.001806,0
409,96.572035,47.995489,47.995489,False,16612,676,0,0.027525,0
379,98.193419,43.523785,43.523785,False,10065,61,0,0.013191,0
305,98.411823,34.798996,34.798996,False,10869,35,0,0.013936,0
323,98.792741,36.530062,36.530062,False,5752,111,0,0.008300,0
511,98.792741,59.598883,59.598883,False,16477,340,0,0.023996,0
315,99.574962,35.418607,35.418607,False,14207,527,0,0.023029,0
310,99.889957,35.122563,35.122563,False,13100,387,0,0.020245,0
295,100.600393,32.976190,32.976190,False,14142,510,0,0.022777,0
371,101.454302,42.862835,42.862835,False,12179,324,0,0.018464,0
327,122.548860,37.197950,37.197950,True,111595,4823,0,0.187724,0
404,122.548860,47.073807,47.073807,False,16490,210,0,0.022713,0
413,123.353629,48.650570,48.650570,False,7161,22,0,0.009171,0
497,123.463622,57.809446,57.809446,False,4614,1,0,0.005777,0
399,123.463622,46.437925,46.437925,False,4143,22,0,0.005399,0
406,123.625744,47.713010,47.713010,False,2552,4,0,0.003230,0
351,123.625744,40.457130,40.457130,False,10560,172,0,0.014920,0
340,124.068855,38.715329,38.715329,False,4320,16,0,0.005560,0
452,124.068855,53.317171,53.317171,False,6726,18,0,0.008587,0
358,124.068855,41.242866,41.242866,False,9286,8,0,0.011688,0
492,124.068855,57.266118,57.266118,False,10486,279,0,0.015898,0
388,124.068855,45.370011,45.370011,False,3825,52,0,0.005301,0
502,124.118772,58.516869,58.516869,False,12899,415,0,0.020274,0
392,124.118772,45.766307,45.766307,False,12495,450,0,0.020119,0
498,124.118772,57.932387,57.932387,False,7039,19,0,0.008989,0
469,128.380205,55.600362,55.600362,False,11688,349,0,0.018100,0
499,154.373339,57.988302,57.988302,False,9319,423,0,0.015879,0
482,154.373339,56.430569,56.430569,False,3903,369,0,0.008569,0
505,154.545464,59.013620,59.013620,False,3174,394,0,0.007908,0
481,154.545464,56.399891,56.399891,False,3956,421,0,0.009155,0
480,154.631866,56.334194,56.334194,False,2310,323,0,0.006117,0
488,154.893204,56.773801,56.773801,False,1728,60,0,0.002760,0
504,154.893204,58.921803,58.921803,False,2629,508,0,0.008366,0
486,154.893204,56.661506,56.661506,False,2094,125,0,0.003868,0
485,155.158746,56.593759,56.593759,False,4389,468,0,0.010166,0
475,155.337292,55.908749,55.908749,False,2275,509,0,0.007934,0
501,155.516958,58.244982,58.244982,False,2414,661,0,0.009628,0
476,155.516958,55.954177,55.954177,False,4220,589,0,0.011165,0
489,155.698197,56.880014,56.880014,False,1597,342,0,0.005416,0
495,155.789468,57.639293,57.639293,False,5752,535,0,0.012540,0
506,155.789468,59.214719,59.214719,False,5661,510,0,0.012176,0
496,155.789468,57.738869,57.738869,False,4726,606,0,0.011967,0
510,155.789468,59.589535,59.589535,False,6234,515,0,0.012942,0
508,155.789468,59.488955,59.488955,False,8863,331,0,0.014389,0
503,155.789468,58.834248,58.834248,False,1413,240,0,0.004166,0
478,155.789468,56.142001,56.142001,False,10025,476,0,0.017291,0
490,156.531012,56.984287,56.984287,False,11762,703,0,0.021733,0
