Request Id,prefill_e2e_time_normalized
4,0.00014780433638319148
5,0.00017808482271987748
10,0.00044113971932108095
3,0.00026701723691741275
14,0.0020805640975476163
0,5.0135331436980095e-05
1,8.412723542028543e-05
6,9.449167514175897e-05
8,0.0004023482704314404
15,0.0016949334695250246
7,0.00014054040357592027
24,0.0014595576163590187
13,0.006319188240809254
26,0.01718310555366787
11,0.00018078804728392168
16,0.011741732220245651
9,0.0003032152831447045
2,0.00010038203392102891
28,0.003565465969336781
33,0.003150152658076897
19,0.0011505389590337727
17,0.001314852618535719
12,0.0023494116739386124
20,0.0007979742568089957
36,0.011479399234140727
25,0.000579656289753899
22,0.0033528650308018927
21,0.003305389417458951
34,0.0011636265278059687
32,0.006664513702176863
31,0.0018034248212526465
45,0.0017177225893607675
37,0.01983424823573591
41,0.002269152450345649
44,0.003359792854784454
42,0.0026680299994945294
43,0.021337039108684168
29,0.0025868872291224315
35,0.0018726373046771777
30,0.014086411924674502
47,0.02519774918878185
18,0.0008913649727719313
57,0.00871258070401171
48,0.006047639271780888
23,0.001863117297234066
52,0.004359685427819397
39,0.012674862273610438
27,0.004377502118594222
38,0.00781499009260475
49,0.0015486512058596532
56,0.004020805845589372
40,0.013402536320148248
63,0.03444137586962124
46,0.005051028957432628
67,0.0021746734884255246
51,0.005088171181658298
64,0.0024630253466034874
65,0.01348187755142556
54,0.0026963721771755067
58,0.016319824272364412
73,0.0020842958117664443
50,0.0010424575931583457
55,0.001623557620211046
61,0.005676669857190063
59,0.03232889100064566
53,0.001735330967964525
71,0.004209086668903153
66,0.01576305544531892
60,0.003256966402396034
79,0.04337039097144136
70,0.0059382555741533585
62,0.0033818412112460033
69,0.005838489359910847
84,0.007852076809700776
75,0.001626124607269602
74,0.0216313364190913
76,0.031039089854226588
68,0.008047406400299939
88,0.006526720993939624
77,0.0032855893673354912
72,0.001921073226058566
83,0.0036381386149160833
86,0.013417426882186383
78,0.0017880290254681814
82,0.004874665231033911
94,0.004598652926955912
80,0.00393878111025223
81,0.006655630457604916
87,0.0016484801750286525
85,0.006011396563149654
89,0.005140398256129906
91,0.004438666248285602
90,0.0015289431489071787
93,0.0027371866664579123
92,0.003675249236079981
102,0.04934066313805862
108,0.007995275431308534
99,0.0772429827362405
96,0.0035246031574851884
110,0.006717266297894944
95,0.0011084951726300942
113,0.011975413616029747
104,0.009208643617509537
115,0.06789967093834691
114,0.028868854373778962
109,0.007956678455057582
98,0.06031877341981279
116,0.01296400892668132
119,0.0014751888419138358
103,0.037528153028108274
112,0.012906669617882513
105,0.06926738153624931
97,0.0009128337404937961
107,0.008913116574983473
101,0.012104944926607446
121,0.019767222195447375
100,0.032431334301412144
111,0.0049601483353418395
106,0.038161064899760365
117,0.08301146135763941
122,0.008187371634937707
118,0.004971562919662549
120,0.022820096807905824
123,0.0019626628197540806
126,0.09758360845354339
127,0.09835828101389713
125,0.0575284291990926
124,0.010111653464537492
