cdf,request_scheduling_delay
0.0,0.0
0.01,0.39476842928097833
0.02,0.606370934260273
0.03,1.3616036529528244
0.04,3.906518103957163
0.05,5.759082029753575
0.06,14.7395524422973
0.07,15.266908935871507
0.08,15.861105478932233
0.09,17.819311300005104
0.1,19.62629594407705
0.11,20.381704729302864
0.12,24.814193647066062
0.13,25.33048129639866
0.14,25.799868384633807
0.15,26.648163067063983
0.16,29.146016279771978
0.17,29.831707866955757
0.18,29.916784728186073
0.19,30.493380599230534
0.2,31.190773622024217
0.21,32.65374105283976
0.22,32.996335082448084
0.23,37.0990477513797
0.24,38.26235565981611
0.25,40.91978448982665
0.26,42.92869497436173
0.27,43.14550094088235
0.28,44.11017172427337
0.29,44.880073399626426
0.3,45.95580422715197
0.31,47.66223935246352
0.32,48.5048696097871
0.33,50.820914979944334
0.34,53.25577487518764
0.35000000000000003,55.92926051761903
0.36,58.98239863685333
0.37,60.083366204918995
0.38,61.97484925284871
0.39,62.943078306333746
0.4,66.70372223343102
0.41000000000000003,70.35556988669394
0.42,74.09288147117024
0.43,77.72434415182514
0.44,96.88300314741174
0.45,97.02613609903737
0.46,97.25691922532668
0.47000000000000003,97.54208430345734
0.48,97.6660415494804
0.49,98.40112717591755
0.5,100.51721975597331
0.51,101.12569008805659
0.52,101.30613693418975
0.53,108.6178763269267
0.54,109.42910061981794
0.55,110.86324638765653
0.56,110.92536364325024
0.5700000000000001,112.83436661721453
0.58,113.56306906513444
0.59,115.55780031651788
0.6,117.9281246374835
0.61,118.21091614299095
0.62,118.3419951126436
0.63,119.75544941944078
0.64,121.23132125252636
0.65,121.70679271802959
0.66,122.15245904432359
0.67,122.81625948459569
0.68,123.59155886455572
0.6900000000000001,124.43129983756023
0.7000000000000001,124.58357456866047
0.71,124.65265839485376
0.72,125.21317115334983
0.73,126.23181035915663
0.74,127.45020442477953
0.75,129.5358253892055
0.76,129.99174685244105
0.77,130.31075520902584
0.78,130.84838560814006
0.79,131.51560960278724
0.8,131.80464153619826
0.81,132.57432127298813
0.8200000000000001,133.16022025171318
0.8300000000000001,133.3151409884346
0.84,134.89285213180693
0.85,135.3922403639102
0.86,136.2596216050791
0.87,136.7794097141392
0.88,137.2312882138492
0.89,138.2485995922663
0.9,139.2257970793282
0.91,141.2911096408516
0.92,142.67309710815496
0.93,142.97232060149707
0.9400000000000001,146.08944432504356
0.9500000000000001,147.3697931774761
0.96,149.80639707209897
0.97,150.0914384841314
0.98,150.69499419989285
0.99,153.5246899345806
1.0,160.10151011639798
