cdf,batch_num_tokens,replica
0.0,13.874292528934198,0
0.01,21.116435486210914,0
0.02,21.116435486210914,0
0.03,21.116435486210914,0
0.04,21.97824287264948,0
0.05,21.97824287264948,0
0.06,21.97824287264948,0
0.07,22.875222481777087,0
0.08,22.875222481777087,0
0.09,22.875222481777087,0
0.1,22.875222481777087,0
0.11,22.875222481777087,0
0.12,22.875222481777087,0
0.13,23.808809768044906,0
0.14,23.808809768044906,0
0.15,23.808809768044906,0
0.16,23.808809768044906,0
0.17,23.808809768044906,0
0.18,23.808809768044906,0
0.19,23.808809768044906,0
0.2,23.808809768044906,0
0.21,23.808809768044906,0
0.22,24.78049876990369,0
0.23,24.78049876990369,0
0.24,24.78049876990369,0
0.25,24.78049876990369,0
0.26,24.78049876990369,0
0.27,24.78049876990369,0
0.28,25.791844500743554,0
0.29,25.791844500743554,0
0.3,25.791844500743554,0
0.31,25.791844500743554,0
0.32,25.791844500743554,0
0.33,26.84446543741302,0
0.34,26.84446543741302,0
0.35000000000000003,26.84446543741302,0
0.36,26.84446543741302,0
0.37,26.84446543741302,0
0.38,26.84446543741302,0
0.39,26.84446543741302,0
0.4,27.940046110299996,0
0.41000000000000003,27.940046110299996,0
0.42,27.940046110299996,0
0.43,27.940046110299996,0
0.44,29.080339799119507,0
0.45,29.080339799119507,0
0.46,29.080339799119507,0
0.47000000000000003,29.080339799119507,0
0.48,30.267171338722385,0
0.49,30.267171338722385,0
0.5,30.267171338722385,0
0.51,30.878629345565244,0
0.52,30.878629345565244,0
0.53,30.878629345565244,0
0.54,30.878629345565244,0
0.55,32.13885296950424,0
0.56,32.13885296950424,0
0.5700000000000001,32.13885296950424,0
0.58,32.788122726463925,0
0.59,32.788122726463925,0
0.6,34.12627690364846,0
0.61,34.12627690364846,0
0.62,34.12627690364846,0
0.63,34.8156966390757,0
0.64,34.8156966390757,0
0.65,34.8156966390757,0
0.66,36.236600491297956,0
0.67,36.96865302647569,0
0.68,36.96865302647569,0
0.6900000000000001,37.71549450175803,0
0.7000000000000001,39.254745374189746,0
0.71,39.254745374189746,0
0.72,40.047770533264284,0
0.73,40.85681640262316,0
0.74,41.682206632979195,0
0.75,43.38334760361396,0
0.76,44.25977886833345,0
0.77,46.06611613466682,0
0.78,46.99674474344797,0
0.79,48.91478350453145,0
0.8,49.90296094906744,0
0.81,50.91110157430113,0
0.8200000000000001,50.91110157430113,0
0.8300000000000001,51.93960867681227,0
0.84,52.98889370058625,0
0.85,54.0593764016082,0
0.86,1022.6790794013975,0
0.87,1022.6790794013975,0
0.88,1022.6790794013975,0
0.89,1022.6790794013975,0
0.9,1022.6790794013975,0
0.91,1022.6790794013975,0
0.92,1022.6790794013975,0
0.93,1022.6790794013975,0
0.9400000000000001,1022.6790794013975,0
0.9500000000000001,1022.6790794013975,0
0.96,1022.6790794013975,0
0.97,1022.6790794013975,0
0.98,1022.6790794013975,0
0.99,1022.6790794013975,0
1.0,1022.6790794013975,0
