cdf,request_model_execution_time_normalized
0.0,0.017025916000358195
0.01,0.017405701168770632
0.02,0.01746630936644461
0.03,0.017664453538022432
0.04,0.018018567237492927
0.05,0.01816843942968922
0.06,0.019042981384965203
0.07,0.019719904171294777
0.08,0.02038001062660748
0.09,0.02140512012785012
0.1,0.022205477867664972
0.11,0.022846510755702973
0.12,0.023947323164496263
0.13,0.024132863196678643
0.14,0.02460795254577151
0.15,0.024839159222814485
0.16,0.02561505986476019
0.17,0.02621252996837312
0.18,0.02693154182183722
0.19,0.027516987777319625
0.2,0.029474864321537047
0.21,0.031456025770590215
0.22,0.03443340079639977
0.23,0.03554434600167745
0.24,0.035903407754421995
0.25,0.03820547341388707
0.26,0.0388427727129047
0.27,0.04072174945408674
0.28,0.0460191748874215
0.29,0.04842380113478406
0.3,0.049250057597698176
0.31,0.04972077431456596
0.32,0.05023682539085533
0.33,0.051158013994311934
0.34,0.05164833314986146
0.35000000000000003,0.05181143169395438
0.36,0.051939593723654566
0.37,0.052855262768099556
0.38,0.053422203123850445
0.39,0.0537852779130753
0.4,0.054957945516815064
0.41000000000000003,0.05562271188951186
0.42,0.05593251769721801
0.43,0.056607117656726005
0.44,0.05687742925264847
0.45,0.057344958521325345
0.46,0.0589136802420816
0.47000000000000003,0.05989779507838386
0.48,0.060308830775049234
0.49,0.06144864084943508
0.5,0.06275260243754271
0.51,0.06320443736840003
0.52,0.06356893722645815
0.53,0.0637740132710337
0.54,0.06421751027371501
0.55,0.06439668555915758
0.56,0.06445691310623405
0.5700000000000001,0.06456538079836621
0.58,0.06476770109433515
0.59,0.06486877641585356
0.6,0.06508280056335804
0.61,0.06537991088863944
0.62,0.06585615726518805
0.63,0.06597626134558035
0.64,0.0662844869315607
0.65,0.06632022301974488
0.66,0.06653891261151726
0.67,0.06674382883330972
0.68,0.06716191178648029
0.6900000000000001,0.06782560178579998
0.7000000000000001,0.06797403172673688
0.71,0.06837613760924327
0.72,0.06903953250046249
0.73,0.06957259266068092
0.74,0.06999875060703208
0.75,0.07021376205383895
0.76,0.07047109161417443
0.77,0.07067867836351971
0.78,0.07108596709285672
0.79,0.07170593574457156
0.8,0.07233906630803841
0.81,0.07277193017237323
0.8200000000000001,0.07464663783662875
0.8300000000000001,0.07508919445242751
0.84,0.07590800606609285
0.85,0.07689777405301919
0.86,0.07807026412411959
0.87,0.07831466921980759
0.88,0.07868672726948489
0.89,0.08124261092520417
0.9,0.0828636166262376
0.91,0.08344680347344033
0.92,0.0840130265283442
0.93,0.08418143819997459
0.9400000000000001,0.08508805153706726
0.9500000000000001,0.08636614344564376
0.96,0.09906078509993829
0.97,0.10810375945130928
0.98,0.14134284460989135
0.99,0.4694097930286424
1.0,0.6771115413733267
