cdf,prefill_e2e_time_normalized
0.0,4.990017363609863e-05
0.01,8.653574978844601e-05
0.02,0.00011947933817661833
0.03,0.00015427258081401502
0.04,0.00022037542775534777
0.05,0.0003351606210514091
0.06,0.0004763957551174539
0.07,0.0007697314838118482
0.08,0.0009876894265897745
0.09,0.0010734858421736064
0.1,0.001238920162486886
0.11,0.0014368221843581274
0.12,0.0015393216962320913
0.13,0.0015836535402091391
0.14,0.0016453334236523696
0.15,0.0016996497137835348
0.16,0.0018480855162642347
0.17,0.0019266996839133097
0.18,0.00214952015294991
0.19,0.0022911190319817223
0.2,0.0024020222340385053
0.21,0.002756276015949027
0.22,0.0029001116955284065
0.23,0.0029334549690280035
0.24,0.002975571618213695
0.25,0.0031061418996078554
0.26,0.003537857266464394
0.27,0.0036134603523211655
0.28,0.0038091397941945235
0.29,0.0041968674383267325
0.3,0.004644314791782723
0.31,0.004996895250951658
0.32,0.005155137233471856
0.33,0.005353976384980871
0.34,0.005679349466149593
0.35000000000000003,0.005792607700516516
0.36,0.005900092866202688
0.37,0.005974080969438513
0.38,0.0064415032818095986
0.39,0.006868772789102131
0.4,0.007067122365840789
0.41000000000000003,0.007249191428134242
0.42,0.0076970053850500325
0.43,0.007995650585828884
0.44,0.008465198656154726
0.45,0.009204268062916035
0.46,0.009532961578402646
0.47000000000000003,0.009665648259401211
0.48,0.009992303313371882
0.49,0.010307176770545651
0.5,0.010581669015043402
0.51,0.010905659839937274
0.52,0.011333302689253979
0.53,0.011773793952904135
0.54,0.011880236603428998
0.55,0.012381424114021078
0.56,0.012530424054152129
0.5700000000000001,0.01339406734972317
0.58,0.013923334228342266
0.59,0.01438469130015042
0.6,0.014443962279976153
0.61,0.014986229358483944
0.62,0.015592420610586025
0.63,0.016468177051842437
0.64,0.017004015410807358
0.65,0.01835135718731022
0.66,0.019022177010081555
0.67,0.020017437673939403
0.68,0.021026153152867686
0.6900000000000001,0.022252606758919456
0.7000000000000001,0.023194614911717974
0.71,0.024574967956927672
0.72,0.025045371489276744
0.73,0.02782702903178264
0.74,0.02964386382066361
0.75,0.03076647037954841
0.76,0.033014157057320526
0.77,0.03489058709919833
0.78,0.036694897853849225
0.79,0.03841928601729255
0.8,0.03948306791255867
0.81,0.03989060681915978
0.8200000000000001,0.04171166637244616
0.8300000000000001,0.04266395151796805
0.84,0.046064185554178266
0.85,0.048305287574240977
0.86,0.048848230803940726
0.87,0.05156995175931857
0.88,0.0547086919106207
0.89,0.05553794136724958
0.9,0.058151505315200844
0.91,0.06081003507175375
0.92,0.06310410301628824
0.93,0.06371296070134927
0.9400000000000001,0.06621877615886258
0.9500000000000001,0.06776626538568645
0.96,0.07370267527981109
0.97,0.08113495950130414
0.98,0.08601478521355034
0.99,0.121859738031902
1.0,0.16443683344455473
