Time (sec),request_completion
1.8765600443817068,1
18.400849190821496,2
19.22598122878463,3
26.158365054026653,4
29.415378653516257,5
30.402425520378873,6
30.515009990905416,7
33.9636023467017,8
34.88331131377271,9
35.92530747436431,10
36.90012350528631,11
39.08305322407232,12
39.71330013372461,13
39.80499015748848,14
40.770296925929095,15
40.91758049542097,16
41.23260571056472,17
42.491578877999856,18
42.89338616948989,19
43.088236223157985,20
43.60539806709676,21
44.30503252878402,22
44.58313843563977,23
45.03137801118739,24
45.124258023815266,25
45.56741363272676,26
47.824999438080795,27
48.15079521510042,28
50.89191384932936,29
51.79572632129782,30
54.04653632441258,31
54.68402513974677,32
54.994770914948795,33
56.17495170462595,34
57.25750179417308,35
59.169042699491555,36
59.60807621381106,37
60.60366106218485,38
63.62363355693106,39
65.08322084958994,40
67.19908067302389,41
68.24855898251043,42
68.67204806712132,43
68.7635784369972,44
69.35815527000948,45
69.52463024308624,46
70.64451058596744,47
71.07669811323636,48
71.4746658067528,49
72.0812544170409,50
72.17287971990878,51
72.97329663251415,52
73.1689315816426,53
73.85591416014985,54
74.7263721866266,55
74.91794557249912,56
75.56357998441997,57
77.67016237407576,58
78.11686867982847,59
78.39971422341877,60
78.39971422341877,61
79.28166854520394,62
79.6574644753342,63
79.72240543221457,64
79.96121331107851,65
80.13508023306207,66
80.60851800087747,67
82.33801438429909,68
82.86053106951508,69
83.56814278513951,70
84.71438781864536,71
84.91999970950111,72
85.76693318055223,73
88.32365260777448,74
89.26348272343799,75
92.27603110180264,76
94.42796123958269,77
94.8416475667799,78
95.39083463473274,79
95.39083463473274,80
96.56890324891168,81
96.89228079051209,82
97.49487798467996,83
98.29322682528988,84
98.94233350031338,85
102.79168763327918,86
103.36750453741604,87
103.65206371650501,88
104.04174003923715,89
104.52230902210066,90
104.61873126177494,91
105.91425239838043,92
108.41991188256713,93
110.61630216504476,94
111.2181665627771,95
111.36196777654776,96
111.6477938665225,97
111.93870914625846,98
112.21326162975666,99
112.57760962719809,100
113.78847897931226,101
114.20467301474537,102
117.92557268990444,103
118.01692177901232,104
118.56285135361624,105
118.77646881663497,106
118.94557588303121,107
119.32757329432656,108
119.7251191938716,109
120.0428951907465,110
120.33372743086544,111
120.72565509539326,112
121.16574541442687,113
121.2163979436363,114
121.30507340486211,115
123.14056160035611,116
123.89386780891576,117
125.0708900238662,118
125.2908391397196,119
125.46825751544367,120
126.44164602156317,121
126.63163378994852,122
127.75511369371267,123
128.3645087254425,124
128.57166950827298,125
129.34151556153336,126
129.4545125408701,127
129.64433564186345,128
129.86007466692718,129
130.2052292540392,130
131.37286850553681,131
132.0430924184485,132
132.89789303599,133
133.0262924713612,134
134.54764094769422,135
134.73033412670327,136
134.93645433576947,137
135.04321771530934,138
135.3566230210586,139
136.46172059438558,140
136.8496377688153,141
137.35228279177414,142
139.86380303199442,143
140.60755568159252,144
140.75232904000586,145
141.54704158927888,146
142.13625672492617,147
142.31698773102008,148
143.46988470625638,149
145.24336279001784,150
146.3015836286027,151
146.39282761865138,152
146.98532676616296,153
147.10643107938975,154
147.20057640488804,155
147.95992408740204,156
149.3704622637224,157
152.0678655708452,158
154.62233858434877,159
154.75224731712362,160
158.54699596992018,161
169.6658631105795,162
170.4300884619953,163
174.60620200864426,164
181.34474319943408,165
183.22428843752257,166
183.69887977015392,167
191.36984420948642,168
192.2959925677309,169
194.10540398237828,170
194.74434872510608,171
204.21155954186221,172
210.44110509403126,173
220.4738315626077,174
222.96136140586154,175
228.30912432783094,176
229.25804647074492,177
230.77655877808527,178
238.50719671621954,179
240.3138171288812,180
247.44413817520615,181
250.84733464366667,182
253.57412201871298,183
255.05409644098935,184
255.75824292221404,185
258.14584594367216,186
259.15987821169,187
261.0495697484901,188
264.1661718351446,189
264.9258348228708,190
266.5519254590128,191
280.4036438309266,192
309.91431567137994,193
319.2987737269065,194
322.63600200300885,195
324.82096971859835,196
