cdf,decode_time_execution_plus_preemption_normalized
0.0,0.0
0.01,0.01651099104651286
0.02,0.017780480277507404
0.03,0.018133126545458116
0.04,0.018284679785822013
0.05,0.01838398858956678
0.06,0.018816438096366166
0.07,0.019474902916889757
0.08,0.01982856661830317
0.09,0.019905925344706303
0.1,0.02061546791472621
0.11,0.021035519914693573
0.12,0.02171285301927004
0.13,0.02220285062751111
0.14,0.023121547180850993
0.15,0.02393459232239161
0.16,0.024159796945707735
0.17,0.024321223808509797
0.18,0.025253860248799758
0.19,0.02527828389002685
0.2,0.026362059548144405
0.21,0.026918130178078703
0.22,0.028236471512273698
0.23,0.02919734937156169
0.24,0.029770997185446194
0.25,0.032229968964292366
0.26,0.03259879817467644
0.27,0.03276737807180885
0.28,0.03318452847002546
0.29,0.033469663588836546
0.3,0.03392745758334312
0.31,0.03468101497951845
0.32,0.035877315325772645
0.33,0.03705397950722463
0.34,0.037918843058927336
0.35000000000000003,0.038385326897540886
0.36,0.038781159166717365
0.37,0.03953691524132657
0.38,0.041280810152230944
0.39,0.041775317221111066
0.4,0.04214386455977518
0.41000000000000003,0.04435266486143439
0.42,0.04498620910302684
0.43,0.04515625924714686
0.44,0.04572569044061603
0.45,0.046519443382943344
0.46,0.04821622096677691
0.47000000000000003,0.049248995296799984
0.48,0.049806867901554065
0.49,0.05047334541298052
0.5,0.051530234163637126
0.51,0.053361993058404535
0.52,0.05400221045516205
0.53,0.0559428699470462
0.54,0.058141022491914246
0.55,0.05880565351832873
0.56,0.0590708400068659
0.5700000000000001,0.06022224573545058
0.58,0.062027789465855535
0.59,0.06212900503186234
0.6,0.06363428997865549
0.61,0.06490953022426492
0.62,0.06513183714063428
0.63,0.06536772935934199
0.64,0.06549977055835343
0.65,0.06576910646292411
0.66,0.06639866212588048
0.67,0.06732741744540673
0.68,0.06827019077341481
0.6900000000000001,0.06885442997943651
0.7000000000000001,0.0695714178220416
0.71,0.07002831134833672
0.72,0.07069414966895532
0.73,0.07085841766638994
0.74,0.07151916994529682
0.75,0.07184655477710204
0.76,0.07258910600167448
0.77,0.07321049970052966
0.78,0.07376066807761432
0.79,0.07425319636107523
0.8,0.07466800335623829
0.81,0.07512513892435406
0.8200000000000001,0.07541860595702034
0.8300000000000001,0.07695211621745822
0.84,0.07867851249908128
0.85,0.08107942790036039
0.86,0.08510262440160639
0.87,0.08668422331051329
0.88,0.08787800371669773
0.89,0.0889226750289569
0.9,0.0916631311404777
0.91,0.09513822978121582
0.92,0.09651948581414446
0.93,0.09841782385494191
0.9400000000000001,0.10093851392850274
0.9500000000000001,0.10656962972155962
0.96,0.11351715964115888
0.97,0.11729643997821937
0.98,0.11970782521170337
0.99,0.12402307362478325
1.0,0.17209838458145693
