cdf,request_scheduling_delay
0.0,0.0
0.01,0.31898925768758374
0.02,0.5360684597008342
0.03,0.5618527920393277
0.04,2.8658179259394023
0.05,4.377061382597224
0.06,11.323920584367825
0.07,14.376666100855507
0.08,14.869753896666449
0.09,15.301341140980723
0.1,16.943474852709883
0.11,18.892055617975153
0.12,19.04365279303277
0.13,21.322647357574123
0.14,23.722481046347074
0.15,24.148980696419514
0.16,24.67509381338864
0.17,25.250947715469344
0.18,27.21757321466768
0.19,28.085894451471116
0.2,28.14543666989222
0.21,28.214333473281037
0.22,29.07653158317258
0.23,29.708581011517254
0.24,30.41810300264011
0.25,35.41188195920292
0.26,36.5727819009206
0.27,38.50157084025898
0.28,40.68925105301256
0.29,41.11556575881158
0.3,41.48473947110493
0.31,42.319134059837715
0.32,43.08717286070077
0.33,43.74004679443632
0.34,45.2378842534182
0.35000000000000003,45.902991065784335
0.36,47.03862905764038
0.37,50.24401776176356
0.38,52.80602197683093
0.39,53.87565135733424
0.4,56.02415685944237
0.41000000000000003,57.071633314744616
0.42,58.58969992392454
0.43,59.694597419464756
0.44,61.095122312636846
0.45,63.85723160127926
0.46,66.4085584007958
0.47000000000000003,66.50653270888441
0.48,66.78329917822953
0.49,66.82483004835471
0.5,66.96555987475637
0.51,67.500439653633
0.52,68.39942192428678
0.53,68.66406988152323
0.54,69.28321648891234
0.55,70.06046709279704
0.56,72.2098843028344
0.5700000000000001,78.35009780338727
0.58,78.46955947460934
0.59,80.15422451483049
0.6,80.47477163068459
0.61,82.16004054829327
0.62,85.49820807415867
0.63,87.48621464996424
0.64,87.91431486975739
0.65,87.97233438516687
0.66,89.27357333141629
0.67,91.28082346831769
0.68,92.28287622872973
0.6900000000000001,92.71640698029758
0.7000000000000001,93.03735842802413
0.71,93.73888284390557
0.72,94.10258294792962
0.73,94.20709136487743
0.74,94.60402646626636
0.75,94.77024065210031
0.76,95.17370254096838
0.77,95.52060785938491
0.78,96.43039796102255
0.79,98.30636537598744
0.8,98.64029350249497
0.81,99.3058802125273
0.8200000000000001,99.39127364625969
0.8300000000000001,100.34450499825262
0.84,101.39610410405211
0.85,101.77373217930017
0.86,102.65076204841706
0.87,102.98243816227937
0.88,103.23418735120705
0.89,104.53765050577643
0.9,105.40091025095478
0.91,106.22564965629185
0.92,109.1313801984276
0.93,109.58752331218018
0.9400000000000001,110.52035833508896
0.9500000000000001,111.61455628710377
0.96,114.78982774274765
0.97,137.20791944252616
0.98,228.96141105737428
0.99,229.28960875476977
1.0,232.0379702388135
