cdf,request_e2e_time_normalized
0.0,0.026023341083425296
0.01,0.027018381789413803
0.02,0.029362118190920976
0.03,0.032054104325516905
0.04,0.032746481097206494
0.05,0.034350525822020986
0.06,0.03566135625249421
0.07,0.03666932416494403
0.08,0.037380067945801176
0.09,0.03864715884200521
0.1,0.03955159576957684
0.11,0.04971799473704644
0.12,0.05143321053187825
0.13,0.05536752925285755
0.14,0.059351314126451477
0.15,0.07029947660744357
0.16,0.08987974525994738
0.17,0.09039170800840643
0.18,0.09284915594067529
0.19,0.09428879455637573
0.2,0.09562964189487198
0.21,0.10407212219270429
0.22,0.10595028006611068
0.23,0.10861574258131694
0.24,0.11226517842088414
0.25,0.11422224979943586
0.26,0.11624804268234025
0.27,0.11692355839277005
0.28,0.1207209055115819
0.29,0.12122503455781904
0.3,0.13027517172107073
0.31,0.135962967653068
0.32,0.13943341470882906
0.33,0.14054035492511294
0.34,0.14388681505140472
0.35000000000000003,0.14763525443995798
0.36,0.14967623411195802
0.37,0.15119507600427526
0.38,0.15335547163858876
0.39,0.15922925099593907
0.4,0.16350779537604357
0.41000000000000003,0.16491450764003268
0.42,0.16662855985977099
0.43,0.17002664238049028
0.44,0.17083478557596685
0.45,0.1718159769413345
0.46,0.17362251237009835
0.47000000000000003,0.18232643464243584
0.48,0.18657950438221088
0.49,0.18995947465398091
0.5,0.1926000674272273
0.51,0.19633669323868755
0.52,0.20093358243872922
0.53,0.20805957355245328
0.54,0.2129903912094622
0.55,0.2188056681195334
0.56,0.22357139612221993
0.5700000000000001,0.22659082406688097
0.58,0.22826280002238752
0.59,0.233222909899645
0.6,0.2350270899573838
0.61,0.2402753296185678
0.62,0.24396255411006113
0.63,0.2483816978933876
0.64,0.2514288140731868
0.65,0.2524353444904633
0.66,0.25338643601479555
0.67,0.25816412868508976
0.68,0.263195223348043
0.6900000000000001,0.27207595731531264
0.7000000000000001,0.2776064607504395
0.71,0.2958943070320778
0.72,0.31360389164051056
0.73,0.32144469770202794
0.74,0.32304972924957215
0.75,0.3249088697792616
0.76,0.336388151511808
0.77,0.3478491933849673
0.78,0.3703542312428394
0.79,0.3762923946459195
0.8,0.38249785424837995
0.81,0.4146889885239877
0.8200000000000001,0.42317068998839935
0.8300000000000001,0.4373829832492545
0.84,0.5151860729508333
0.85,0.5399390525343938
0.86,0.6133937080113782
0.87,0.7956162483418386
0.88,0.8586249404181985
0.89,0.9063209003949736
0.9,1.0083565439032778
0.91,1.1449513261438198
0.92,1.3930995365383543
0.93,1.8287329770291683
0.9400000000000001,2.123777120206704
0.9500000000000001,2.458429187015507
0.96,4.7237064199734595
0.97,6.58790660244148
0.98,9.70658120964534
0.99,27.303665990783575
1.0,59.11784966491818
