Request Id,prefill_e2e_time_normalized
5,0.00014110101260758333
15,0.0018854392324124945
11,0.0003874495957776573
6,0.00015659697520338533
29,0.003146069811955372
27,0.015215607449743823
34,0.0027702365045690932
25,0.00129068099179052
16,0.0015337859144450685
37,0.010074267065956698
4,0.00023409557784763153
9,0.0003584329707722135
26,0.0005145155376916526
14,0.005765714678765673
45,0.002938192399579675
17,0.010602242876187239
35,0.0010237472618567299
7,8.255678708197878e-05
42,0.001991393879737147
38,0.017426697283673888
20,0.0010287846649912808
2,8.674516887826007e-05
8,0.00012242713400252266
43,0.0023393055594033737
1,4.990017363609863e-05
12,0.00016549482738621282
21,0.0007117465394775207
33,0.0058732867657690455
58,0.007706362997082998
32,0.0015881424124290235
23,0.00298273149935582
44,0.018659577155188997
18,0.001187159333183252
68,0.0019152830611208673
64,0.03036635759699751
74,0.0018387470872271699
57,0.003560018695972823
22,0.0029469320936451942
13,0.002146988727874941
10,0.00026534357188899593
36,0.001643667749946224
53,0.0038933847877269433
85,0.006917604688148629
80,0.038370390185153314
48,0.020532613875617715
65,0.002172302978624628
66,0.011874957225728887
40,0.011130132020655738
30,0.00228858289895953
39,0.006866202689152316
3,9.294917574347929e-05
31,0.012417966532009633
72,0.00371250766598693
41,0.011766278117769719
59,0.014424864038810041
76,0.0014354774708408092
52,0.004545535616456593
62,0.00500993083972228
55,0.0024020222340385053
67,0.013902728041013751
77,0.027410708916010818
28,0.003873561212999584
60,0.028600194961073182
103,0.029842044879735574
75,0.019082493980121695
71,0.005237759411754402
56,0.0014384657231015163
24,0.001649219995633376
70,0.005137558868143435
78,0.002902637122163315
61,0.002877382855814231
19,0.0008009541461457166
51,0.0009336026736893414
63,0.0029863581625653064
54,0.0015476253689126252
87,0.011892555151395923
69,0.007086656701465719
122,0.0107220007829858
114,0.007067122365840789
130,0.011787751932439479
100,0.04686048774892486
79,0.0015812364551676629
73,0.0016951655215051392
116,0.04007154098023565
115,0.01704763936997283
113,0.007612786876753348
81,0.003486147264278059
105,0.0055698079066871615
82,0.005885600936105749
139,0.03489834357986742
134,0.02331433381823289
129,0.0029066095292351983
135,0.0017131022906187218
149,0.014382576945484124
99,0.03662462848634147
151,0.009402088997184426
104,0.02268475062367208
106,0.04189390252713626
159,0.06603514770272514
97,0.002491026732167792
124,0.0011100595325955088
127,0.055388319257447784
121,0.012372008201064896
101,0.019639458048667013
128,0.05580718241743261
107,0.023074896005203054
126,0.03263455949217148
171,0.01298025414272206
118,0.049043138639888455
152,0.03453254731791683
136,0.06061729179312857
168,0.06858936721739821
155,0.06325345432067817
167,0.004743093967108853
125,0.00573524436687247
158,0.0133776548311219
145,0.0036340913087338136
157,0.037327322161419055
141,0.02520170533155442
143,0.006441343672510499
154,0.009536572472873199
153,0.00835638254714369
142,0.055273056322816774
150,0.016584438406089554
164,0.008016818166996832
140,0.06049582821296907
148,0.015011893463985326
188,0.061045610190073395
165,0.029558929081061332
191,0.0556603594570874
163,0.0674918981084492
181,0.006442939765501497
175,0.06664724255651666
170,0.004445171425181109
185,0.07250922278979666
183,0.018881437413321215
86,0.00565539450869693
189,0.010561095153899566
172,0.04838518852201218
177,0.0630045354800283
187,0.009869357684494658
169,0.005181504781464488
182,0.00956817901198704
161,0.03934830682793789
162,0.050008276179925766
192,0.03948306791255867
146,0.06363659885809482
205,0.07847648523986914
195,0.04839344585339604
204,0.007875700959210516
131,0.04287897677519224
147,0.16443683344455473
201,0.05241085399437621
203,0.01563428873956849
209,0.020220965164470684
196,0.06385477555310752
194,0.0059916153604162095
173,0.009524536157971355
216,0.08374040719691214
84,0.003575145718983389
217,0.08097776766387466
138,0.014443962279976153
133,0.005958060586590444
117,0.011317263943486578
184,0.04263169007600415
160,0.031966808727201104
210,0.021355179337700966
193,0.007257745887432587
202,0.014498611353957648
49,0.021724430924221844
47,0.011357360807905078
102,0.014108789914298906
92,0.00498622976923024
132,0.012409671852889622
207,0.024941148927758294
89,0.013487071621797032
198,0.008610805260110863
176,0.039891741837216485
83,0.008492402683407486
206,0.08202571324673788
197,0.04266964471360874
109,0.010345202693737617
137,0.005970986665148331
199,0.010260700642199916
227,0.03488921830849202
166,0.015809362711108804
231,0.16370352751822043
229,0.016829519574145472
225,0.11965743332209525
232,0.053862145292326614
228,0.10648418736329546
123,0.009718131700316535
174,0.03986904147608225
108,0.048065584730927376
178,0.02487335667878117
90,0.02433083172995664
