cdf,prefill_e2e_time
0.0,0.36277426233443705
0.01,0.6783803607991281
0.02,0.8254677078596159
0.03,1.813721316674889
0.04,3.8279783008954804
0.05,5.276018948255599
0.06,14.540090282458348
0.07,14.740181416683383
0.08,15.190056711991394
0.09,16.395083301727716
0.1,18.36744651618966
0.11,19.32141888546326
0.12,19.82415997104769
0.13,23.839931745262874
0.14,24.185520819894627
0.15,24.74200916487367
0.16,25.245390630556578
0.17,25.95623814903584
0.18,28.191405729495965
0.19,28.271889677046698
0.2,28.403795376296102
0.21,28.953021331878492
0.22,29.486943943747324
0.23,29.874424097045992
0.24,30.54489733466793
0.25,36.53883604120513
0.26,37.90107064739048
0.27,40.06006947488902
0.28,41.17973598286954
0.29,41.32351744812495
0.3,42.15426690901558
0.31,42.89802348754845
0.32,43.89132673821207
0.33,44.44042099970717
0.34,45.697358604082446
0.35000000000000003,46.58092072827336
0.36,49.03369710286253
0.37,50.85490582701378
0.38,53.16048531732988
0.39,56.25604765032628
0.4,57.047313832646154
0.41000000000000003,57.52156656507097
0.42,59.06751610469963
0.43,60.02878081301594
0.44,61.23998933425929
0.45,65.28612130188337
0.46,66.70861734400407
0.47000000000000003,66.84626868306869
0.48,66.95972068672042
0.49,67.00676520122106
0.5,67.1122430162785
0.51,67.9148782335365
0.52,68.83318579417201
0.53,68.9318056627631
0.54,69.4383032052953
0.55,70.46973291810211
0.56,78.01159162350619
0.5700000000000001,78.55515391957
0.58,78.7772671253628
0.59,80.60503914518817
0.6,80.68768638748833
0.61,82.39788795493439
0.62,86.44285323585876
0.63,87.88589506654887
0.64,88.15105704745528
0.65,88.15928493861391
0.66,90.57708783813358
0.67,91.47102688962106
0.68,92.69453636476426
0.6900000000000001,93.1441806168202
0.7000000000000001,93.55806832889826
0.71,94.12760511192212
0.72,94.32663961677291
0.73,94.42102510652383
0.74,94.78381340538287
0.75,95.08012253608838
0.76,95.49860197280817
0.77,96.53620662204982
0.78,97.60238953804256
0.79,98.75869304959693
0.8,99.27424037453544
0.81,99.39239631246772
0.8200000000000001,99.6050145628685
0.8300000000000001,101.20680192702463
0.84,101.8384877236111
0.85,102.02097896138909
0.86,103.02159561729056
0.87,103.20987081026563
0.88,103.7907417618396
0.89,105.12655062453923
0.9,105.64411086935652
0.91,106.77358423751993
0.92,109.46451986431653
0.93,110.15886557365293
0.9400000000000001,110.6529605619669
0.9500000000000001,111.92252797621484
0.96,115.13886518548098
0.97,137.3042349658044
0.98,229.27058196986025
0.99,230.01924365832306
1.0,232.25357050051235
