cdf,decode_time_execution_plus_preemption_normalized
0.0,0.0
0.01,0.0
0.02,0.007125783004694719
0.03,0.013691899474594491
0.04,0.016787635663699667
0.05,0.02166431454351194
0.06,0.02559853893820124
0.07,0.02645035848807227
0.08,0.02697396322020707
0.09,0.027431320691455225
0.1,0.028206715141740706
0.11,0.028265643576449243
0.12,0.028949397491147975
0.13,0.029816937561009473
0.14,0.030048066503058656
0.15,0.03019732361815756
0.16,0.03057895169235942
0.17,0.031070821040991906
0.18,0.03144916540234658
0.19,0.03163146556722996
0.2,0.03175244854943392
0.21,0.032091213683634094
0.22,0.03222399102332274
0.23,0.03225729947062206
0.24,0.032267291701711096
0.25,0.03245734618960769
0.26,0.032542331513773996
0.27,0.032610723229939076
0.28,0.03270986594928744
0.29,0.03277234115329383
0.3,0.03280749844913383
0.31,0.03289872314009066
0.32,0.032972161378751697
0.33,0.03309337565646085
0.34,0.03318652974328069
0.35000000000000003,0.03328902517593916
0.36,0.03338817439437655
0.37,0.033589508370799895
0.38,0.033711355976216974
0.39,0.03376129371779614
0.4,0.03381085073087203
0.41000000000000003,0.03386037002784624
0.42,0.03389213880736489
0.43,0.03390388363107765
0.44,0.03392111037556396
0.45,0.03398349043631013
0.46,0.03398933840377787
0.47000000000000003,0.033989852765854055
0.48,0.03399965965008234
0.49,0.034025267301889615
0.5,0.034059712488376095
0.51,0.034100190869625714
0.52,0.034150772214557826
0.53,0.03421255975966331
0.54,0.03427632571822137
0.55,0.03431297461954321
0.56,0.03436226097471716
0.5700000000000001,0.03441700777570607
0.58,0.03443142108802904
0.59,0.034448339807185965
0.6,0.034479477777722665
0.61,0.03450068971220955
0.62,0.03452782903401044
0.63,0.03456265580439216
0.64,0.03457275416370686
0.65,0.03458422168825562
0.66,0.03461324485949652
0.67,0.034639851379885525
0.68,0.034755393843835185
0.6900000000000001,0.0347838439599468
0.7000000000000001,0.03492403374331015
0.71,0.03498569656894694
0.72,0.0350151919212839
0.73,0.035090167332183494
0.74,0.035214293469748546
0.75,0.035334956311986646
0.76,0.03537060491797931
0.77,0.03544915112721738
0.78,0.03551094075734977
0.79,0.03585547842798052
0.8,0.03596248547854851
0.81,0.03599142047433312
0.8200000000000001,0.036009561145184756
0.8300000000000001,0.03618866670376465
0.84,0.036344111270902583
0.85,0.03685034389794418
0.86,0.03786281570131582
0.87,0.038158695085739935
0.88,0.03848641739061632
0.89,0.03857279503129898
0.9,0.039014373371873586
0.91,0.03950447391845631
0.92,0.039840737895855925
0.93,0.04010016616024895
0.9400000000000001,0.040533991377265675
0.9500000000000001,0.04094975398324119
0.96,0.041203998534233795
0.97,0.04140832229558745
0.98,0.04168121041455831
0.99,0.042966092407129654
1.0,0.047913665813674435
