cdf,prefill_e2e_time_normalized
0.0,5.0135331436980095e-05
0.01,8.106796406178795e-05
0.02,9.262607599189373e-05
0.03,9.879163705062603e-05
0.04,0.0001260833905001594
0.05,0.00014453556661991944
0.06,0.00016173336009806704
0.07,0.00017908501580857385
0.08,0.0002049322203812992
0.09,0.0002738948657005982
0.1,0.000313128581873378
0.11,0.0004027361849203368
0.12,0.0004380364034099097
0.13,0.00055610847278032
0.14,0.000741211585374671
0.15,0.0008586782221849039
0.16,0.0009759768401883235
0.17,0.0010932558351197965
0.18,0.0011555122351672071
0.19,0.0011684781329664013
0.2,0.0012072554843255256
0.21,0.0013307701682962819
0.22,0.0014613394881490315
0.23,0.0015424146545946088
0.24,0.001611572593914823
0.25,0.001625482860504963
0.26,0.001671538456358181
0.27,0.001707923267831398
0.28,0.0017261746110905712
0.29,0.0017558832103909507
0.3,0.0017926477642035209
0.31,0.0018159602412087445
0.32,0.0018642596981272394
0.33,0.0018740903823186194
0.34,0.0019181670707756828
0.35000000000000003,0.0020566404668242583
0.36,0.0020834002003539257
0.37,0.0021448488551280283
0.38,0.002229471286339197
0.39,0.002308479469906201
0.4,0.0023948571430045624
0.41000000000000003,0.0025014225301843596
0.42,0.002604738638604293
0.43,0.0026717144825930566
0.44,0.002714523396411562
0.45,0.003127463634031829
0.46,0.003242012478191355
0.47000000000000003,0.003279006085399416
0.48,0.003299053401419444
0.49,0.0033334000293312863
0.5,0.0033563289427931734
0.51,0.003368832680933689
0.52,0.003440601133835052
0.53,0.0035785976729231805
0.54,0.003624741292258333
0.55,0.003653170739682892
0.56,0.003926755410438786
0.5700000000000001,0.004010142629995544
0.58,0.0041676648877741205
0.59,0.004312999812555361
0.6,0.004370375442284293
0.61,0.004439386146761524
0.62,0.0046566885402052356
0.63,0.0049328652607454875
0.64,0.005059943091246789
0.65,0.005091090626409952
0.66,0.005141776289300571
0.67,0.005659598785874445
0.68,0.0058190710195843535
0.6900000000000001,0.00591730466916243
0.7000000000000001,0.005989454266450765
0.71,0.0060335046154147065
0.72,0.006188844735675637
0.73,0.006390711587551225
0.74,0.006543358615100481
0.75,0.006657851268747903
0.76,0.006848589924645321
0.77,0.007817586162801472
0.78,0.007851335075358856
0.79,0.008025920145334032
0.8,0.008579545843269353
0.81,0.010677021860403334
0.8200000000000001,0.011642045685525777
0.8300000000000001,0.01223629114852899
0.84,0.012995038854087072
0.85,0.013407748016861594
0.86,0.01343418405618857
0.87,0.01358464839487788
0.88,0.014220543406326053
0.89,0.015746289010112467
0.9,0.016264147389659867
0.91,0.017019082110220213
0.92,0.019091928284756855
0.93,0.020781006485693327
0.9400000000000001,0.021495959656304017
0.9500000000000001,0.02323622216545206
0.96,0.027300631828341953
0.97,0.03138733616375973
0.98,0.03270913827706125
0.99,0.03524498722878508
1.0,0.04337039097144136
