cdf,request_scheduling_delay
0.0,0.0
0.01,0.24114064579666056
0.02,0.3638315045851558
0.03,0.5417304128225117
0.04,0.6453465639700452
0.05,0.6929031996993424
0.06,0.7266564706670184
0.07,1.2100655605050237
0.08,2.5019965426836546
0.09,3.890772770951658
0.1,4.425366606621113
0.11,5.3556532130740875
0.12,5.7998596542877365
0.13,13.967674461981515
0.14,15.766676482134711
0.15,15.836731436761383
0.16,16.067707527524057
0.17,16.454182495323085
0.18,16.705816135135926
0.19,16.891448139972386
0.2,17.560052123342523
0.21,18.669244680134906
0.22,19.51932167085701
0.23,21.185933965481436
0.24,21.333478827049365
0.25,21.361543590628283
0.26,21.690661498554032
0.27,22.409222683358717
0.28,24.72229380664815
0.29,26.808136782913543
0.3,26.95608043151039
0.31,27.241183364228224
0.32,27.47535472088808
0.33,27.62529392756533
0.34,27.890185621029758
0.35000000000000003,28.45123043303254
0.36,28.656060543342797
0.37,28.987675668182646
0.38,30.19311357237274
0.39,31.49587343825457
0.4,32.06869876494526
0.41000000000000003,32.09503136160397
0.42,32.10528660982883
0.43,32.122105946145965
0.44,32.18823569966869
0.45,32.22004951753049
0.46,32.74989859250223
0.47000000000000003,33.28485107954455
0.48,33.51130115158039
0.49,33.6914636898032
0.5,34.43798661890063
0.51,35.19965775804405
0.52,35.39360777239926
0.53,35.51046997638972
0.54,35.88296221881782
0.55,37.475445162884704
0.56,40.3647016583983
0.5700000000000001,40.725790158155455
0.58,41.092862743034054
0.59,42.27574134802965
0.6,43.295352592563255
0.61,44.68590916560053
0.62,45.94713146302357
0.63,46.38991280830806
0.64,46.55479868823263
0.65,46.59402841187948
0.66,46.70964412507601
0.67,47.390220497439174
0.68,47.76613597606389
0.6900000000000001,48.28515911691256
0.7000000000000001,48.45489483032506
0.71,49.176699920703804
0.72,49.66355819275944
0.73,49.73579510433868
0.74,50.33257918924118
0.75,51.46447054931618
0.76,51.74890332698722
0.77,52.16734015862156
0.78,52.530611202235185
0.79,53.000951739282044
0.8,54.69498836738457
0.81,56.49429932185405
0.8200000000000001,57.11427281601285
0.8300000000000001,58.621718241680824
0.84,59.944871191880885
0.85,60.321013233432595
0.86,61.61761793216154
0.87,63.42901650438595
0.88,63.54846205558326
0.89,64.34296077091638
0.9,64.64379803278852
0.91,65.30484868650178
0.92,66.28950388103853
0.93,66.89508315290502
0.9400000000000001,67.31066299831215
0.9500000000000001,68.99757928404385
0.96,70.97797631364263
0.97,72.80792822022305
0.98,77.39870684941351
0.99,80.99200171903875
1.0,93.89225989773222
