cdf,prefill_e2e_time
0.0,0.3644838595468453
0.01,0.6325415610363058
0.02,0.7321389814417772
0.03,0.7697740195561958
0.04,0.8893001354219451
0.05,1.0195768818154218
0.06,1.6085152248353185
0.07,2.8328559144933374
0.08,4.0129403298318
0.09,4.622989164545213
0.1,5.521783613738375
0.11,6.297170063568355
0.12,15.07959542357158
0.13,15.932978880999386
0.14,16.031731961401487
0.15,16.218347545514554
0.16,16.556505169931278
0.17,16.790813491114232
0.18,17.109271884269816
0.19,17.903364517003027
0.2,18.927442701699807
0.21,19.889689615688432
0.22,21.442419346773498
0.23,21.662682007565643
0.24,21.71329969044953
0.25,21.989780782671378
0.26,22.61565614272051
0.27,25.171621020788606
0.28,26.903176175622534
0.29,27.04097278758222
0.3,27.35548110603329
0.31,27.713318794081736
0.32,28.02913294226109
0.33,28.127395792662742
0.34,28.60339476427096
0.35000000000000003,28.75598153787717
0.36,29.13354197080522
0.37,30.44235250476817
0.38,31.657133622996167
0.39,32.14002086308096
0.4,32.18257632372408
0.41000000000000003,32.23728187500672
0.42,32.32812005111549
0.43,32.35376639668882
0.44,32.38081564844352
0.45,32.98952977855541
0.46,33.55005120050291
0.47000000000000003,33.66202920623211
0.48,33.91109439179463
0.49,34.713788360950694
0.5,35.360763383502906
0.51,35.53508476726351
0.52,35.59373040477154
0.53,36.087885052924406
0.54,37.831108346265005
0.55,40.56832962501204
0.56,40.96766563696304
0.5700000000000001,41.307777545289966
0.58,42.609707514820094
0.59,43.59449493554051
0.6,45.03448445907936
0.61,46.13536992450492
0.62,46.51222483589746
0.63,46.63199190766389
0.64,46.71699450416935
0.65,46.86477653541838
0.66,47.554225884576475
0.67,47.938172696478894
0.68,48.488958813068166
0.6900000000000001,48.66457370501561
0.7000000000000001,49.44504803528503
0.71,49.80517901219534
0.72,49.8443724006758
0.73,50.539387881463405
0.74,51.55583924838595
0.75,51.88324292638808
0.76,52.27149561373608
0.77,52.68546219336173
0.78,53.31940438622433
0.79,54.98109413764885
0.8,56.72971640222037
0.81,57.18619608588491
0.8200000000000001,58.97841370666384
0.8300000000000001,60.07645385272569
0.84,60.546385675918465
0.85,61.98466559088771
0.86,63.61759732796356
0.87,63.84629247498557
0.88,64.49139851979236
0.89,64.91437142952525
0.9,65.4514653842261
0.91,66.4075634515343
0.92,66.96779858907
0.93,67.491004752655
0.9400000000000001,67.7615151898566
0.9500000000000001,69.42739568265812
0.96,71.68571678811212
0.97,73.8099187219968
0.98,78.72852135245813
0.99,82.86261769689423
1.0,103.49835310857773
