Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_prefill_tokens_cached,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_arrived_at,replica
21,37.744805,0.079463,16.407642,0.034542,16.407642,0.034542,0.000000,21.337163,16.407642,0.034542,21.719714,0.003305,0.382550,0.000058,0.033737,0.054721,7046,6571,512,475,13.833684,0,3.024633,0
22,36.014176,0.085748,14.700041,0.035000,14.700041,0.035000,0.000000,21.314135,14.700041,0.035000,21.679625,0.003353,0.365490,0.000057,0.034130,0.375000,6886,6466,512,420,15.395238,0,3.399633,0
23,51.403142,0.060617,30.033472,0.035417,30.033472,0.035417,0.000000,21.369670,30.033472,0.035417,22.079803,0.001863,0.710133,0.000060,0.034579,0.279507,12699,11851,512,848,13.975236,0,3.679140,0
24,26.180462,0.327256,4.324442,0.054056,4.324442,0.054056,0.000000,21.856021,4.324442,0.054056,22.891702,0.001460,1.035681,0.000066,0.041110,0.188351,15764,15684,512,80,196.050000,0,3.867491,0
25,35.222858,0.132916,12.396308,0.046779,12.396308,0.046779,0.000000,22.826551,12.396308,0.046779,26.915760,0.000580,4.089210,0.000088,0.031348,0.027058,46699,46434,512,265,175.222642,0,3.894549,0
26,27.626272,1.062549,0.850256,0.032702,0.850256,0.032702,0.000000,26.776016,0.850256,0.032702,26.891560,0.017183,0.115545,0.000074,0.028258,0.078589,1591,1565,512,26,60.192308,0,3.973138,0
27,52.130334,0.069974,25.271956,0.033922,25.271956,0.033922,0.000000,26.858378,25.271956,0.033922,27.236818,0.004378,0.378441,0.000061,0.033414,0.005599,6967,6222,512,745,8.351678,0,3.978737,0
28,27.908252,2.537114,0.724199,0.065836,0.724199,0.065836,0.000000,27.184054,0.724199,0.065836,27.632361,0.003565,0.448307,0.000058,0.025081,0.020947,7761,7750,512,11,704.545455,0,3.999684,0
29,47.843045,0.081923,20.386946,0.034909,20.386946,0.034909,0.000000,27.456099,20.386946,0.034909,28.111704,0.002587,0.655604,0.000060,0.033787,0.143626,11451,10867,512,584,18.607877,0,4.143310,0
30,48.976801,0.079637,21.069150,0.034259,21.069150,0.034259,0.000000,27.907651,21.069150,0.034259,28.017873,0.014086,0.110222,0.000055,0.034080,0.170695,2604,1989,512,615,3.234146,0,4.314005,0
31,39.732172,0.115500,12.115610,0.035220,12.115610,0.035220,0.000000,27.616561,12.115610,0.035220,28.634779,0.001803,1.018218,0.000064,0.032260,0.375000,16222,15878,512,344,46.156977,0,4.689005,0
32,38.748401,0.125399,10.201244,0.033014,10.201244,0.033014,0.000000,28.547156,10.201244,0.033014,28.777370,0.006665,0.230214,0.000053,0.032269,0.049283,4627,4318,512,309,13.974110,0,4.738289,0
33,29.246017,29.246017,0.555566,0.555566,0.555566,0.555566,0.000000,28.690451,0.555566,0.555566,29.246017,0.003150,0.555566,0.000060,0.000000,0.057846,9285,9284,512,1,9284.000000,0,4.796134,0
34,38.569490,0.162057,9.435420,0.039645,9.435420,0.039645,0.000000,29.134070,9.435420,0.039645,31.031592,0.001164,1.897523,0.000071,0.031672,0.079255,26906,26668,512,238,112.050420,0,4.875389,0
35,47.515422,0.105825,16.555414,0.036872,16.555414,0.036872,0.000000,30.960007,16.555414,0.036872,32.110112,0.001873,1.150104,0.000067,0.034310,0.026259,17596,17147,512,449,38.189310,0,4.901648,0
36,33.032571,1.065567,0.978959,0.031579,0.978959,0.031579,0.000000,32.053612,0.978959,0.031579,32.199715,0.011479,0.146103,0.000052,0.026866,0.017396,2836,2805,512,31,90.483871,0,4.919044,0
37,39.904733,0.166270,7.813403,0.032556,7.813403,0.032556,0.000000,32.091330,7.813403,0.032556,32.171151,0.019834,0.079821,0.000049,0.032223,0.080713,1862,1622,512,240,6.758333,0,4.999757,0
38,51.218360,0.092285,19.105927,0.034425,19.105927,0.034425,0.000000,32.112433,19.105927,0.034425,32.354059,0.007815,0.241626,0.000058,0.033990,0.032170,4695,4140,512,555,7.459459,0,5.031927,0
39,50.239164,0.095876,18.052327,0.034451,18.052327,0.034451,0.000000,32.186837,18.052327,0.034451,32.320899,0.012675,0.134062,0.000053,0.034195,0.138512,3074,2550,512,524,4.866412,0,5.170439,0
40,52.305787,0.089107,20.083990,0.034215,20.083990,0.034215,0.000000,32.221798,20.083990,0.034215,32.353723,0.013403,0.131925,0.000055,0.033990,0.071843,3001,2414,512,587,4.112436,0,5.242282,0
41,40.844286,0.179931,8.741015,0.038507,8.741015,0.038507,0.000000,32.103271,8.741015,0.038507,33.022976,0.002269,0.919705,0.000063,0.034455,0.223480,14780,14553,512,227,64.110132,0,5.465762,0
42,42.010563,0.175776,9.174695,0.038388,9.174695,0.038388,0.000000,32.835869,9.174695,0.038388,33.635854,0.002668,0.799986,0.000063,0.035041,0.150607,12846,12607,512,239,52.748954,0,5.616369,0
43,45.004228,0.138902,11.449474,0.035338,11.449474,0.035338,0.000000,33.554755,11.449474,0.035338,33.669848,0.021337,0.115093,0.000073,0.034983,0.046812,1902,1578,512,324,4.870370,0,5.663182,0
44,41.331941,0.203606,7.912978,0.038980,7.912978,0.038980,0.000000,33.418963,7.912978,0.038980,34.024622,0.003360,0.605659,0.000060,0.035997,0.223167,10330,10127,512,203,49.886700,0,5.886349,0
45,38.621342,0.367822,4.834877,0.046046,4.834877,0.046046,0.000000,33.786465,4.834877,0.046046,35.192700,0.001718,1.406235,0.000069,0.032654,0.204194,20593,20488,512,105,195.123810,0,6.090542,0
46,52.028346,0.108167,16.938838,0.035216,16.938838,0.035216,0.000000,35.089508,16.938838,0.035216,35.544091,0.005051,0.454583,0.000065,0.034271,0.061271,7518,7037,512,481,14.629938,0,6.151814,0
47,47.159744,0.145555,11.690822,0.036083,11.690822,0.036083,0.000000,35.468922,11.690822,0.036083,35.528826,0.025198,0.059904,0.000042,0.035898,0.042517,1734,1410,512,324,4.351852,0,6.194331,0
48,48.494642,0.134334,13.136477,0.036389,13.136477,0.036389,0.000000,35.358166,13.136477,0.036389,35.699215,0.006048,0.341049,0.000058,0.035444,0.143408,6264,5903,512,361,16.351801,0,6.337739,0
49,49.982071,0.138072,14.332507,0.039593,14.332507,0.039593,0.000000,35.649564,14.332507,0.039593,37.389086,0.001549,1.739522,0.000072,0.034787,0.018817,24505,24143,512,362,66.693370,0,6.356556,0
50,60.096872,0.102032,22.780177,0.038676,22.780177,0.038676,0.000000,37.316695,22.780177,0.038676,40.546388,0.001042,3.229693,0.000083,0.033193,0.027879,39484,38895,512,589,66.035654,0,6.384434,0
51,54.585053,0.131530,14.093351,0.033960,14.093351,0.033960,0.000000,40.491702,14.093351,0.033960,40.985219,0.005088,0.493517,0.000061,0.032771,0.000924,8470,8055,512,415,19.409639,0,6.385358,0
52,48.799111,0.222827,8.038342,0.036705,8.038342,0.036705,0.000000,40.760769,8.038342,0.036705,41.355976,0.004360,0.595207,0.000063,0.033987,0.193264,9705,9486,512,219,43.315068,0,6.578622,0
53,62.863633,0.107093,21.677103,0.036929,21.677103,0.036929,0.000000,41.186530,21.677103,0.036929,42.963324,0.001735,1.776794,0.000072,0.033902,0.136647,25345,24758,512,587,42.177172,0,6.715269,0
54,57.545212,0.137998,14.780115,0.035444,14.780115,0.035444,0.000000,42.765097,14.780115,0.035444,43.878064,0.002696,1.112967,0.000068,0.032775,0.152668,16690,16273,512,417,39.023981,0,6.867937,0
55,61.092898,0.133100,17.444042,0.038004,17.444042,0.038004,0.000000,43.648856,17.444042,0.038004,45.805431,0.001624,2.156575,0.000076,0.033306,0.189681,28672,28213,512,459,61.466231,0,7.057618,0
56,49.390637,0.503986,3.708343,0.037840,3.708343,0.037840,0.000000,45.682293,3.708343,0.037840,46.452370,0.004021,0.770077,0.000067,0.029982,0.076773,11651,11553,512,98,117.887755,0,7.134390,0
57,47.271706,1.969654,0.958845,0.039952,0.958845,0.039952,0.000000,46.312860,0.958845,0.039952,46.594882,0.008713,0.282021,0.000053,0.028201,0.105131,5372,5348,512,24,222.833333,0,7.239521,0
58,58.406735,0.164526,11.860382,0.033410,11.860382,0.033410,0.000000,46.546353,11.860382,0.033410,46.707337,0.016320,0.160984,0.000056,0.032956,0.018823,3217,2862,512,355,8.061972,0,7.258344,0
59,60.925129,0.144715,14.260358,0.033873,14.260358,0.033873,0.000000,46.664771,14.260358,0.033873,46.747576,0.032329,0.082805,0.000057,0.033676,0.015205,1867,1446,512,421,3.434679,0,7.273549,0
60,65.503078,0.125485,18.921533,0.036248,18.921533,0.036248,0.000000,46.581544,18.921533,0.036248,47.528911,0.003257,0.947366,0.000065,0.034433,0.137979,15115,14593,512,522,27.955939,0,7.411528,0
61,60.659369,0.161758,13.246712,0.035325,13.246712,0.035325,0.000000,47.412657,13.246712,0.035325,47.950830,0.005677,0.538173,0.000064,0.033889,0.079619,8822,8447,512,375,22.525333,0,7.491147,0
62,67.042354,0.125547,19.228016,0.036008,19.228016,0.036008,0.000000,47.814338,19.228016,0.036008,48.691750,0.003382,0.877412,0.000061,0.034364,0.104119,14932,14398,512,534,26.962547,0,7.595266,0
63,50.319389,0.882796,1.845389,0.032375,1.845389,0.032375,0.000000,48.474001,1.845389,0.032375,48.562340,0.034441,0.088339,0.000063,0.030825,0.181021,1467,1410,512,57,24.736842,0,7.776287,0
64,55.477221,0.311670,7.066907,0.039702,7.066907,0.039702,0.000000,48.410314,7.066907,0.039702,49.767890,0.002463,1.357576,0.000067,0.032075,0.125886,20384,20206,512,178,113.516854,0,7.902172,0
65,56.176995,0.288087,6.551028,0.033595,6.551028,0.033595,0.000000,49.625967,6.551028,0.033595,49.829019,0.013482,0.203053,0.000055,0.032554,0.100812,3891,3696,512,195,18.953846,0,8.002984,0
66,62.458045,0.170650,12.759787,0.034863,12.759787,0.034863,0.000000,49.698258,12.759787,0.034863,49.858544,0.015763,0.160286,0.000051,0.034425,0.102398,3529,3163,512,366,8.642077,0,8.105382,0
67,52.150422,2.005785,2.364868,0.090956,2.364868,0.090956,0.000000,49.785553,2.364868,0.090956,51.441901,0.002175,1.656348,0.000070,0.027251,0.045292,23681,23655,512,26,909.807692,0,8.150673,0
68,70.160768,0.129448,18.766316,0.034624,18.766316,0.034624,0.000000,51.394453,18.766316,0.034624,51.777013,0.008047,0.382560,0.000059,0.033918,0.003913,6976,6434,512,542,11.870849,0,8.154586,0
69,67.466416,0.153682,15.791892,0.035972,15.791892,0.035972,0.000000,51.674524,15.791892,0.035972,52.201933,0.005838,0.527410,0.000059,0.034771,0.071747,9380,8941,512,439,20.366743,0,8.226333,0
70,66.319682,0.171369,14.180286,0.036642,14.180286,0.036642,0.000000,52.139396,14.180286,0.036642,52.636697,0.005938,0.497301,0.000056,0.035357,0.030193,9251,8864,512,387,22.904393,0,8.256526,0
71,61.869480,0.261053,9.330884,0.039371,9.330884,0.039371,0.000000,52.538595,9.330884,0.039371,53.333337,0.004209,0.794742,0.000063,0.036017,0.065643,12908,12671,512,237,53.464135,0,8.322168,0
72,76.663579,0.127137,23.605482,0.039147,23.605482,0.039147,0.000000,53.058097,23.605482,0.039147,55.184749,0.001921,2.126653,0.000074,0.035620,0.240009,29329,28726,512,603,47.638474,0,8.562177,0
73,57.168423,19.056141,2.064212,0.688071,2.064212,0.688071,0.000000,55.104211,2.064212,0.688071,57.115958,0.002084,2.011747,0.000073,0.017488,0.033312,27406,27403,512,3,9134.333333,0,8.595489,0
74,69.026719,0.198924,11.964637,0.034480,11.964637,0.034480,0.000000,57.062082,11.964637,0.034480,57.214885,0.021631,0.152803,0.000058,0.034040,0.007509,2992,2645,512,347,7.622478,0,8.602998,0
75,68.444575,0.268410,11.298314,0.044307,11.298314,0.044307,0.000000,57.146261,11.298314,0.044307,60.059286,0.001626,2.913025,0.000079,0.032883,0.041303,37189,36934,512,255,144.839216,0,8.644301,0
76,69.522543,0.239733,9.558927,0.032962,9.558927,0.032962,0.000000,59.963617,9.558927,0.032962,60.091678,0.031039,0.128061,0.000066,0.032520,0.043446,2226,1936,512,290,6.675862,0,8.687747,0
77,74.410923,0.192276,14.480781,0.037418,14.480781,0.037418,0.000000,59.930143,14.480781,0.037418,61.125105,0.003286,1.194962,0.000064,0.034330,0.135558,18991,18604,512,387,48.072351,0,8.823305,0
78,83.074808,0.154414,22.090058,0.041060,22.090058,0.041060,0.000000,60.984750,22.090058,0.041060,63.721778,0.001788,2.737028,0.000077,0.035972,0.101782,36176,35638,512,538,66.241636,0,8.925087,0
79,65.024409,1.354675,1.545793,0.032204,1.545793,0.032204,0.000000,63.478616,1.545793,0.032204,63.580993,0.043370,0.102377,0.000070,0.030071,0.191501,1514,1466,512,48,30.541667,0,9.116588,0
80,88.153254,0.140148,24.734397,0.039323,24.734397,0.039323,0.000000,63.418858,24.734397,0.039323,64.454214,0.003939,1.035357,0.000063,0.037677,0.136447,16993,16364,512,629,26.015898,0,9.253035,0
81,89.516197,0.141640,25.164506,0.039817,25.164506,0.039817,0.000000,64.351692,25.164506,0.039817,64.919019,0.006656,0.567328,0.000058,0.038920,0.065191,10386,9754,512,632,15.433544,0,9.318226,0
82,82.471404,0.179286,17.795150,0.038685,17.795150,0.038685,0.000000,64.676254,17.795150,0.038685,65.510626,0.004875,0.834372,0.000062,0.036871,0.210265,13899,13439,512,460,29.215217,0,9.528491,0
83,79.531734,0.230527,14.079437,0.040810,14.079437,0.040810,0.000000,65.452297,14.079437,0.040810,66.617956,0.003638,1.165659,0.000064,0.037431,0.022836,18656,18311,512,345,53.075362,0,9.551327,0
84,67.103848,67.103848,0.488764,0.488764,0.488764,0.488764,0.000000,66.615084,0.488764,0.488764,67.103848,0.007852,0.488764,0.000057,0.000000,0.002872,8547,8546,512,1,8546.000000,0,9.554198,0
85,93.225685,0.156419,26.166159,0.043903,26.166159,0.043903,0.000000,67.059527,26.166159,0.043903,67.718382,0.006011,0.658855,0.000058,0.042797,0.011795,11861,11265,512,596,18.901007,0,9.565994,0
86,81.711566,0.225723,14.186972,0.039191,14.186972,0.039191,0.000000,67.524594,14.186972,0.039191,67.798258,0.013417,0.273664,0.000054,0.038435,0.160178,5415,5053,512,362,13.958564,0,9.726172,0
87,90.931237,0.195972,23.239178,0.050084,23.239178,0.050084,0.000000,67.692059,23.239178,0.050084,71.270392,0.001648,3.578333,0.000083,0.042373,0.077459,43698,43234,512,464,93.176724,0,9.803631,0
88,72.875278,2.143391,1.684418,0.049542,1.684418,0.049542,0.000000,71.190859,1.684418,0.049542,71.872252,0.006527,0.681392,0.000062,0.029501,0.021984,11046,11012,512,34,323.882353,0,9.825614,0
89,94.326898,0.191721,22.575379,0.045885,22.575379,0.045885,0.000000,71.751520,22.575379,0.045885,72.623547,0.005140,0.872027,0.000062,0.044113,0.086905,14620,14128,512,492,28.715447,0,9.912519,0
90,103.582003,0.188674,31.015321,0.056494,31.015321,0.056494,0.000000,72.566681,31.015321,0.056494,77.080140,0.001529,4.513459,0.000090,0.048273,0.020655,50963,50414,512,549,91.828780,0,9.933175,0
91,97.856129,0.222400,20.988749,0.047702,20.988749,0.047702,0.000000,76.867380,20.988749,0.047702,78.045069,0.004439,1.177689,0.000067,0.045025,0.148973,18023,17583,512,440,39.961364,0,10.082147,0
92,111.323444,0.197733,33.391671,0.059310,33.391671,0.059310,0.000000,77.931773,33.391671,0.059310,79.407435,0.003675,1.475662,0.000068,0.056689,0.073859,22169,21606,512,563,38.376554,0,10.156006,0
93,106.400487,0.237501,27.095153,0.060480,27.095153,0.060480,0.000000,79.305334,27.095153,0.060480,81.505207,0.002737,2.199873,0.000074,0.055570,0.059961,30225,29777,512,448,66.466518,0,10.215967,0
94,83.731032,2.392315,2.318791,0.066251,2.318791,0.066251,0.000000,81.412242,2.318791,0.066251,82.614800,0.004599,1.202558,0.000067,0.031892,0.044855,18000,17965,512,35,513.285714,0,10.260822,0
95,124.186405,0.181825,41.735470,0.061106,41.735470,0.061106,0.000000,82.450935,41.735470,0.061106,91.770098,0.001108,9.319163,0.000113,0.047462,0.124377,83471,82788,512,683,121.212299,0,10.385199,0
96,121.893198,0.210888,30.266044,0.052363,30.266044,0.052363,0.000000,91.627154,30.266044,0.052363,93.602886,0.003525,1.975732,0.000074,0.048945,0.056140,27135,26557,512,578,45.946367,0,10.441339,0
97,134.505926,0.231907,40.960494,0.070622,40.960494,0.070622,0.000000,93.545432,40.960494,0.070622,110.585243,0.000913,17.039811,0.000141,0.041243,0.011466,121725,121145,512,580,208.870690,0,10.452806,0
98,132.549712,0.257879,22.096361,0.042989,22.096361,0.042989,0.000000,110.453351,22.096361,0.042989,110.624630,0.060319,0.171280,0.000093,0.042656,0.015696,2348,1834,512,514,3.568093,0,10.468502,0
99,118.834336,0.448431,8.612570,0.032500,8.612570,0.032500,0.000000,110.221766,8.612570,0.032500,110.302979,0.077243,0.081213,0.000057,0.032194,0.375000,1693,1428,512,265,5.388679,0,10.843502,0
100,135.488382,0.221025,25.511445,0.041617,25.511445,0.041617,0.000000,109.976937,25.511445,0.041617,110.169243,0.032431,0.192306,0.000057,0.041304,0.299037,4010,3397,512,613,5.541599,0,11.142539,0
101,135.199822,0.227993,25.210046,0.042513,25.210046,0.042513,0.000000,109.989776,25.210046,0.042513,110.530252,0.012105,0.540477,0.000059,0.041601,0.150375,9724,9131,512,593,15.397976,0,11.292914,0
102,111.479841,3.596124,1.021482,0.032951,1.021482,0.032951,0.000000,110.458359,1.021482,0.032951,110.572426,0.049341,0.114067,0.000051,0.029271,0.038634,2272,2241,512,31,72.290323,0,11.331547,0
103,132.086663,0.260013,21.916765,0.043143,21.916765,0.043143,0.000000,110.169898,21.916765,0.043143,110.332770,0.037528,0.162872,0.000055,0.042823,0.375000,3448,2940,512,508,5.787402,0,11.706547,0
104,124.861230,0.334749,14.745218,0.039531,14.745218,0.039531,0.000000,110.116011,14.745218,0.039531,110.862861,0.009209,0.746849,0.000062,0.037529,0.188558,12412,12039,512,373,32.276139,0,11.895106,0
105,132.471727,0.262320,21.802249,0.043173,21.802249,0.043173,0.000000,110.669478,21.802249,0.043173,110.758543,0.069267,0.089065,0.000056,0.042996,0.157740,2104,1599,512,505,3.166337,0,12.052846,0
106,138.173057,0.222501,27.516183,0.044309,27.516183,0.044309,0.000000,110.656873,27.516183,0.044309,110.819732,0.038161,0.162859,0.000056,0.044047,0.074585,3525,2904,512,621,4.676329,0,12.127430,0
107,134.234623,0.253752,23.482900,0.044391,23.482900,0.044391,0.000000,110.751723,23.482900,0.044391,111.520915,0.008913,0.769191,0.000061,0.042937,0.039723,13041,12512,512,529,23.652174,0,12.167154,0
108,112.886489,6.640382,1.413834,0.083167,1.413834,0.083167,0.000000,111.472655,1.413834,0.083167,112.397582,0.007995,0.924927,0.000066,0.028759,0.012670,14075,14058,512,17,826.941176,0,12.179823,0
109,129.509789,0.361759,17.441401,0.048719,17.441401,0.048719,0.000000,112.068388,17.441401,0.048719,112.992791,0.007957,0.924403,0.000065,0.046137,0.291119,14559,14201,512,358,39.667598,0,12.470943,0
110,120.431382,0.661711,7.552695,0.041498,7.552695,0.041498,0.000000,112.878688,7.552695,0.041498,114.032313,0.006717,1.153625,0.000068,0.035160,0.076049,17158,16976,512,182,93.274725,0,12.546992,0
111,137.655797,0.297313,23.691557,0.051170,23.691557,0.051170,0.000000,113.964240,23.691557,0.051170,115.670659,0.004960,1.706419,0.000073,0.047484,0.028263,23783,23320,512,463,50.367171,0,12.575255,0
112,131.234181,0.428870,15.654085,0.051157,15.654085,0.051157,0.000000,115.580096,15.654085,0.051157,116.147120,0.012907,0.567024,0.000063,0.049304,0.045653,9305,8999,512,306,29.408497,0,12.620907,0
113,123.218583,0.770116,7.213657,0.045085,7.213657,0.045085,0.000000,116.004926,7.213657,0.045085,116.628553,0.011975,0.623628,0.000064,0.041188,0.108206,9899,9739,512,160,60.868750,0,12.729113,0
114,128.535648,0.563753,11.965956,0.052482,11.965956,0.052482,0.000000,116.569692,11.965956,0.052482,116.832254,0.028869,0.262561,0.000065,0.051331,0.024315,4275,4047,512,228,17.750000,0,12.753428,0
115,128.041016,0.574175,11.485695,0.051505,11.485695,0.051505,0.000000,116.555321,11.485695,0.051505,116.651635,0.067900,0.096314,0.000056,0.051073,0.242777,1941,1718,512,223,7.704036,0,12.996205,0
116,129.874112,0.559802,13.431551,0.057895,13.431551,0.057895,0.000000,116.442561,13.431551,0.057895,117.090929,0.012964,0.648368,0.000072,0.055100,0.177621,9264,9032,512,232,38.931034,0,13.173826,0
117,140.360702,0.244531,23.466405,0.040882,23.466405,0.040882,0.000000,116.894297,23.466405,0.040882,116.963149,0.083011,0.068852,0.000049,0.040762,0.158881,1983,1409,512,574,2.454704,0,13.332707,0
118,141.124897,0.229099,24.263575,0.039389,24.263575,0.039389,0.000000,116.861323,24.263575,0.039389,118.775610,0.004972,1.914287,0.000080,0.036281,0.070725,24507,23891,512,616,38.784091,0,13.403432,0
119,129.521130,18.503019,10.916936,1.559562,10.916936,1.559562,0.000000,118.604194,10.916936,1.559562,129.350458,0.001475,10.746264,0.000123,0.024382,0.123376,87691,87684,512,7,12526.285714,0,13.526808,0
120,141.454980,0.286346,12.305680,0.024910,12.305680,0.024910,0.000000,129.149300,12.305680,0.024910,129.526869,0.022820,0.377570,0.000067,0.024146,0.109663,6170,5676,512,494,11.489879,0,13.636471,0
121,132.817027,1.492326,3.451193,0.038777,3.451193,0.038777,0.000000,129.365834,3.451193,0.038777,129.771814,0.019767,0.405980,0.000062,0.034216,0.131173,6654,6565,512,89,73.764045,0,13.767644,0
122,140.297530,0.415081,10.568596,0.031268,10.568596,0.031268,0.000000,129.728934,10.568596,0.031268,130.719576,0.008187,0.990641,0.000062,0.028337,0.011028,16304,15966,512,338,47.236686,0,13.778672,0
123,142.024419,0.355061,11.409730,0.028524,11.409730,0.028524,0.000000,130.614689,11.409730,0.028524,137.694535,0.001963,7.079846,0.000101,0.010825,0.067191,70557,70157,512,400,175.392500,0,13.845862,0
124,143.532159,0.253590,5.919267,0.010458,5.919267,0.010458,0.000000,137.612892,5.919267,0.010458,138.479094,0.010112,0.866202,0.000063,0.008928,0.005313,14261,13695,512,566,24.196113,0,13.851176,0
125,142.585182,0.312687,4.226854,0.009269,4.226854,0.009269,0.000000,138.358328,4.226854,0.009269,138.470929,0.057528,0.112601,0.000047,0.009022,0.085150,2863,2407,512,456,5.278509,0,13.936326,0
