cdf,request_e2e_time
0.0,0.5659902276304978
0.01,0.6100369978446392
0.02,0.6540837680587805
0.03,0.6897652868284032
0.04,0.6961684255422098
0.05,0.7025715642560165
0.06,0.7161460247809885
0.07,0.7386846375699174
0.08,0.7612232503588462
0.09,0.8180386759211475
0.1,0.8919925078701354
0.11,0.9659463398191231
0.12,1.426910432301233
0.13,1.9362508073499813
0.14,2.3966438076921603
0.15,2.465457810381768
0.16,2.534271813071377
0.17,2.5815449173466716
0.18,2.5857362247933384
0.19,2.5899275322400057
0.2,2.721619053139571
0.21,2.9553107448014533
0.22,3.189002436463337
0.23,3.3313487409624347
0.24,3.4475963634150215
0.25,3.5638439858676083
0.26,3.6087469314759084
0.27,3.653649877084209
0.28,3.6920075092173263
0.29,3.7074565441873046
0.3,3.7229055791572825
0.31,3.73700307637795
0.32,3.749411151411978
0.33,3.7618192264460064
0.34,3.793873275964644
0.35000000000000003,3.8357503127255863
0.36,3.8776273494865285
0.37,4.103534987029013
0.38,4.35244644966919
0.39,4.575094314024167
0.4,4.587633392097534
0.41000000000000003,4.600172470170902
0.42,4.6371101587953225
0.43,4.72284506852185
0.44,4.8085799782483765
0.45,4.852064386780819
0.46,4.8617483943579956
0.47000000000000003,4.871432401935171
0.48,4.894191596805263
0.49,4.920686559473332
0.5,4.947181522141399
0.51,4.954905677405531
0.52,4.962629832669662
0.53,4.97085618450241
0.54,4.9808402243253145
0.55,4.990824264148218
0.56,5.005172637953379
0.5700000000000001,5.024976429236361
0.58,5.044780220519342
0.59,5.118093467663074
0.6,5.218161442737181
0.61,5.318229417811289
0.62,5.356265850850113
0.63,5.386548341134526
0.64,5.420424535975938
0.65,5.4830503672733375
0.66,5.545676198570737
0.67,5.612683623020984
0.68,5.688454233776926
0.6900000000000001,5.764224844532867
0.7000000000000001,5.802331523560317
0.71,5.810307057204972
0.72,5.818282590849628
0.73,5.845397775148053
0.74,5.877981431061841
0.75,5.9105650869756285
0.76,6.06154118852913
0.77,6.212517290082631
0.78,6.342574540937173
0.79,6.399415814345357
0.8,6.45625708775354
0.81,6.560468298188333
0.8200000000000001,6.723891929906382
0.8300000000000001,6.887315561624433
0.84,7.026585511671039
0.85,7.153778620881921
0.86,7.280971730092805
0.87,7.613560331282786
0.88,7.9718233689701545
0.89,8.29084810135451
0.9,8.29596639131475
0.91,8.301084681274988
0.92,8.378079735964299
0.93,8.598828320111743
0.9400000000000001,8.819576904259181
0.9500000000000001,8.977861207989932
0.96,9.086174087387331
0.97,9.194486966784726
0.98,9.92987504951957
0.99,10.844427476065105
1.0,11.758979902610642
