cdf,request_execution_time_normalized,replica
0.23,0.03560552541039444,1
0.24,0.035722412768826275,1
0.25,0.03598566659162622,1
0.26,0.036277702258889884,1
0.27,0.03648462344173842,1
0.28,0.03682836795328788,1
0.29,0.03719194336354377,1
0.3,0.037356966099767734,1
0.31,0.03742584585808075,1
0.32,0.037513403669638686,1
0.33,0.03763977789010833,1
0.34,0.03799084698921055,1
0.35000000000000003,0.03821736722837248,1
0.36,0.038515925640288336,1
0.37,0.038793583496433026,1
0.38,0.038922333580943165,1
0.39,0.03914657115070267,1
0.4,0.03934900009573351,1
0.41000000000000003,0.039512592910299724,1
0.42,0.03963618554168585,1
0.43,0.03981159854485019,1
0.44,0.039982362485683674,1
0.45,0.04028552920151594,1
0.46,0.04043026310904268,1
0.47000000000000003,0.040570106777037575,1
0.48,0.04073285222382588,1
0.49,0.04085386700139951,1
0.5,0.041037710165902005,1
0.51,0.04127362101472967,1
0.52,0.04136839145973354,1
0.53,0.041541233160596956,1
0.54,0.04163986289308246,1
0.55,0.041913042704544365,1
0.56,0.04227870846337457,1
0.5700000000000001,0.04237725610087287,1
0.58,0.04260494766726062,1
0.59,0.043078979159129754,1
0.6,0.04320577188518538,1
0.61,0.04334883751447414,1
0.62,0.043941762210963804,1
0.63,0.0440059822904695,1
0.64,0.044182027421303595,1
0.65,0.04434076232333338,1
0.66,0.04463509825178256,1
0.67,0.04508601292807003,1
0.68,0.045408600982418126,1
0.6900000000000001,0.04627583503579824,1
0.7000000000000001,0.04650219956773631,1
0.71,0.04676213873467904,1
0.72,0.047037806727937545,1
0.73,0.04732244124310749,1
0.74,0.04763824027790974,1
0.75,0.04775717812222113,1
0.76,0.048084810743931776,1
0.77,0.0482882832151653,1
0.78,0.04860595851999558,1
0.79,0.048693738464891924,1
0.8,0.04935471565226058,1
0.81,0.04978287245865202,1
0.8200000000000001,0.05043698807893957,1
0.8300000000000001,0.05100845643812503,1
0.84,0.051450392273927684,1
0.85,0.05198977009608744,1
0.86,0.052421208019112674,1
0.87,0.05343897397170271,1
0.88,0.054287955979661934,1
0.89,0.05590642108367761,1
0.9,0.057590749459681345,1
0.91,0.05818485419763123,1
0.92,0.059792142129809545,1
0.93,0.06108864733860738,1
0.9400000000000001,0.0652496467071021,1
0.9500000000000001,0.0784869441064815,1
0.96,0.09846754533912348,1
0.97,0.11814129755158012,1
0.98,0.29033265672210756,1
0.99,0.598860818521795,1
1.0,1.524199415670634,1
