cdf,decode_time_execution_plus_preemption_normalized
0.0,0.0
0.01,0.00964714242021843
0.02,0.012122669456178072
0.03,0.015237550345148681
0.04,0.017431214748504165
0.05,0.019284798677200773
0.06,0.020219714920453654
0.07,0.021673432299814336
0.08,0.023426157131108072
0.09,0.024284378337779345
0.1,0.025713974595630944
0.11,0.02626123197433917
0.12,0.026710662405576714
0.13,0.027009897506443902
0.14,0.027525865993346294
0.15,0.02821609915612904
0.16,0.02893019316890144
0.17,0.029233628962281964
0.18,0.02967574703684572
0.19,0.02993247020510882
0.2,0.03053729111061025
0.21,0.030937400879031997
0.22,0.03129156885463508
0.23,0.031347027295043295
0.24,0.031452961458527946
0.25,0.03162363768886777
0.26,0.031881217466370744
0.27,0.031992482821525094
0.28,0.03215244033772571
0.29,0.03235079633517773
0.3,0.032471585966212545
0.31,0.03265229406338555
0.32,0.032833107275253695
0.33,0.03288084651398094
0.34,0.032999725499765584
0.35000000000000003,0.03313876729785698
0.36,0.03337805423292083
0.37,0.03356844663299218
0.38,0.03364139667060834
0.39,0.03378411678129877
0.4,0.033892263019402
0.41000000000000003,0.03398299147328536
0.42,0.03407036048428843
0.43,0.03411274059510713
0.44,0.034191860860530936
0.45,0.034285178762907015
0.46,0.03436366859139744
0.47000000000000003,0.034404353250699675
0.48,0.03456931128707125
0.49,0.03470993743907391
0.5,0.0348228888058538
0.51,0.03495501269508878
0.52,0.035099608906683386
0.53,0.03521694620221967
0.54,0.03539406344017911
0.55,0.03569023865219609
0.56,0.0361186431472854
0.5700000000000001,0.03618665516009291
0.58,0.03638907413754952
0.59,0.03665941625270853
0.6,0.03702200934321448
0.61,0.037106040794289835
0.62,0.03722367328433418
0.63,0.03740031726304704
0.64,0.03753463668360339
0.65,0.037789143652679685
0.66,0.03796958537319597
0.67,0.03835308538555091
0.68,0.03845683990055271
0.6900000000000001,0.038622290333027894
0.7000000000000001,0.03886981983100471
0.71,0.03916237730023916
0.72,0.03927116737649964
0.73,0.03950539190699766
0.74,0.039782753820030665
0.75,0.04028851572960057
0.76,0.04037286982004346
0.77,0.040571681501137234
0.78,0.04080939310936509
0.79,0.04098547890794094
0.8,0.041255024651910555
0.81,0.041911136199353966
0.8200000000000001,0.04235791694221562
0.8300000000000001,0.04275119015772253
0.84,0.04330803433303738
0.85,0.044709113934737234
0.86,0.04533702538397435
0.87,0.04574327587297149
0.88,0.04613949607893065
0.89,0.0468913130797459
0.9,0.0470615115590433
0.91,0.04738320728073029
0.92,0.048165269811807
0.93,0.048763010432630746
0.9400000000000001,0.049967363074458884
0.9500000000000001,0.05023350547674436
0.96,0.05100355247313353
0.97,0.052972682681327744
0.98,0.055559856655538795
0.99,0.05896965861931446
1.0,0.06313474152522484
