cdf,request_e2e_time,replica
0.72,145.12091002830797,0
0.73,147.1844058646483,0
0.74,149.39616996793322,0
0.75,156.75996380281842,0
0.76,158.80249132847064,0
0.77,160.92055011986014,0
0.78,163.21374754428405,0
0.79,171.6309431100901,0
0.8,172.79516459237186,0
0.81,174.7656643458843,0
0.8200000000000001,176.42399587043198,0
0.8300000000000001,178.21758956361526,0
0.84,180.20525980182344,0
0.85,182.52926407826595,0
0.86,190.63296979508507,0
0.87,193.91855682092776,0
0.88,195.22739894609333,0
0.89,197.32868995004364,0
0.9,197.76352633450637,0
0.91,197.96202750622453,0
0.92,200.4916275667258,0
0.93,201.3312513805663,0
0.9400000000000001,205.03779579816404,0
0.9500000000000001,207.45139530962143,0
0.96,208.1344335290642,0
0.97,208.35192517038553,0
0.98,208.48419364741392,0
0.99,209.29343293003276,0
1.0,220.95733024045427,0
0.0,5.652319467146964,1
0.01,17.85843074222571,1
0.02,21.525682036063966,1
0.03,25.349915716316787,1
0.04,26.156094893385472,1
0.05,27.903623273457598,1
0.06,28.29582513754269,1
0.07,29.74956811840304,1
0.08,30.75583695066719,1
0.09,32.85443097413783,1
0.1,35.29250586818251,1
0.11,37.38813192655196,1
0.12,38.716541282367295,1
0.13,42.16847445655425,1
0.14,42.76195386202127,1
0.15,45.93872663771973,1
0.16,60.645690102284824,1
0.17,67.51265977782492,1
0.18,70.2790663083648,1
0.19,80.43222690965959,1
0.2,84.77936198014062,1
0.21,89.54719313025578,1
0.22,92.23256235532989,1
0.23,93.23215856208346,1
0.24,94.3816205928995,1
0.25,96.08194038210918,1
0.26,97.48699607150634,1
0.27,101.38884801208644,1
0.28,102.0620468583136,1
0.29,103.9747510730614,1
0.3,105.79859773774925,1
0.31,108.17801456253555,1
0.32,109.59528647452952,1
0.33,113.54908174940739,1
0.34,115.46882593311656,1
0.35000000000000003,118.64676315662065,1
0.36,124.43026098727164,1
0.37,127.32367076247674,1
0.38,129.77637095074945,1
0.39,131.35322751155286,1
0.4,133.54295910864144,1
0.41000000000000003,137.90505420906254,1
0.42,143.70589640896097,1
0.43,144.85736392225954,1
0.44,149.60456808825163,1
0.45,153.38293075928914,1
0.46,154.5903803572133,1
0.47000000000000003,155.2446271062367,1
0.48,159.18211446449888,1
0.49,160.30800995507158,1
0.5,165.20217629328312,1
0.51,168.30763724906157,1
0.52,169.9639041282851,1
0.53,174.24496573088547,1
0.54,176.12472228375483,1
0.55,177.86641502536165,1
0.56,178.55682188084123,1
0.5700000000000001,179.44857699247714,1
0.58,181.15091349397284,1
0.59,186.29561517738276,1
0.6,187.55176744870784,1
0.61,188.17562176723084,1
0.62,188.7354978961548,1
0.63,194.29702452000717,1
0.64,198.08837544199318,1
0.65,199.01861572301766,1
0.66,199.5373836140759,1
0.67,200.94569250424547,1
0.68,202.96816654046935,1
0.6900000000000001,205.19993352986523,1
0.7000000000000001,206.0934738538195,1
0.71,209.75536750675442,1
0.72,212.47368649515025,1
0.73,217.2901293463301,1
0.74,217.4784371060367,1
0.75,220.10759198015637,1
0.76,221.42773030096052,1
0.77,225.77849392802673,1
0.78,230.54229760470903,1
0.79,234.69101376175055,1
0.8,236.27239320870603,1
0.81,239.04948761165815,1
0.8200000000000001,242.4138708528715,1
0.8300000000000001,243.70258712188675,1
0.84,246.22565092295187,1
0.85,249.52744102782233,1
0.86,256.26140656773583,1
0.87,258.0429802183335,1
0.88,258.75307462957977,1
0.89,259.8832114276255,1
0.9,260.7326313990471,1
0.91,262.6825355742767,1
0.92,263.44208088202794,1
0.93,263.79783718643716,1
0.9400000000000001,264.1248312711409,1
0.9500000000000001,264.28782196841235,1
0.96,264.6481460961243,1
0.97,265.41667393803476,1
0.98,266.3871103308563,1
0.99,267.05865105703884,1
1.0,277.0922308158468,1
