cdf,request_e2e_time_normalized
0.0,0.031848159203370925
0.01,0.036906243723380236
0.02,0.043221782889227414
0.03,0.04662882358972598
0.04,0.05488323050300087
0.05,0.062442865867021045
0.06,0.0642967676277981
0.07,0.06781096795488681
0.08,0.07334404467430795
0.09,0.08181869415626279
0.1,0.08547317267546564
0.11,0.08967084212903388
0.12,0.09690955910254606
0.13,0.09832841512251372
0.14,0.10440125572092476
0.15,0.11343868649562043
0.16,0.11813241785285064
0.17,0.12613615723860835
0.18,0.14024450703375507
0.19,0.14122389341069588
0.2,0.1453125934072396
0.21,0.1534095787688896
0.22,0.15981038070092804
0.23,0.16623003432128117
0.24,0.16915704537801798
0.25,0.17748001347578327
0.26,0.18383806543272233
0.27,0.20006559848724167
0.28,0.2043351101177607
0.29,0.20989218329691725
0.3,0.21305623009897093
0.31,0.2263672516543516
0.32,0.23245422556119993
0.33,0.2349650660125743
0.34,0.24264258734998417
0.35000000000000003,0.2481966860504924
0.36,0.252441504810626
0.37,0.2576898934184623
0.38,0.2669288628163094
0.39,0.27417986328279526
0.4,0.28137103430818666
0.41000000000000003,0.290445493261411
0.42,0.29559993215015096
0.43,0.30536828709647373
0.44,0.3180595178197009
0.45,0.3271648843791585
0.46,0.33488436091677776
0.47000000000000003,0.34368180382675595
0.48,0.3522369861003114
0.49,0.3684267759518975
0.5,0.37977474402235123
0.51,0.38655984338198246
0.52,0.39166592768922154
0.53,0.40034181424174575
0.54,0.4046414341110152
0.55,0.4152107501382397
0.56,0.4303323694907346
0.5700000000000001,0.4385340329336525
0.58,0.4434705001260452
0.59,0.45130419911642106
0.6,0.4605418272494706
0.61,0.47704529456220957
0.62,0.4800195993831768
0.63,0.49122737360742313
0.64,0.4947533765237355
0.65,0.5021561467103748
0.66,0.5079620508720897
0.67,0.5148436087083242
0.68,0.5244426874765554
0.6900000000000001,0.534427644662476
0.7000000000000001,0.5575715864948642
0.71,0.5728967816336166
0.72,0.6041053345829278
0.73,0.6336412035492378
0.74,0.6519159371095784
0.75,0.6609946757323746
0.76,0.68789251688614
0.77,0.7126454146774549
0.78,0.7412962261859581
0.79,0.7915422782338015
0.8,0.8543332250091201
0.81,0.8843136953201569
0.8200000000000001,0.944132723987346
0.8300000000000001,1.0094526189269166
0.84,1.1015553793429351
0.85,1.3431614445740792
0.86,1.6544235168577117
0.87,1.9720846858826977
0.88,2.5902867151252438
0.89,2.943456450034464
0.9,3.359126979635854
0.91,4.335292179750466
0.92,4.673688415898835
0.93,5.556132219587352
0.9400000000000001,7.515475615677488
0.9500000000000001,9.55516656054633
0.96,13.577640381004025
0.97,20.384408935888064
0.98,32.635542014434805
0.99,52.95877765842311
1.0,201.582051367377
